time,HEADWATER,TAILWATER,GAGE_1
1.0,0.0,0.0,0.0
32.0,-215.49604263138542,-149.26766571752995,414.951743283558
61.0,-385.37586355657527,-278.7802390240727,720.689736761793
92.0,-468.60004711810234,-340.38644585686376,855.177887732875
122.0,-437.11344489660837,-314.0261032793575,773.2802245520841
153.0,-290.82873882523506,-201.08633368477143,483.454684478349
183.0,-78.58269479540877,-40.52154655416285,82.18578389661502
214.0,152.891458424885,131.08963483144976,-338.68217472516596
245.0,336.4893006912144,261.9508547154306,-655.1339306997764
275.0,432.2634383858794,325.40594941446875,-799.6489471813271
306.0,418.14593606091046,312.5552746666349,-745.0564224833796
336.0,287.4642421933213,215.5300219391823,-485.3402963069268
367.0,70.83718376407433,53.30590814987801,-79.79737749788092
398.0,-164.61457121647277,-122.2510055477697,344.97927981739895
426.0,-336.16591610328953,-250.42767400999986,641.8405199815959
457.0,-415.5978701810143,-306.3635869688986,758.3415521222009
487.0,-371.95692580032437,-270.89037697833083,649.8247573553879
518.0,-212.3282086173558,-149.5813716730243,337.6477010014901
548.0,6.593859963562977,13.088887557133262,-68.21408358364602
579.0,231.32033477750446,175.77423849005226,-465.7715767443641
610.0,390.8481308356961,288.6100067250164,-731.1881850240502
640.0,436.90121720536524,319.8542701676122,-786.3491293847527
671.0,364.06501075842516,266.59655574643887,-629.175198327711
701.0,187.5709995725768,136.21381588500367,-291.69765954317927
732.0,-47.39210781116401,-37.9685691405536,138.49521803590687
