time,HEADWATER,TAILWATER,GAGE-1
3692.500000000,-484.6418422898076,-978.5920818417585,1902.975179849177
3693.500000000,-488.1182960249702,-985.7870424006012,1913.521950751520
3694.500000000,-492.0630309839345,-991.2888628200043,1922.915120460695
3695.500000000,-503.7129081832940,-1006.857072137830,1950.066788227682
3696.500000000,-504.3682239220888,-1011.860250879481,1955.671443055642
3697.500000000,-515.4503476064108,-1025.943363126655,1980.847430375793
3698.500000000,-514.3943068785560,-1023.378839652298,1977.411246119014
3699.500000000,-521.6560253682254,-1033.596957993033,1994.710978021676
3700.500000000,-523.4294206733155,-1037.585553840254,2000.538489504513
3701.500000000,-521.9692582635867,-1034.217309001481,1995.921380998717
3702.500000000,-525.5133446816346,-1036.362806914604,2001.542624714644
3703.500000000,-528.9386556051744,-1046.253592744986,2014.623490092286
3704.500000000,-531.7557483719328,-1050.249197105400,2021.485988609138
3705.500000000,-535.3597296398796,-1053.887444134408,2028.728207716291
3706.500000000,-542.4828490810146,-1063.248253173290,2045.105425685384
3707.500000000,-551.9493041989143,-1075.885887181397,2067.190389664842
3708.500000000,-552.0102937731410,-1076.359202606574,2067.804509542725
3709.500000000,-558.0084710741381,-1083.033402161673,2080.405411836557
3710.500000000,-575.4234794405882,-1102.197723708432,2116.988371381246
3711.500000000,-574.3137968253392,-1110.239269082690,2123.851721420968
3712.500000000,-572.5710403462787,-1108.436589955056,2120.433834324007
3713.500000000,-580.1027118504029,-1119.301117998743,2138.707363640102
3714.500000000,-583.4937587851070,-1127.361332771195,2150.117227915886
3715.500000000,-595.3704667742923,-1141.834823321971,2176.484228539385
3716.500000000,-591.6915253741819,-1141.580379193050,2172.564523192208
3717.500000000,-596.0483948009618,-1145.075578309676,2180.357374295068
3718.500000000,-601.3858457362120,-1153.991747447738,2194.595978658556
3719.500000000,-607.2168113211020,-1162.973654923539,2209.396722564186
3720.500000000,-615.3737699682840,-1169.899543337293,2224.472059492737
3721.500000000,-614.6558514675611,-1170.162122581301,2224.090306184343
3722.500000000,-626.9848578512123,-1186.395312194951,2252.601118475014
3723.500000000,-630.9030885733030,-1194.020342376077,2264.099107422654
3724.500000000,-639.2023587639208,-1204.569238030060,2282.946531572842
3725.500000000,-644.2308208492333,-1213.633324513380,2297.019342585199
3726.500000000,-650.0543881848737,-1222.530509312911,2311.728962002237
3727.500000000,-651.4250318032338,-1223.307900339173,2313.851426451763
3728.500000000,-653.0753120018150,-1229.639617318858,2321.819451296374
3729.500000000,-661.5942398685471,-1240.090788469667,2340.799017448063
3730.500000000,-673.0890511261350,-1251.671385353450,2363.879221852626
3731.500000000,-664.8677610022847,-1249.031053358497,2353.061685139361
3732.500000000,-673.9429872042438,-1262.344641514437,2375.396215170724
3733.500000000,-691.5263522063392,-1278.206552869132,2408.857346166522
3734.500000000,-691.2923080157371,-1282.822695235890,2413.180711794597
3735.500000000,-695.7595591535304,-1289.809510525559,2424.621937643311
3736.500000000,-701.7420206828348,-1296.200250545467,2436.986843896364
3737.500000000,-708.4553517498194,-1304.979131369659,2452.476295527691
3738.500000000,-712.5908381207867,-1311.334246624833,2462.947918549035
3739.500000000,-710.3500842933296,-1310.704284994304,2460.040038604405
3740.500000000,-715.7448603835884,-1318.398540432798,2473.139895027331
3741.500000000,-730.2058023863960,-1334.191231529386,2503.427054141080
3742.500000000,-737.5318091392968,-1341.728542752867,2518.271818461776
3743.500000000,-743.1726920595901,-1350.541573792528,2532.716605779745
3744.500000000,-749.9507361578729,-1361.798339194284,2550.752362864555
3745.500000000,-756.3805199237760,-1368.160217864778,2563.529405912812
3746.500000000,-761.4945220652155,-1377.777865748429,2578.252952286629
3747.500000000,-761.3453393648596,-1380.814466905816,2581.102514431409
3748.500000000,-763.5452702990195,-1382.239323972308,2584.708647130246
3749.500000000,-782.2455956168126,-1399.287322156301,2620.516238874543
3750.500000000,-787.1438376544584,-1408.855192819959,2634.954479995736
3751.500000000,-796.1462941455464,-1417.155370455576,2652.253576146167
3752.500000000,-801.0466891517186,-1427.210177391370,2667.195474834569
3753.500000000,-801.6251259406671,-1429.372141784792,2669.896168683462
3754.500000000,-797.9128542555480,-1429.213951497501,2665.988035472042
3755.500000000,-803.0227149012287,-1435.460510658724,2677.352021684721
3756.500000000,-802.8131687884036,-1437.214709440768,2678.863156905958
3757.500000000,-817.6237851926414,-1451.018827262498,2707.519811634931
3758.500000000,-832.6464022546011,-1465.167345869794,2736.709379343173
3759.500000000,-830.5908801026844,-1467.269227209207,2736.695193083210
3760.500000000,-831.0441692088802,-1471.895115336880,2741.761319625310
3761.500000000,-834.8004159717849,-1476.238862102634,2749.851130356767
3762.500000000,-839.7357143508946,-1484.341879090590,2762.889753971871
3763.500000000,-839.1186579584713,-1485.034589182220,2762.927444205221
3764.500000000,-838.7819067037315,-1490.574097809907,2768.124018967906
3765.500000000,-846.1407546201383,-1498.985370664496,2783.907094519192
3766.500000000,-847.4874589978796,-1502.096139553414,2788.336553366916
3767.500000000,-862.6704424568120,-1514.783449117843,2816.248436726867
3768.500000000,-859.8331566472442,-1516.388349626746,2814.962413998717
3769.500000000,-869.4609207709536,-1526.768959967798,2835.000607298847
3770.500000000,-868.8955012303362,-1528.534546905626,2836.162928826603
3771.500000000,-870.7904592999528,-1531.699220625518,2841.210973487814
3772.500000000,-876.0280430634529,-1535.309434140449,2850.057173127736
3773.500000000,-872.3398567556942,-1535.358414618144,2846.380275943462
3774.500000000,-873.3756051707393,-1539.604685341014,2851.663194635071
3775.500000000,-878.3044896283139,-1547.933369898303,2864.931537418670
3776.500000000,-887.9956075738509,-1554.720829180366,2881.421053683362
3777.500000000,-884.2392752220570,-1555.987939931698,2878.885167471503
3778.500000000,-903.7120627906916,-1568.319973569086,2910.750277193950
3779.500000000,-903.2984516017474,-1570.953003694972,2912.926818085990
3780.500000000,-909.9509576215653,-1577.647965859863,2926.283431834333
3781.500000000,-927.5562523757391,-1591.756122608035,2958.037154090174
3782.500000000,-929.0506555200803,-1595.423168172981,2963.158238260543
3783.500000000,-923.3907231110064,-1594.736110350689,2956.764096514807
3784.500000000,-929.6739021318089,-1600.621912806962,2968.949817481729
3785.500000000,-923.1701981175379,-1598.161139595687,2959.933293458032
3786.500000000,-937.3728077304214,-1608.493988523370,2984.518110072631
3787.500000000,-940.7702926909177,-1616.007810686144,2995.414652380930
3788.500000000,-943.9793666785843,-1617.826093232552,3000.424279852190
3789.500000000,-959.1959980700690,-1629.311985742891,3027.164450969319
3790.500000000,-963.0095279994930,-1632.770533960648,3034.409147467352
3791.500000000,-963.1257599032394,-1635.879306245897,3037.611615781439
3792.500000000,-968.1238510193136,-1644.766740383071,3051.505895244114
3793.500000000,-980.0814970038263,-1654.101064977283,3072.816209439723
3794.500000000,-974.6859132452728,-1650.377428567621,3063.630545120779
3795.500000000,-983.0380790352167,-1656.664662323998,3078.294606126257
3796.500000000,-990.7353304398409,-1664.628508109379,3093.962042597752
3797.500000000,-988.3103897037251,-1660.040192166981,3086.899417840251
3798.500000000,-989.2231468053019,-1663.462727888484,3091.234721450521
3799.500000000,-993.8515497392847,-1670.221097525987,3102.625330498107
3800.500000000,-989.8204775953603,-1666.895441796097,3095.226985831094
3801.500000000,-1001.324702119336,-1676.952278549458,3116.833345738392
3802.500000000,-997.7259043999087,-1675.615491034317,3111.846368450546
3803.500000000,-994.7070446489962,-1671.969066820593,3105.160785724092
3804.500000000,-1000.104058695432,-1680.439648399717,3119.056163858373
3805.500000000,-1001.417087013611,-1684.541216804131,3124.453445479581
3806.500000000,-1006.089774331520,-1688.894222192841,3133.479651423055
3807.500000000,-1006.200243169763,-1689.497258239900,3134.169621243614
3808.500000000,-1012.684264886407,-1697.334432838689,3148.510473154336
3809.500000000,-1017.335153282990,-1698.797145596599,3154.610681972320
3810.500000000,-1015.161985832138,-1698.485143996158,3152.097335151082
3811.500000000,-1014.699951258114,-1698.779902819661,3151.919221425484
3812.500000000,-1011.976910049293,-1698.205657492925,3148.605131872539
3813.500000000,-1021.714485096471,-1706.620214941690,3166.797372018053
3814.500000000,-1021.164597859252,-1704.670147107830,3164.262282643150
3815.500000000,-1017.668336759929,-1703.920705456510,3159.998029060105
3816.500000000,-1022.091044064015,-1706.409091448821,3166.924545335189
3817.500000000,-1016.256420938512,-1698.366655877187,3153.076075789577
3818.500000000,-1015.047919575674,-1697.611456920964,3151.067598149129
3819.500000000,-1025.332561934599,-1709.727153165458,3173.510247842415
3820.500000000,-1021.280241071532,-1708.655253157760,3168.336780994688
3821.500000000,-1020.404054019305,-1707.230403111689,3166.026340440533
3822.500000000,-1029.457148998206,-1715.167315106234,3183.051724107380
3823.500000000,-1022.435007955723,-1712.441851557899,3173.255583642321
3824.500000000,-1026.876485879857,-1713.171784492538,3178.440012527732
3825.500000000,-1036.324007019446,-1723.986607808560,3198.737932488617
3826.500000000,-1036.617220712486,-1727.671434718198,3202.698152933892
3827.500000000,-1031.328070083335,-1725.044443675259,3194.744580985039
3828.500000000,-1031.152485372089,-1728.710660217781,3198.243028387127
3829.500000000,-1033.170994003201,-1734.341888551778,3205.897900880464
3830.500000000,-1034.770687421418,-1735.388601086066,3208.537623078268
3831.500000000,-1034.804170131279,-1736.341990645562,3209.513857617039
3832.500000000,-1027.817665599551,-1735.549470133081,3201.708706483470
3833.500000000,-1020.898901176527,-1730.253945546533,3189.477612480285
3834.500000000,-1028.298034686197,-1732.707713885247,3199.361567260594
3835.500000000,-1025.550364995002,-1733.450479402920,3197.335656207198
3836.500000000,-1022.841618893459,-1732.017527047248,3193.180039673052
3837.500000000,-1021.375727232367,-1732.309666084221,3192.004700220177
3838.500000000,-1015.338611302988,-1724.128334643867,3177.793871512722
3839.500000000,-1019.532126537387,-1726.138324699192,3184.003794798778
3840.500000000,-1019.726758733742,-1726.147825151455,3184.196898752606
3841.500000000,-1007.357739094251,-1711.195266430228,3157.154442384365
3842.500000000,-1001.150782137960,-1703.459610511730,3143.122053418548
3843.500000000,-995.2454039008527,-1697.019320699850,3130.748932455307
3844.500000000,-994.1082844030083,-1696.785617001532,3129.244238801349
3845.500000000,-993.8041326318173,-1696.485884596332,3128.618586841618
3846.500000000,-989.7757926907017,-1692.120226942295,3120.223645892019
3847.500000000,-989.8830775076791,-1692.203321039865,3120.409598743727
3848.500000000,-990.0536168056583,-1691.179416889122,3119.549888747328
3849.500000000,-984.3806173522554,-1678.048859918657,3101.007680272732
3850.500000000,-987.6828472855129,-1680.246970000842,3106.309377045343
3851.500000000,-994.9504095495322,-1688.739378783448,3122.060821847005
3852.500000000,-990.9574804634375,-1683.829173570716,3113.120886854304
3853.500000000,-993.3742577023245,-1684.542251667251,3116.260767058472
3854.500000000,-988.8194338247032,-1681.498280529695,3108.645630091708
3855.500000000,-987.8209551899735,-1681.852043057118,3108.004657907606
3856.500000000,-980.6334037331729,-1673.208361352873,3092.324462344524
3857.500000000,-978.0866369631742,-1672.095278336182,3088.556738853873
3858.500000000,-977.7096914106135,-1669.003741691676,3085.056150050101
3859.500000000,-974.2261715194168,-1663.424570200247,3076.082093435677
3860.500000000,-967.9901571694493,-1657.725713131880,3064.212679503538
3861.500000000,-962.5307273710475,-1645.467066508151,3046.692988666247
3862.500000000,-960.1227783375464,-1642.322968851787,3041.008680056366
3863.500000000,-955.2424697100995,-1629.763728237035,3023.751801899426
3864.500000000,-950.2929987783438,-1618.783401408740,3007.881957650723
3865.500000000,-956.8617300093246,-1627.164759898310,3022.522454625837
3866.500000000,-954.9645275752662,-1623.885666155009,3017.379997499386
3867.500000000,-939.6994931183888,-1608.097216778073,2986.649462782292
3868.500000000,-935.0342645541112,-1608.794419284085,2982.396071035322
3869.500000000,-927.2820251525719,-1597.239031222727,2963.336975075621
3870.500000000,-927.3341723369560,-1600.946255663937,2966.798309986379
3871.500000000,-921.3719180129166,-1595.405069458071,2955.378634094558
3872.500000000,-917.9039445490910,-1588.324089702841,2944.900886532871
3873.500000000,-917.8383446712239,-1588.838469465552,2945.201540596455
3874.500000000,-901.0086240804123,-1576.641808816652,2916.451194055563
3875.500000000,-894.9512813291750,-1572.366835419569,2905.993092034444
3876.500000000,-888.6209973295518,-1564.887786523070,2892.297933903025
3877.500000000,-885.4621593118268,-1555.770656456265,2880.092622355733
3878.500000000,-886.1002995496943,-1551.871426256109,2876.730713175014
3879.500000000,-874.0061580655665,-1532.874202825738,2846.009409317621
3880.500000000,-871.5494678606060,-1535.948998340238,2846.282752334931
3881.500000000,-864.6272961844521,-1522.351874348149,2826.041570284478
3882.500000000,-864.8852844422844,-1516.696949702777,2820.589626459788
3883.500000000,-864.3553685934611,-1512.070920290536,2815.371228102549
3884.500000000,-861.6295930332883,-1507.792640978008,2808.295902669212
3885.500000000,-856.9082203123867,-1500.890023347667,2796.810725359348
3886.500000000,-856.3371111451933,-1493.680301451167,2789.091371310305
3887.500000000,-852.9561435670803,-1486.671164470902,2778.697985814917
3888.500000000,-847.7680441960665,-1474.078867665177,2761.142680094696
3889.500000000,-844.1873870325035,-1463.899772625724,2747.434321392405
3890.500000000,-835.7466634778650,-1456.109789819526,2731.235182515423
3891.500000000,-830.0096961247825,-1445.681931766718,2715.177958739316
3892.500000000,-829.5165342156171,-1437.164283297606,2706.215040483127
3893.500000000,-827.7410000219853,-1424.886750428353,2692.304451782263
3894.500000000,-819.6715301157979,-1410.141689151483,2669.686323520227
3895.500000000,-819.2228423695037,-1407.161185755738,2666.048305805316
3896.500000000,-813.8586521798519,-1390.634931282252,2644.457335211987
3897.500000000,-808.0566400707346,-1373.856820884153,2622.079195238605
3898.500000000,-804.3028559560134,-1365.165790789416,2609.597470589386
3899.500000000,-795.5715704319230,-1356.295556882081,2592.008252580627
3900.500000000,-791.9022145962799,-1352.171185993455,2584.110164669496
3901.500000000,-785.6854013774365,-1339.632773795098,2565.489302794742
3902.500000000,-777.8397828806284,-1323.581278268455,2541.756924656523
3903.500000000,-769.4614035971329,-1310.364379580315,2520.263685941984
3904.500000000,-763.5265311411863,-1298.651862041538,2502.687631757733
3905.500000000,-751.3589385949022,-1285.325710428571,2477.279772586153
3906.500000000,-744.4239013182527,-1270.687127520519,2455.849493984525
3907.500000000,-740.5650930399570,-1261.243006667951,2442.480789713163
3908.500000000,-727.8507814347504,-1253.591738141652,2421.992093846521
3909.500000000,-717.8690808186417,-1240.591363484042,2399.196903479309
3910.500000000,-712.2152778882584,-1231.932243312880,2384.849589290517
3911.500000000,-705.5678337235129,-1213.933714121906,2360.439048738932
3912.500000000,-694.4319561816868,-1203.655287732417,2338.994048294156
3913.500000000,-685.9147080535299,-1190.919734670960,2317.810623717060
3914.500000000,-678.8226730804822,-1179.983220832434,2299.845180656248
3915.500000000,-670.1335919058648,-1170.992245998623,2282.124087725167
3916.500000000,-665.8899130056516,-1157.157463715157,2264.164529597337
3917.500000000,-657.8448295075312,-1142.064556670561,2241.175609307178
3918.500000000,-650.3815642456732,-1131.411455458284,2223.044057013882
3919.500000000,-642.7386046138263,-1117.909463143094,2201.957091503273
3920.500000000,-636.9582862012318,-1104.469096206841,2182.806427782995
3921.500000000,-629.7176920958486,-1094.069097231712,2165.183359069435
3922.500000000,-622.2015917663377,-1079.449006881822,2143.150885977377
3923.500000000,-618.2539683268449,-1065.724921312114,2125.565776053494
3924.500000000,-610.3533997201372,-1055.962945189351,2107.890559249663
3925.500000000,-604.7830563567713,-1042.292687413624,2088.811634201335
3926.500000000,-603.8192024465628,-1032.079699724305,2077.653293605189
3927.500000000,-599.2378924618815,-1020.723061504408,2061.786893930630
3928.500000000,-593.3100525639173,-1012.440768810121,2047.528787639082
3929.500000000,-590.8955156887757,-1000.491033819137,2033.282127494036
3930.500000000,-585.5551075280241,-989.6523829972056,2017.161546229036
3931.500000000,-582.1995879243509,-980.5541482262009,2004.770781508789
3932.500000000,-578.0876720020890,-971.4234198203333,1991.582616609515
3933.500000000,-572.2246967563493,-960.3185346652430,1974.690548044761
3934.500000000,-569.5372204564510,-950.8716902810182,1962.609648842599
3935.500000000,-567.2506717623627,-942.6256537129944,1952.103232350550
3936.500000000,-563.2918708001978,-932.1132167025798,1937.691226883293
3937.500000000,-560.5879681383656,-922.7083707201475,1925.608290554673
3938.500000000,-553.6570153977996,-913.1553328213064,1909.175633854837
3939.500000000,-552.1240581066692,-903.5889528147256,1898.126264540004
3940.500000000,-541.4170760511172,-894.9834951756450,1878.836925075604
3941.500000000,-537.9043606747056,-885.7056298332335,1866.094302991784
3942.500000000,-529.0917404736214,-876.2330086030811,1847.831645239157
3943.500000000,-524.4862222770021,-867.3411451343873,1834.371819133955
3944.500000000,-523.7863634447381,-857.8179756420703,1824.191293907149
3945.500000000,-516.9215394534866,-850.8103053054849,1810.337733746235
3946.500000000,-509.6969035245198,-842.5687106831112,1794.892060563193
3947.500000000,-505.2412109528532,-833.1989350847467,1781.096769114240
3948.500000000,-501.4877889493407,-826.8861813974587,1771.060998820127
3949.500000000,-499.8468057455651,-818.0897674994950,1760.652948444813
3950.500000000,-495.2895635727443,-810.6191656675486,1748.644835457788
3951.500000000,-493.3258301468896,-800.5605072385383,1736.644557161859
3952.500000000,-485.3896659071401,-793.6162131366542,1721.777253635501
3953.500000000,-482.9211811115805,-785.9921786838767,1711.713695113894
3954.500000000,-476.6015549387614,-778.8663974384372,1698.278215366670
3955.500000000,-476.3710852939070,-771.0856432793125,1690.300567125595
3956.500000000,-473.9266238515615,-762.9857442121794,1679.773263655367
3957.500000000,-467.4368486869852,-756.5460830480527,1666.851160773741
3958.500000000,-463.0591692866706,-751.2018983701357,1657.151074082666
3959.500000000,-461.4358525609771,-743.5907690101170,1647.937573230374
3960.500000000,-456.3812479377614,-736.3199945849460,1635.622029186095
3961.500000000,-458.5003224800485,-730.3334578860596,1631.790824247549
3962.500000000,-456.3706113530725,-725.1957886845248,1624.535805962303
3963.500000000,-455.8098411982250,-718.4380761711404,1617.235197328621
3964.500000000,-457.1632287975250,-711.1041594669086,1611.277089007349
3965.500000000,-455.0934252171414,-706.1493975637725,1604.264904244031
3966.500000000,-454.3134869667193,-701.3660884574567,1598.720847225738
3967.500000000,-453.8319782005242,-696.2898982816171,1593.179871013347
3968.500000000,-449.3973773980828,-692.5706281572749,1585.030430262316
3969.500000000,-447.1202598040297,-687.6949746395557,1577.892961830372
3970.500000000,-446.5263142925357,-682.4846041628269,1572.102822392537
3971.500000000,-448.3695653614616,-677.9022366821274,1569.386022837816
3972.500000000,-449.1592373327663,-673.5048516824710,1565.792366030197
3973.500000000,-446.1392197379383,-668.7234019160447,1557.994164240452
3974.500000000,-442.2224388203782,-665.1332923685379,1550.489704450664
3975.500000000,-441.1068601633174,-661.3458326429003,1545.600568763560
3976.500000000,-441.7811595270823,-657.2776727035739,1542.202207269873
3977.500000000,-442.1730007774796,-652.8938991772080,1538.216344263944
3978.500000000,-442.9763128245810,-649.5698849490506,1535.704647121555
3979.500000000,-437.4171952726602,-646.8040176592477,1527.373258146083
3980.500000000,-436.1115971079317,-643.9756629257505,1523.231528989180
3981.500000000,-435.1603618785360,-640.8720539613256,1519.144526709537
3982.500000000,-435.8041175209896,-636.0861377378061,1515.041247909750
3983.500000000,-436.1870718779581,-632.6770478045318,1512.022296932459
3984.500000000,-437.2063590717401,-629.2140431818939,1509.563719279081
3985.500000000,-437.7386750151706,-625.5658860404048,1506.471954730639
3986.500000000,-440.1549140190693,-621.1871608155869,1504.532486417368
3987.500000000,-439.6720841254669,-619.5044914953380,1502.348850792044
3988.500000000,-436.4669051264256,-617.8251302147337,1497.425169021497
3989.500000000,-437.6893756221572,-614.5523682838814,1495.368523458891
3990.500000000,-435.9957791494683,-613.0370875536313,1492.121131981191
3991.500000000,-435.6829656609557,-613.6539610542502,1492.312517665041
3992.500000000,-433.4845163030606,-609.9344884490806,1486.445371218616
3993.500000000,-432.1429811495668,-607.0810465536141,1482.209415809470
3994.500000000,-430.4875197551924,-604.3471052084012,1477.832131881971
3995.500000000,-426.7002344938251,-602.7230398980562,1472.376572090749
3996.500000000,-429.1507291216710,-599.8297373598048,1471.938044324277
3997.500000000,-423.8737159299456,-598.8632610192934,1465.635132435609
3998.500000000,-421.4524459774485,-597.7860812669210,1462.098984400227
3999.500000000,-419.6043169088215,-596.7394491180156,1459.136150362824
4000.500000000,-417.0452955145026,-593.7928071919475,1453.664819517607
4001.500000000,-415.5801339131000,-590.0254228174636,1448.507137427646
4002.500000000,-413.3241455434785,-587.7590981587733,1443.948645539445
4003.500000000,-413.5083051176525,-586.1250868617516,1442.478438551008
4004.500000000,-415.0038132584909,-588.7797693636497,1446.479472871916
4005.500000000,-414.8009242455057,-587.1204479081588,1444.655147707978
4006.500000000,-414.5574273840799,-587.7630597762162,1444.997687256403
4007.500000000,-413.7839903723172,-589.6679882199785,1446.030824425976
4008.500000000,-410.3235047433868,-589.0868133712326,1441.984059750461
4009.500000000,-411.7379762928301,-591.8731131618829,1446.087062039958
4010.500000000,-409.7328360890948,-591.5002612950317,1443.716038521033
4011.500000000,-409.5164213166776,-590.3891811410639,1442.375542251557
4012.500000000,-407.2978611145716,-591.2426116272624,1440.965222544285
4013.500000000,-406.8592146602821,-591.2633899701204,1440.521461035197
4014.500000000,-404.3148150895222,-590.8963760291886,1437.569454119270
4015.500000000,-399.6620522582755,-593.4319703936347,1435.358026799193
4016.500000000,-401.0446626609262,-600.6142309508957,1443.723155683122
4017.500000000,-402.0864981836386,-605.2353635174571,1449.273099954388
4018.500000000,-403.4998191749301,-611.4804460214679,1456.809798866494
4019.500000000,-403.3489808551464,-609.0156798846613,1454.339886333583
4020.500000000,-402.6440607887602,-605.5318438633007,1450.270971525525
4021.500000000,-401.7473950442106,-609.0862557774885,1452.819693519799
4022.500000000,-397.2734385007940,-605.1994020735947,1444.594804215092
4023.500000000,-398.5234328887134,-613.8449779318511,1454.207866975979
4024.500000000,-400.6512329212903,-623.8848196534121,1466.099074224778
4025.500000000,-396.7793931877054,-622.1383727868571,1460.611714918833
4026.500000000,-397.4663620244712,-629.0422445050984,1468.052889265038
4027.500000000,-395.1339899808393,-626.5621613969121,1463.375376436925
4028.500000000,-395.0239032455385,-632.5977197790086,1469.176531106218
4029.500000000,-400.2075861533860,-638.9279026310072,1480.597390484611
4030.500000000,-402.3942010479841,-642.4162540379093,1486.267653392402
4031.500000000,-400.9250497523851,-642.3990347776136,1484.842866888447
4032.500000000,-401.3431256776872,-644.9280123578918,1487.772895117127
4033.500000000,-401.6162253026289,-653.8232122167226,1496.709216983965
4034.500000000,-402.9693059216527,-658.4185118146975,1502.607524475458
4035.500000000,-403.1504220304362,-654.4947841050705,1499.051279693587
4036.500000000,-400.1390464175460,-655.6556390669155,1497.204339195278
4037.500000000,-404.2180128073717,-665.4637656244969,1510.857256933821
4038.500000000,-401.5999930717967,-674.9451991105773,1517.566745538998
4039.500000000,-401.4844988796453,-683.2906992855145,1525.656386576993
4040.500000000,-401.5927799841072,-686.7630562122342,1529.287647374983
4041.500000000,-406.8015356585813,-696.9281817347646,1544.470403865254
4042.500000000,-406.6150011521626,-696.8019703672273,1544.287301338546
4043.500000000,-407.1328576687409,-707.7977192892256,1555.569995565719
4044.500000000,-409.2408934565028,-718.4215563208113,1568.131828355345
4045.500000000,-403.4427488898541,-721.6457174703422,1565.692883452575
4046.500000000,-405.3646315176082,-729.2897629541657,1575.150722217386
4047.500000000,-400.5514434857172,-729.8241957124212,1570.991431383649
4048.500000000,-399.7212198215178,-734.3961490063089,1574.667452641238
4049.500000000,-407.8442208650537,-743.2315116628240,1591.424083620416
4050.500000000,-407.6007806703240,-748.9544048916307,1596.897924341473
4051.500000000,-413.0444930192652,-751.2316314025416,1604.704660517099
4052.500000000,-416.1661191447715,-760.4527986244462,1616.867415734757
4053.500000000,-416.7185796704116,-766.8500836243805,1623.826001776519
4054.500000000,-421.4046098672961,-777.9553046062188,1639.410215243877
4055.500000000,-425.5233053976682,-785.7339701098042,1651.327860445805
4056.500000000,-424.8948954069656,-791.3144545814862,1656.277347873141
4057.500000000,-425.2108006805055,-793.2709341407815,1658.646286632765
4058.500000000,-420.0273988123745,-796.3629538145683,1656.566171920646
4059.500000000,-419.1275074190317,-803.9037495655691,1663.018779909721
4060.500000000,-422.0671745338469,-817.5217182684064,1679.469495270235
4061.500000000,-421.8241323216541,-823.7310125954893,1685.401823125768
4062.500000000,-421.6556973890641,-831.1470649182694,1692.608833819883
4063.500000000,-418.1149390831141,-836.2283079267058,1694.153864733929
4064.500000000,-424.2885657032377,-842.9044910751088,1706.965974558493
4065.500000000,-427.3769025181357,-851.5513455019020,1718.678312483647
4066.500000000,-431.2629128064329,-856.3543470746991,1727.421287151896
4067.500000000,-433.6406180510518,-864.0857018462320,1737.453001958760
4068.500000000,-435.5217874502671,-870.7612982302420,1745.988859641478
4069.500000000,-438.9226036899038,-877.2314061106093,1755.837214749457
4070.500000000,-449.8181102075661,-892.9514777600257,1782.470485401211
4071.500000000,-441.1830580090900,-895.0520541508472,1776.017305662647
4072.500000000,-444.8044373965670,-899.8315245508702,1784.336196425441
4073.500000000,-450.3445041678718,-908.0021830368102,1797.986584064185
