time,TRGW-2-2-15,TRGW-2-2-9,TRGW-2-3-8,TRGW-2-9-1,TRGW-2-13-10,TRGW-2-15-16,TRGW-2-21-10,TRGW-2-22-15,TRGW-2-24-4,TRGW-2-26-6,TRGW-2-29-15,TRGW-2-33-7,TRGW-2-34-10,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-3-8,TRGW-0-9-1,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-33-7,TRGW-0-34-10
3652.500000000,34.20715029,34.56152777,34.58813756,35.04248592,34.19161502,34.03388251,34.21156579,34.00310801,34.72719987,34.57163270,34.00297140,34.47361985,34.20257761,34.20773553,34.56224596,34.58908161,35.04698166,34.19252465,34.04130231,34.21523359,34.00241665,34.72962522,34.58002494,34.00070833,34.48793286,34.20675597
3653.500000000,34.20610044,34.56075802,34.58734760,35.04059342,34.19150737,34.03327452,34.21094327,34.00238828,34.72538472,34.56981916,34.00151894,34.47128364,34.20421267,34.20666167,34.56148675,34.58829079,35.04516387,34.19233895,34.04035782,34.21440918,34.00141948,34.72794479,34.57788517,33.99920025,34.48530436,34.20708724
3654.500000000,34.20438746,34.55996317,34.58652902,35.03833252,34.19096289,34.03237589,34.21062009,34.00152495,34.72194294,34.56631794,33.99851626,34.46547296,34.20012792,34.20499971,34.56069880,34.58747918,35.04312385,34.19189705,34.03910342,34.21381431,33.99979692,34.72482179,34.57377259,33.99608832,34.47932204,34.20448915
3655.500000000,34.20304610,34.55914621,34.58568198,35.03618682,34.19055489,34.03175104,34.21023907,34.00097339,34.71930334,34.56461263,33.99660704,34.46220287,34.19794318,34.20357537,34.55988746,34.58664093,35.04103045,34.19147906,34.03809648,34.21332021,33.99911559,34.72215189,34.57163790,33.99416023,34.47563239,34.20240299
3656.500000000,34.20224924,34.55831874,34.58481363,35.03431061,34.18973071,34.03134346,34.20995213,34.00073390,34.71738302,34.56287246,33.99569081,34.46038831,34.19734087,34.20276710,34.55906309,34.58578003,35.03905301,34.19077135,34.03767051,34.21296832,33.99901672,34.72016172,34.57036827,33.99323595,34.47376071,34.20146350
3657.500000000,34.20120509,34.55746301,34.58391785,35.03227185,34.18896256,34.03089829,34.20986502,34.00055901,34.71502104,34.56106442,33.99426641,34.45796713,34.19592394,34.20169115,34.55821348,34.58489289,35.03704267,34.19002063,34.03700524,34.21269973,33.99866172,34.71781409,34.56842028,33.99179846,34.47104634,34.20005666
3658.500000000,34.20044990,34.55659368,34.58300104,35.03037284,34.18791458,34.03052044,34.20987079,34.00056810,34.71288530,34.55792901,33.99335088,34.45559633,34.19513744,34.20093085,34.55734797,34.58398345,35.03509078,34.18905828,34.03662709,34.21257926,33.99866718,34.71570049,34.56621949,33.99088106,34.46899574,34.19915894
3659.500000000,34.20044336,34.55578232,34.58210354,35.02897043,34.18721967,34.03063674,34.21004058,34.00089952,34.71209862,34.55889428,33.99372293,34.45674420,34.19559721,34.20093821,34.55652616,34.58308303,35.03359293,34.18828781,34.03693128,34.21292420,33.99932756,34.71471339,34.56652800,33.99126088,34.46972335,34.19946768
3660.500000000,34.19979809,34.55490026,34.58117745,35.02715190,34.18677133,34.03037805,34.20965694,34.00052755,34.71024736,34.55646150,33.99299931,34.45476891,34.19506070,34.20028037,34.55565570,34.58216334,35.03175159,34.18774721,34.03657896,34.21263394,33.99904801,34.71293364,34.56464855,33.99052520,34.46808345,34.19890114
3661.500000000,34.19970792,34.55406168,34.58026971,35.02569429,34.18669790,34.03053825,34.20997936,34.00083347,34.70940573,34.55717059,33.99321007,34.45517516,34.19360346,34.20019839,34.55481083,34.58125267,35.03024781,34.18754020,34.03678351,34.21287673,33.99942017,34.71195839,34.56475226,33.99074624,34.46835704,34.19821693
3662.500000000,34.19896876,34.55316598,34.57933919,35.02381408,34.18634100,34.03010265,34.20895093,33.99988584,34.70754848,34.55540984,33.99234133,34.45339890,34.19482871,34.19944092,34.55392498,34.58032708,35.02840812,34.18722635,34.03629844,34.21222418,33.99870313,34.71017027,34.56308077,33.98984343,34.46649142,34.19811775
3663.500000000,34.19872246,34.55230092,34.57841908,35.02223285,34.18568575,34.02988579,34.20831092,33.99948264,34.70647988,34.55500154,33.99224421,34.45316576,34.19266130,34.19920192,34.55305573,34.57940561,35.02678111,34.18666904,34.03625445,34.21179812,33.99847492,34.70902380,34.56265742,33.98977634,34.46624768,34.19722838
3664.500000000,34.19850199,34.55144099,34.57750480,35.02068150,34.18529993,34.02970170,34.20755843,33.99896922,34.70542461,34.55386382,33.99222732,34.45272209,34.19354334,34.19898541,34.55219388,34.57848956,35.02520001,34.18623412,34.03618108,34.21122901,33.99813143,34.70794604,34.56190719,33.98975781,34.46597445,34.19730753
3665.500000000,34.19747863,34.55053487,34.57656915,35.01862745,34.18502223,34.02923405,34.20701938,33.99848635,34.70288158,34.54952795,33.99063872,34.44891424,34.19009907,34.19792313,34.55129642,34.57755876,35.02328566,34.18591137,34.03536055,34.21043499,33.99713202,34.70560234,34.55827082,33.98819400,34.46252935,34.19493164
3666.500000000,34.19725152,34.54966416,34.57564631,35.01703359,34.18471027,34.02893473,34.20542402,33.99737308,34.70157415,34.54831988,33.99038861,34.44764047,34.18532586,34.19771630,34.55042035,34.57663393,35.02161097,34.18559627,34.03530771,34.20948375,33.99665256,34.70422724,34.55689713,33.98801765,34.46157288,34.19182786
3667.500000000,34.19799448,34.54896952,34.57481326,35.01618094,34.18447787,34.02956768,34.20609033,33.99848738,34.70191448,34.55012517,33.99182842,34.45095459,34.19071151,34.19847868,34.54970804,34.57577821,35.02069189,34.18540388,34.03614705,34.20971494,33.99758192,34.70430567,34.55829083,33.98946899,34.46424456,34.19388571
3668.500000000,34.19731783,34.54808492,34.57392144,35.01436509,34.18402412,34.02907692,34.20525358,33.99780104,34.70014691,34.54788091,33.99078719,34.44852453,34.18707851,34.19779105,34.54883938,34.57489536,35.01889721,34.18496151,34.03556427,34.20882695,33.99680234,34.70269627,34.55614446,33.98846142,34.46215721,34.19199600
3669.500000000,34.19682612,34.54721091,34.57302518,35.01263691,34.18333993,34.02866731,34.20447459,33.99732470,34.69850058,34.54516780,33.99000426,34.44641147,34.18429102,34.19729849,34.54796617,34.57400238,35.01714356,34.18434661,34.03516624,34.20806943,33.99629034,34.70112210,34.55393565,33.98772255,34.46037056,34.18974489
3670.500000000,34.19652257,34.54635607,34.57213373,35.01103452,34.18297153,34.02851160,34.20429069,33.99733411,34.69714586,34.54377722,33.98964695,34.44547061,34.18595149,34.19699979,34.54710759,34.57311051,35.01551655,34.18390759,34.03498047,34.20766369,33.99615848,34.69975652,34.55237222,33.98734890,34.45929536,34.18970684
3671.500000000,34.19679316,34.54558883,34.57128486,35.00986068,34.18276188,34.02867173,34.20449872,33.99785346,34.69686410,34.54507566,33.99028132,34.44732391,34.18819282,34.19728564,34.54632295,34.57225099,35.01431889,34.18363539,34.03531758,34.20780186,33.99672782,34.69930118,34.55295804,33.98798167,34.46056803,34.19124911
3672.500000000,34.19666330,34.54477197,34.57042719,35.00843502,34.18202589,34.02831595,34.20319783,33.99706942,34.69590778,34.54311412,33.99020333,34.44671994,34.18752697,34.19716218,34.54551187,34.57139288,35.01286813,34.18303043,34.03516253,34.20709800,33.99639653,34.69838982,34.55180310,33.98792759,34.46035397,34.19136413
3673.500000000,34.19665810,34.54398146,34.56958257,35.00711540,34.18131031,34.02815194,34.20321563,33.99734728,34.69501720,34.54060562,33.99031476,34.44587427,34.18661671,34.19716640,34.54471735,34.57054492,35.01153135,34.18234664,34.03510330,34.20679283,33.99645023,34.69754035,34.55014457,33.98806934,34.46012863,34.19102301
3674.500000000,34.19678819,34.54322388,34.56875766,35.00591959,34.18062957,34.02790968,34.20193272,33.99671426,34.69429748,34.53849621,33.99060846,34.44566014,34.18650356,34.19730689,34.54395272,34.56971432,35.01031567,34.18166689,34.03509152,34.20609524,33.99627647,34.69682862,34.54845080,33.98840589,34.46019379,34.19090560
3675.500000000,34.19662648,34.54243116,34.56792481,35.00454127,34.18006489,34.02773079,34.20206561,33.99705031,34.69341439,34.53893660,33.99052754,34.44614097,34.18932042,34.19715031,34.54316505,34.56888205,35.00892150,34.18106798,34.03483239,34.20566561,33.99616732,34.69591129,34.54749656,33.98830156,34.45993945,34.19218031
3676.500000000,34.19669952,34.54168152,34.56711031,35.00334585,34.17931227,34.02753539,34.20158490,33.99702931,34.69273237,34.53719579,33.99074321,34.44594710,34.18767164,34.19723249,34.54240818,34.56806317,35.00771293,34.18036107,34.03476777,34.20531981,33.99626393,34.69523214,34.54644433,33.98855948,34.46016155,34.19204132
3677.500000000,34.19705920,34.54099561,34.56633236,35.00239556,34.17851842,34.02754729,34.20136408,33.99727003,34.69258144,34.53721785,33.99150778,34.44736677,34.19086742,34.19760334,34.54170883,34.56727514,35.00673939,34.17961404,34.03493737,34.20516454,33.99662806,34.69500186,34.54629601,33.98932116,34.46145668,34.19387900
3678.500000000,34.19788175,34.54043483,34.56562722,35.00184904,34.17796924,34.02797072,34.20215772,33.99842347,34.69313033,34.53735499,33.99298907,34.44952773,34.19228783,34.19844055,34.54116111,34.56654960,35.00615462,34.17908492,34.03552128,34.20566555,33.99768329,34.69544644,34.54687228,33.99083239,34.46401428,34.19579330
3679.500000000,34.19846475,34.53983574,34.56493736,35.00117243,34.17733617,34.02813486,34.20214201,33.99876664,34.69367954,34.53948636,33.99417761,34.45232063,34.19607801,34.19903902,34.54055226,34.56585103,35.00545147,34.17845135,34.03583205,34.20584029,33.99826449,34.69589564,34.54799670,33.99200379,34.46634031,34.19858931
3680.500000000,34.19834675,34.53911879,34.56420415,34.99999597,34.17620360,34.02787082,34.20233408,33.99908039,34.69326056,34.53917105,33.99424368,34.45269131,34.19733290,34.19892682,34.53983535,34.56512646,35.00426871,34.17739468,34.03549129,34.20572917,33.99827265,34.69554987,34.54758947,33.99204859,34.46660937,34.20013261
3681.500000000,34.19943292,34.53868888,34.56359508,34.99975939,34.17588554,34.02855435,34.20359018,34.00053736,34.69447426,34.53986881,33.99616084,34.45517011,34.19644647,34.20002417,34.53942438,34.56448887,35.00399542,34.17701678,34.03631110,34.20678238,33.99975113,34.69662761,34.54917198,33.99401639,34.46998567,34.20113101
3682.500000000,34.20012897,34.53817894,34.56299605,34.99928498,34.17591861,34.02885581,34.20340553,34.00061913,34.69558285,34.54329906,33.99754729,34.45844432,34.19951266,34.20073607,34.53889954,34.56388043,35.00349776,34.17687935,34.03672889,34.20711134,34.00033457,34.69761521,34.55128243,33.99539170,34.47273649,34.20304167
3683.500000000,34.19987868,34.53749987,34.56233268,34.99812571,34.17543525,34.02859586,34.20394626,34.00099237,34.69523558,34.54215477,33.99739512,34.45771291,34.19880817,34.20049252,34.53820938,34.56323069,35.00234159,34.17639673,34.03630044,34.20714375,34.00021804,34.69742363,34.55067061,33.99522834,34.47234909,34.20298575
3684.500000000,34.20184047,34.53741939,34.56193980,34.99870803,34.17590045,34.03000021,34.20593105,34.00326653,34.69806122,34.54540465,34.00077758,34.46323946,34.20489524,34.20246707,34.53818249,34.56279965,35.00285013,34.17689530,34.03797240,34.20904437,34.00266264,34.69993962,34.55460931,33.99864591,34.47836595,34.20757705
3685.500000000,34.20190700,34.53683399,34.56139472,34.99789339,34.17585435,34.03004623,34.20634957,34.00359920,34.69855782,34.54683176,34.00130863,34.46500937,34.20955983,34.20255285,34.53753369,34.56225733,35.00204321,34.17672125,34.03788183,34.20947366,34.00292116,34.70053897,34.55515965,33.99910718,34.47940679,34.21108592
3686.500000000,34.20158303,34.53621516,34.56081291,34.99677990,34.17585897,34.02976667,34.20549905,34.00286728,34.69829431,34.54554466,34.00105250,34.46406156,34.20547736,34.20222987,34.53690855,34.56168547,35.00094427,34.17665524,34.03746493,34.20913309,34.00244434,34.70043948,34.55432052,33.99887000,34.47888013,34.21028410
3687.500000000,34.20274249,34.53596097,34.56037840,34.99681722,34.17560316,34.03046293,34.20667909,34.00424566,34.70026042,34.54864121,34.00315723,34.46816880,34.20780504,34.20339696,34.53668125,34.56121702,35.00094599,34.17664350,34.03842210,34.21014381,34.00380796,34.70218270,34.55720812,34.00101365,34.48297650,34.21208784
3688.500000000,34.20249208,34.53538419,34.55984221,34.99582057,34.17501388,34.03006616,34.20576580,34.00352849,34.70022364,34.54778974,34.00297690,34.46788795,34.20751885,34.20315358,34.53607314,34.56069766,34.99995555,34.17603074,34.03800862,34.20966499,34.00329097,34.70231026,34.55660743,34.00084454,34.48278568,34.21194064
3689.500000000,34.20347504,34.53511727,34.55942663,34.99577744,34.17547054,34.03085519,34.20671756,34.00468739,34.70195828,34.54994777,34.00478431,34.47127105,34.21033980,34.20414356,34.53582525,34.56025641,34.99988119,34.17634868,34.03882456,34.21038645,34.00436768,34.70389627,34.55884517,34.00266920,34.48631462,34.21413930
3690.500000000,34.20485782,34.53499349,34.55911977,34.99612426,34.17633206,34.03188936,34.20796356,34.00620236,34.70444460,34.55309637,34.00732039,34.47643639,34.21868090,34.20554219,34.53572255,34.55991643,35.00017632,34.17712505,34.04000768,34.21154553,34.00593142,34.70622096,34.56206344,34.00519031,34.49132641,34.21988726
3691.500000000,34.20539791,34.53466124,34.55877207,34.99587017,34.17653787,34.03230131,34.20895195,34.00704438,34.70587769,34.55482361,34.00849632,34.47852263,34.21792646,34.20610018,34.53535604,34.55957074,34.99991526,34.17737090,34.04040727,34.21229027,34.00663742,34.70770587,34.56361636,34.00636608,34.49372839,34.22166841
3692.500000000,34.20570625,34.53430703,34.55841603,34.99546083,34.17658651,34.03237228,34.20891061,34.00706353,34.70711201,34.55677580,34.00925424,34.48053118,34.21722225,34.20642019,34.53497874,34.55921724,34.99950683,34.17744464,34.04056546,34.21258030,34.00687524,34.70895854,34.56513147,34.00714296,34.49560382,34.22200939
