time,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-3-8,TRGW-0-33-7,TRGW-0-34-10,TRGW-0-9-1
3652.5,0.0009096300000024371,0.007419800000000976,0.0005852399999994873,0.0007181900000006181,0.003667799999995225,-0.0006913599999975872,0.0024253500000028794,0.008392239999999163,-0.0022630699999979242,0.0009440500000010843,0.01431301000000218,0.0041783600000044885,0.004495740000002968
3653.5,0.0008315800000033846,0.007083299999997905,0.0005612300000024106,0.000728729999998734,0.003465909999995631,-0.00096879999999544,0.0025600700000012466,0.00806601000000029,-0.0023186899999956267,0.0009431900000009819,0.014020719999997766,0.0028745700000030183,0.004570450000002779
3654.5,0.0009341599999999062,0.006727530000006254,0.0006122500000032005,0.0007356299999941029,0.003194219999997472,-0.0017280299999953286,0.0028788500000018757,0.007454649999999674,-0.002427940000004014,0.0009501600000021426,0.013849079999999958,0.00436123000000066,0.004791330000003313
3655.5,0.0009241699999975594,0.006345439999996927,0.0005292700000012474,0.000741249999997251,0.0030811399999990385,-0.0018577999999962458,0.002848549999995953,0.00702526999999975,-0.002446810000002131,0.0009589500000046769,0.013429520000002526,0.004459810000000175,0.004843630000003429
3656.5,0.001040639999999371,0.006327049999995893,0.0005178600000022016,0.0007443500000050562,0.00301619000000386,-0.0017171799999999848,0.002778700000000356,0.007495810000001768,-0.0024548600000002807,0.0009664000000029205,0.013372400000001505,0.00412263000000479,0.0047424000000049205
3657.5,0.0010580699999991339,0.0061069499999959476,0.0004860600000000659,0.0007504699999998365,0.0028347099999948,-0.0018972900000022719,0.0027930499999939684,0.007355859999996994,-0.002467950000003327,0.0009750400000001491,0.013079210000000785,0.0041327200000012,0.0047708199999974
3658.5,0.0011437000000000808,0.006106650000006653,0.0004809499999964828,0.000754290000003266,0.002708470000001739,-0.0019009200000041915,0.0028151899999997454,0.008290479999999434,-0.0024698200000017323,0.000982409999998879,0.013399409999998113,0.004021499999993239,0.004717939999999032
3659.5,0.0010681400000009944,0.00629453999999896,0.0004948499999954947,0.0007438399999983858,0.002883620000005749,-0.0015719599999997058,0.0026147700000009877,0.007633720000001176,-0.002462049999998328,0.0009794899999988615,0.012979149999999606,0.0038704699999954073,0.004622499999996421
3660.5,0.0009758799999985968,0.006200909999996895,0.0004822799999999461,0.0007554400000060468,0.0029770000000013397,-0.0014795399999982806,0.002686280000006036,0.008187050000003637,-0.002474110000001417,0.0009858900000025983,0.013314540000003205,0.0038404399999976135,0.004599689999999157
3661.5,0.000842300000002183,0.00624526000000003,0.0004904699999954687,0.0007491500000043061,0.002897369999999455,-0.0014133000000029483,0.0025526599999992072,0.007581670000000429,-0.0024638300000034974,0.0009829599999946481,0.013181879999997648,0.004613470000002451,0.004553520000001754
3662.5,0.0008853500000043368,0.00619578999999959,0.00047216000000105396,0.0007589999999950692,0.00327324999999945,-0.0011827099999948132,0.00262178999999918,0.00767092999999619,-0.002497900000001607,0.0009878900000046542,0.013092519999993613,0.003289039999998522,0.004594040000000632
3663.5,0.0009832900000006362,0.006368659999999693,0.00047946000000109734,0.000754809999996553,0.0034871999999950276,-0.0010077199999969366,0.0025439199999937046,0.007655880000001503,-0.0024678700000038134,0.0009865299999987087,0.013081920000004743,0.004567080000001056,0.004548259999999971
3664.5,0.0009341900000023884,0.006479380000001811,0.00048342000000189955,0.0007528899999940109,0.0036705799999978694,-0.0008377899999985061,0.002521430000001601,0.00804337000000288,-0.002469509999997399,0.0009847600000014722,0.013252359999995633,0.003764190000005385,0.0045185099999969225
3665.5,0.0008891399999981786,0.00612650000000059,0.0004445000000004029,0.0007615499999999997,0.0034156100000046763,-0.0013543299999980718,0.002720759999995437,0.008742869999998959,-0.0024447199999997338,0.000989610000004859,0.013615109999996378,0.0048325699999978156,0.004658210000002327
3666.5,0.0008860000000012747,0.0063729799999947545,0.0004647800000014968,0.0007561900000041533,0.004059729999994488,-0.0007205200000015566,0.002653090000002578,0.008577250000001868,-0.0023709599999932607,0.0009876199999965252,0.013932409999995343,0.006501999999997565,0.00457738000000063
3667.5,0.0009260100000005878,0.006579369999997198,0.0004842000000024882,0.0007385199999987435,0.0036246099999956982,-0.0009054599999984703,0.002391189999997323,0.008165659999995967,-0.002359429999998497,0.0009649500000037392,0.013289969999995321,0.0031742000000036796,0.004510950000003788
3668.5,0.0009373900000042568,0.006487350000000447,0.0004732199999963882,0.0007544599999960155,0.003573370000005127,-0.0009986999999966883,0.0025493599999961702,0.008263549999995234,-0.0023257699999987835,0.0009739199999998505,0.013632680000000619,0.004917490000003966,0.004532120000000361
3669.5,0.0010066799999961518,0.006498929999999348,0.0004723700000042186,0.0007552600000053644,0.003594840000005206,-0.0010343599999984576,0.0026215199999981564,0.008767849999998134,-0.002281709999998327,0.0009772000000012326,0.013959090000000174,0.005453869999996641,0.004506650000003276
3670.5,0.000936059999993688,0.006468869999999072,0.0004772200000005,0.0007515200000014488,0.0033729999999962956,-0.0011756299999987618,0.0026106600000019853,0.008594999999999686,-0.0022980500000002735,0.0009767800000020088,0.01382474999999772,0.003755349999998714,0.00448202999999836
3671.5,0.0008735099999981344,0.006645849999998177,0.000492479999998352,0.0007341199999970627,0.003303139999999871,-0.0011256400000050348,0.0024370799999999804,0.00788237999999808,-0.002299649999997655,0.0009661300000018969,0.013244119999995974,0.0030562900000035143,0.004458209999995688
3672.5,0.0010045400000038285,0.006846580000001268,0.0004988800000020888,0.0007398999999992384,0.003900170000001424,-0.0006728900000041449,0.002482040000003849,0.008688980000002289,-0.002275740000001747,0.0009656900000010182,0.013634029999998631,0.0038371599999962314,0.004433110000000795
3673.5,0.0010363299999980313,0.0069513600000021825,0.000508299999999906,0.0007358900000014046,0.003577199999995173,-0.0008970499999989556,0.0025231499999947005,0.009538949999999602,-0.0022454199999941693,0.0009623500000017771,0.014254360000002464,0.004406299999999419,0.00441594999999495
3674.5,0.0010373200000017846,0.007181840000001216,0.0005187000000006492,0.00072884000000073,0.00416252000000128,-0.00043778999999943835,0.0025311399999949913,0.009954589999999541,-0.0022025699999943527,0.0009566599999999426,0.014533649999997067,0.004402040000002216,0.004396079999999358
3675.5,0.0010030900000046472,0.007101599999998598,0.0005238299999987817,0.0007338899999993487,0.0035999999999987153,-0.0008829900000009161,0.0024968999999970265,0.008559959999999478,-0.002225980000005734,0.000957239999998194,0.013798479999998392,0.0028598899999963123,0.0043802300000024275
3676.5,0.0010487999999995168,0.007232380000004923,0.0005329699999947479,0.0007266600000050971,0.0037349099999985924,-0.0007653800000042565,0.0024997700000000123,0.009248540000001526,-0.002183729999998718,0.0009528600000052734,0.01421445000000432,0.004369680000003484,0.0043670799999944165
3677.5,0.0010956199999938576,0.00739008000000041,0.0005441400000023577,0.0007132199999944078,0.0038004600000007827,-0.0006419700000037665,0.0024204199999999787,0.00907816000000139,-0.0021866199999962532,0.0009427800000025854,0.014089909999995598,0.00301158000000612,0.004343830000003379
3678.5,0.0011156799999980649,0.007550559999998541,0.0005588000000003035,0.0007262799999949721,0.003507829999996659,-0.0007401800000010894,0.0023161099999953194,0.009517290000005119,-0.0021566799999988007,0.0009223799999986682,0.014486550000000875,0.0035054700000003436,0.00430557999999337
3679.5,0.0011151800000064327,0.007697190000001797,0.0005742700000013201,0.0007165199999974448,0.0036982799999947247,-0.0005021500000026435,0.002216100000005383,0.008510340000000838,-0.0021738200000029906,0.0009136699999956477,0.014019679999996981,0.0025113000000018815,0.004279040000000123
3680.5,0.0011910799999981236,0.0076204700000062076,0.0005800699999980452,0.0007165599999936489,0.0033950899999979356,-0.000807740000006163,0.0022893100000018762,0.00841841999999815,-0.002195089999993627,0.0009223099999999818,0.01391806000000173,0.0027997099999979014,0.004272739999997555
3681.5,0.0011312399999994227,0.007756749999998647,0.000591249999999377,0.0007354999999975576,0.0031922000000008666,-0.0007862300000027744,0.002153350000000387,0.009303169999995475,-0.002144450000002962,0.0008937899999992283,0.014815560000002392,0.004684539999999515,0.0042360300000012785
3682.5,0.0009607400000035682,0.00787307999999598,0.0006070999999963078,0.0007206000000010704,0.0037058099999995875,-0.0002845599999972137,0.0020323600000011766,0.007983369999998047,-0.0021555900000009842,0.000884379999995133,0.01429217000000449,0.0035290099999940594,0.004212780000003136
3683.5,0.0009614800000008472,0.007704579999995076,0.0006138399999997546,0.0007095100000000798,0.0031974899999980266,-0.000774329999998713,0.002188050000000885,0.008515839999994057,-0.0021667800000031434,0.0008980100000002267,0.014636180000003662,0.0041775800000039,0.0042158800000038354
3684.5,0.0009948499999978822,0.00797219000000382,0.000626599999996813,0.0007631000000003496,0.003113320000004194,-0.0006038900000007175,0.0018784000000025003,0.009204659999994647,-0.0021316699999971433,0.0008598500000047693,0.015126490000000103,0.0026818099999985634,0.0041420999999957075
3685.5,0.0008668999999983384,0.007835599999999943,0.0006458499999979495,0.0006996999999984155,0.003124090000000024,-0.0006780399999968267,0.001981149999998877,0.008327889999996785,-0.002201449999994054,0.0008626099999986536,0.01439742000000166,0.0015260899999987032,0.004149819999994975
3686.5,0.0007962700000021528,0.007698259999997958,0.0006468399999945973,0.0006933900000021254,0.0036340400000014483,-0.0004229399999999828,0.0021451699999985863,0.00877586000000008,-0.002182500000003529,0.0008725599999976907,0.014818570000002751,0.004806739999999365,0.00416436999999803
3687.5,0.0010403399999958651,0.00795916999999946,0.0006544700000006287,0.0007202800000030152,0.003464719999996646,-0.00043769999999909714,0.0019222800000022744,0.008566909999998984,-0.002143580000002032,0.0008386200000032318,0.014807699999998647,0.004282800000005693,0.004128770000001225
