 pp_0000  625.0 9375.0 1.0  0.883374750859137192193770715675782412290573120117187500000000000000000000000000000 
 pp_0001  1625.0 9375.0 1.0  0.933328736345777398852874284784775227308273315429687500000000000000000000000000000 
 pp_0002  2625.0 9375.0 1.0  0.6337258755959317424455434775154571980237960815429687500000000000000000000000000000 
 pp_0003  3625.0 9375.0 1.0  1.0907200977338264991089999966789036989212036132812500000000000000000000000000000000 
 pp_0004  625.0 8375.0 1.0  0.343401281976744132684586929826764389872550964355468750000000000000000000000000000 
 pp_0005  1625.0 8375.0 1.0  0.864575311562527648590048556798137724399566650390625000000000000000000000000000000 
 pp_0006  2625.0 8375.0 1.0  1.4347261623722447065887308781384490430355072021484375000000000000000000000000000000 
 pp_0007  3625.0 8375.0 1.0  1.1472556807865299521864699272555299103260040283203125000000000000000000000000000000 
 pp_0008  625.0 7375.0 1.0  1.3667916359859226815842703217640519142150878906250000000000000000000000000000000000 
 pp_0009  2625.0 7375.0 1.0  0.70723369578266592760940056905383244156837463378906250000000000000000000000000000000 
 pp_0010  3625.0 7375.0 1.0  0.44621002933517717181644002266693860292434692382812500000000000000000000000000000000 
 pp_0011  625.0 6375.0 1.0  0.7259318755032544423499984986847266554832458496093750000000000000000000000000000000 
 pp_0012  2625.0 6375.0 1.0  1.05487432436784689393505232146708294749259948730468750000000000000000000000000000000 
 pp_0013  3625.0 6375.0 1.0  0.63689758900833026711296724897692911326885223388671875000000000000000000000000000000 
 pp_0014  625.0 5375.0 1.0  1.9088920720828317367789850322878919541835784912109375000000000000000000000000000000 
 pp_0015  2625.0 5375.0 1.0  0.73333245273551705967207681169384159147739410400390625000000000000000000000000000000 
 pp_0016  3625.0 5375.0 1.0  1.36696365928979157722267245844705030322074890136718750000000000000000000000000000000 
 pp_0017  625.0 4375.0 1.0  0.7124055833609903576331134900101460516452789306640625000000000000000000000000000000 
 pp_0018  1625.0 4375.0 1.0  0.3331794685711629289137647447205381467938423156738281250000000000000000000000000000 
 pp_0019  2625.0 4375.0 1.0  0.59649157558979670756826862998423166573047637939453125000000000000000000000000000000 
 pp_0020  3625.0 4375.0 1.0  0.97871198607821907611281631034216843545436859130859375000000000000000000000000000000 
 pp_0021  625.0 3375.0 1.0  0.8876933733979438523320482090639416128396987915039062500000000000000000000000000000 
 pp_0022  1625.0 3375.0 1.0  0.8585943732070259182265203889983240514993667602539062500000000000000000000000000000 
 pp_0023  2625.0 3375.0 1.0  0.73162431050807852361828054199577309191226959228515625000000000000000000000000000000 
 pp_0024  3625.0 3375.0 1.0  1.07590104166590916356938123499276116490364074707031250000000000000000000000000000000 
 pp_0025  625.0 2375.0 1.0  1.1781417467816825972448668835568241775035858154296875000000000000000000000000000000 
 pp_0026  1625.0 2375.0 1.0  1.1708884611067511549720165930921211838722229003906250000000000000000000000000000000 
 pp_0027  2625.0 2375.0 1.0  0.40954140080038664573081064190773759037256240844726562500000000000000000000000000000 
 pp_0028  3625.0 2375.0 1.0  1.25735656912479853986042144242674112319946289062500000000000000000000000000000000000 
 pp_0029  1625.0 1375.0 1.0  0.2577716708430676795238412069011246785521507263183593750000000000000000000000000000 
 pp_0030  2625.0 1375.0 1.0  0.64874684832034956727397911890875548124313354492187500000000000000000000000000000000 
 pp_0031  3625.0 1375.0 1.0  0.90472335709356577204687255289172753691673278808593750000000000000000000000000000000 
