time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
306.0000000000,34.12667841,34.26703752,34.28471948,34.45966879,33.97591541,33.90662376,33.85630773,33.80634835,33.95558960,33.84265147,33.74469463,33.72955728,33.67311573,34.11112042,34.27172595,34.28947800,34.46512717,33.97980959,33.90985710,33.86011727,33.80103826,33.96002294,33.84658857,33.73592058,33.73324815,33.67667768
336.0000000000,34.17708667,34.31760910,34.33477801,34.49406228,34.05213304,33.97795959,33.93729175,33.87960276,34.02737168,33.92677862,33.81092189,33.80416380,33.74735243,34.15548818,34.32219319,34.33938628,34.49911729,34.05583065,33.98092712,33.94081461,33.86558843,34.03126187,33.93020862,33.79474386,33.80781953,33.75105719
367.0000000000,34.26586211,34.42136848,34.43980811,34.59552951,34.17706317,34.08938684,34.06817742,33.99141383,34.16083153,34.06773564,33.91168812,33.92208069,33.85742415,34.23311850,34.42611832,34.44452808,34.60031553,34.18106403,34.09228743,34.07196976,33.96408018,34.16464336,34.07123515,33.88409070,33.92619172,33.86177710
398.0000000000,34.36541809,34.54575238,34.56683746,34.73208112,34.31254798,34.20717025,34.20937470,34.10831161,34.31498312,34.22258213,34.01725245,34.04767936,33.97041492,34.31997692,34.55091032,34.57192449,34.73683261,34.31723457,34.21016635,34.21386084,34.06696173,34.31918281,34.22666181,33.97746731,34.05256497,33.97566493
426.0000000000,34.44035585,34.64524078,34.66920052,34.85134359,34.41134390,34.29085873,34.31209990,34.19054465,34.43507186,34.33735490,34.09180289,34.13767914,34.04796757,34.38522240,34.65087002,34.67474290,34.85625893,34.41683210,34.29408278,34.31743244,34.13936114,34.43993346,34.34227730,34.04334074,34.14336796,34.05405209
457.0000000000,34.48140721,34.70806080,34.73485767,34.94056080,34.46044591,34.32923544,34.36235941,34.22674746,34.50564255,34.39663672,34.12493591,34.17976197,34.07917700,34.42074929,34.71416453,34.74088327,34.94580326,34.46676844,34.33283906,34.36861401,34.17132836,34.51140029,34.40259933,34.07261582,34.18619930,34.08593925
487.0000000000,34.46954177,34.70592113,34.73432186,34.96033274,34.43711427,34.30403700,34.33712419,34.19960553,34.49552114,34.37367827,34.10099769,34.15463452,34.04892731,34.41000741,34.71231391,34.74066962,34.96596160,34.44396245,34.30803549,34.34399369,34.14759161,34.50203500,34.38044788,34.05148774,34.16145678,34.05592441
518.0000000000,34.40723280,34.63893682,34.66729152,34.90503519,34.34666740,34.22159095,34.24257556,34.11645447,34.40703307,34.27394609,34.02622021,34.06771139,33.96451424,34.35526051,34.64537452,34.67373420,34.91102328,34.35360748,34.22589659,34.24960427,34.07454993,34.41399663,34.28109710,33.98541428,34.07444670,33.97122594
548.0000000000,34.31616826,34.53052858,34.55725325,34.79488258,34.22041042,34.10982441,34.11112564,34.00496510,34.27093752,34.13184271,33.92580207,33.94958168,33.85490968,34.27553997,34.53673981,34.56351816,34.80105002,34.22699367,34.11423482,34.11783569,33.97647011,34.27790779,34.13885460,33.89659780,33.95581515,33.86094775
579.0000000000,34.21861514,34.40691081,34.43077911,34.65606268,34.08948357,33.99661623,33.97529983,33.89315529,34.12019662,33.98223543,33.82504094,33.82932314,33.74769659,34.19039250,34.41267192,34.43662880,34.66219407,34.09531688,34.00085159,33.98125059,33.87788527,34.12669332,33.98857327,33.80726640,33.83474470,33.75281323
610.0000000000,34.14603223,34.30800688,34.32873400,34.53356526,33.99543788,33.91762130,33.87779890,33.81579268,34.00278581,33.87245460,33.75475758,33.74457009,33.67595598,34.12731671,34.31323747,34.33406346,34.53944421,34.00040441,33.92151211,33.88283539,33.80948668,34.00850885,33.87784530,33.74480732,33.74916213,33.68023723
640.0000000000,34.11961394,34.26319428,34.28142348,34.46373017,33.96621947,33.89649359,33.84845512,33.79681311,33.95531035,33.83650440,33.73688802,33.72141160,33.66175311,34.10473765,34.26800726,34.28631948,34.46926834,33.97044688,33.89997555,33.85266176,33.79264410,33.96017547,33.84091720,33.72894795,33.72536407,33.66548145
671.0000000000,34.14620814,34.28336777,34.30035287,34.46400131,34.00936955,33.93929451,33.89428928,33.84138682,33.98778845,33.88183712,33.77691640,33.76497755,33.70880127,34.12838544,34.28795232,34.30498332,34.46915014,34.01317078,33.94242914,33.89798297,33.83190956,33.99197137,33.88554653,33.76452203,33.76865957,33.71243548
701.0000000000,34.21722900,34.36241032,34.37983127,34.53432227,34.11103383,34.03136313,34.00054382,33.93416121,34.09060439,33.99481056,33.86038973,33.86176240,33.80156554,34.19062728,34.36702021,34.38443699,34.53917058,34.11484369,34.03429693,34.00418172,33.91366760,34.09443897,33.99824898,33.83864073,33.86562332,33.80557050
732.0000000000,34.31532843,34.48164777,34.50117405,34.65944404,34.24600391,34.14995655,34.14102191,34.05218625,34.23918553,34.14752166,33.96678690,33.98744722,33.91671844,34.27629503,34.48655669,34.50602802,34.66414110,34.25031533,34.15289285,34.14513896,34.01756600,34.24315967,34.15127769,33.93283810,33.99193492,33.92152160
