name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:2_j:2_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230266,-0.460531,0.460531
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:2_j:7_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.231235,-0.462469,0.462469
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:2_j:12_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230749,-0.461499,0.461499
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:2_j:17_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.228811,-0.457622,0.457622
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:7_j:2_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230182,-0.460364,0.460364
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:7_j:7_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.231233,-0.462465,0.462465
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:7_j:12_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.228117,-0.456233,0.456233
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:7_j:17_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230429,-0.460859,0.460859
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:12_j:2_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.231125,-0.46225,0.46225
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:12_j:12_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.229073,-0.458147,0.458147
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:12_j:17_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.228804,-0.457608,0.457608
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:17_j:2_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.229424,-0.458848,0.458848
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:17_j:12_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.22996,-0.459919,0.459919
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:17_j:17_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.229939,-0.459878,0.459878
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:22_j:2_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.227912,-0.455823,0.455823
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:22_j:7_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.22516,-0.450321,0.450321
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:22_j:12_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.229944,-0.459887,0.459887
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:22_j:17_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230434,-0.460868,0.460868
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:27_j:2_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230278,-0.460555,0.460555
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:27_j:7_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.226789,-0.453579,0.453579
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:27_j:12_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.228878,-0.457756,0.457756
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:27_j:17_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230805,-0.461611,0.461611
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:32_j:2_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.228291,-0.456583,0.456583
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:32_j:7_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.209569,-0.419138,0.419138
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:32_j:12_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.225177,-0.450355,0.450355
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:32_j:17_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230093,-0.460185,0.460185
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:37_j:7_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.225419,-0.450838,0.450838
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:37_j:12_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.22753,-0.455061,0.455061
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:37_j:17_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230871,-0.461742,0.461742
pname:npfklayer1cn_inst:0_ptype:cn_pstyle:m,0,0.23299,-0.46598,0.46598,0,0.210955,-0.421909,0.421909
pname:npfklayer2pp_inst:0_ptype:pp_pstyle:m_i:2_j:2_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230497,-0.460995,0.460995
pname:npfklayer2pp_inst:0_ptype:pp_pstyle:m_i:2_j:6_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.230698,-0.461396,0.461396
pname:npfklayer2pp_inst:0_ptype:pp_pstyle:m_i:2_j:10_zone:1.0,0,0.23299,-0.46598,0.46598,0,0.229534,-0.459068,0.459068
