time,TRGW-2-2-15,TRGW-2-2-9,TRGW-2-3-8,TRGW-2-9-1,TRGW-2-13-10,TRGW-2-15-16,TRGW-2-21-10,TRGW-2-22-15,TRGW-2-24-4,TRGW-2-26-6,TRGW-2-29-15,TRGW-2-33-7,TRGW-2-34-10,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-3-8,TRGW-0-9-1,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-33-7,TRGW-0-34-10
3652.500000000,34.48851156,34.69106105,34.72109778,35.01497537,34.44154384,34.32974067,34.34474452,34.23796860,34.51600401,34.38937244,34.13943033,34.19664267,34.09990755,34.39219357,34.70062389,34.73088508,35.02615208,34.45318139,34.33934346,34.35668562,34.16955974,34.52820785,34.40295779,34.07676341,34.20635392,34.10725758
3683.500000000,34.53098360,34.72987243,34.75900108,35.03551065,34.50533876,34.39214239,34.41230370,34.30263360,34.57302106,34.46046862,34.19474894,34.26067751,34.16610526,34.42690695,34.73888332,34.76816100,35.04596951,34.51551774,34.40055226,34.42257585,34.22399489,34.58359444,34.47172400,34.12431991,34.26937024,34.17273336
3712.500000000,34.60023069,34.80933694,34.83928584,35.11469880,34.59032351,34.47057530,34.50080137,34.38036884,34.66634209,34.55295257,34.26861667,34.34306259,34.24085613,34.48299855,34.81887932,34.84890018,35.12488185,34.60217802,34.48065395,34.51278473,34.29131890,34.67771998,34.56601457,34.18875698,34.35338167,34.24915667
3743.500000000,34.62937406,34.84672520,34.87771303,35.16036804,34.62519640,34.50122866,34.53715177,34.41039056,34.71047676,34.59241662,34.29653316,34.37431331,34.26637621,34.50608077,34.85668991,34.88774551,35.17057022,34.63812208,34.51211055,34.55034918,34.31701905,34.72284723,34.60691447,34.21290631,34.38557944,34.27530368
3773.500000000,34.65809329,34.88827435,34.92088277,35.22025096,34.64866205,34.51954886,34.55957987,34.42622067,34.74723740,34.61664648,34.31528327,34.39430085,34.27858323,34.52954862,34.89913088,34.93178443,35.23087959,34.66365233,34.53235646,34.57506058,34.33183835,34.76141357,34.63374471,34.22989938,34.40734140,34.28899526
3804.500000000,34.60854794,34.83730709,34.87018184,35.18027543,34.58347610,34.45688280,34.49147739,34.36303452,34.68433919,34.54701512,34.25687994,34.32992541,34.21554494,34.48864037,34.84818228,34.88116030,35.19127287,34.59830156,34.46928648,34.50690235,34.27728930,34.69896777,34.56428897,34.17889659,34.34259646,34.22530998
3834.500000000,34.51120476,34.72576206,34.75718572,35.06544924,34.46079349,34.34353643,34.36470980,34.24961548,34.55282314,34.41212446,34.15318978,34.21246303,34.10534870,34.40969837,34.73616888,34.76776943,35.07663067,34.47486483,34.35515759,34.37943812,34.18011467,34.56735946,34.42907558,34.08883541,34.22423957,34.11417054
3865.500000000,34.37975859,34.57620380,34.60533578,34.90884086,34.28190123,34.17749074,34.17892390,34.08167338,34.36421532,34.21091575,34.00766661,34.04479891,33.94408435,34.30478915,34.58669928,34.61605145,34.92032174,34.29707671,34.19038170,34.19494288,34.03842941,34.37994219,34.22978969,33.96384504,34.05728019,33.95347670
3896.500000000,34.26515444,34.43480284,34.46055270,34.74134242,34.14390656,34.05384217,34.03678095,33.96100552,34.20094578,34.05820474,33.89553098,33.91801203,33.83444260,34.21271317,34.44414670,34.47015455,34.75250250,34.15585532,34.06387232,34.04934292,33.93388635,34.21432335,34.07298844,33.86595449,33.92768620,33.84123476
3926.500000000,34.20069389,34.35779439,34.38138278,34.64922348,34.04664513,33.96524207,33.93406560,33.86983492,34.09167483,33.94089947,33.82269098,33.82849361,33.74903854,34.16309504,34.36746667,34.39127009,34.66029776,34.06026219,33.97734381,33.94840355,33.85848947,34.10605171,33.95790561,33.80429411,33.83978296,33.75758173
3957.500000000,34.17048003,34.31369865,34.33525849,34.58179500,34.01443210,33.93930737,33.90031599,33.84646068,34.03970239,33.90228124,33.79921095,33.80037566,33.73217990,34.13930353,34.32270833,34.34447161,34.59250969,34.02547518,33.94920730,33.91178608,33.83721808,34.05186782,33.91549228,33.78338921,33.80961899,33.73887177
3987.500000000,34.19425119,34.32577304,34.34553045,34.56240750,34.06662449,33.99339274,33.95677556,33.90496978,34.07331677,33.96124535,33.84441650,33.85335341,33.79395356,34.15818312,34.33355089,34.35349045,34.57224268,34.07435601,34.00030944,33.96449340,33.88537104,34.08216538,33.96976664,33.82169242,33.85991684,33.79863468
4018.500000000,34.23551448,34.35985055,34.37829835,34.56784395,34.14239440,34.06832162,34.03996114,33.98328755,34.13967811,34.04795762,33.90942595,33.92884490,33.87150995,34.19069401,34.36661769,34.38520826,34.57645496,34.14869328,34.07386507,34.04601181,33.95108023,34.14655588,34.05450480,33.87721376,33.93425051,33.87558280
