 pp_0000  625.0 9375.0 1.0                                                                    6.642771E-01
 pp_0001  1625.0 9375.0 1.0                                                                    7.422242E-01
 pp_0002  2625.0 9375.0 1.0                                                                     1.170668E+00
 pp_0003  3625.0 9375.0 1.0                                                                     1.144814E+00
 pp_0004  625.0 8375.0 1.0                                                                    7.291408E-01
 pp_0005  1625.0 8375.0 1.0                                                                    8.703799E-01
 pp_0006  2625.0 8375.0 1.0                                                                     9.993546E-01
 pp_0007  3625.0 8375.0 1.0                                                                     1.046921E+00
 pp_0008  625.0 7375.0 1.0                                                                     9.673752E-01
 pp_0009  2625.0 7375.0 1.0                                                                      1.094117E+00
 pp_0010  3625.0 7375.0 1.0                                                                      1.025830E+00
 pp_0011  625.0 6375.0 1.0                                                                     1.025322E+00
 pp_0012  2625.0 6375.0 1.0                                                                      9.231927E-01
 pp_0013  3625.0 6375.0 1.0                                                                      1.011661E+00
 pp_0014  625.0 5375.0 1.0                                                                     1.002266E+00
 pp_0015  2625.0 5375.0 1.0                                                                      7.095070E-01
 pp_0016  3625.0 5375.0 1.0                                                                      1.104281E+00
 pp_0017  625.0 4375.0 1.0                                                                     1.009472E+00
 pp_0018  1625.0 4375.0 1.0                                                                     7.243160E-01
 pp_0019  2625.0 4375.0 1.0                                                                      8.790334E-01
 pp_0020  3625.0 4375.0 1.0                                                                      1.209574E+00
 pp_0021  625.0 3375.0 1.0                                                                     1.015524E+00
 pp_0022  1625.0 3375.0 1.0                                                                     9.763070E-01
 pp_0023  2625.0 3375.0 1.0                                                                      9.667281E-01
 pp_0024  3625.0 3375.0 1.0                                                                      7.824343E-01
 pp_0025  625.0 2375.0 1.0                                                                     8.945772E-01
 pp_0026  1625.0 2375.0 1.0                                                                     9.485611E-01
 pp_0027  2625.0 2375.0 1.0                                                                      9.752436E-01
 pp_0028  3625.0 2375.0 1.0                                                                      9.357224E-01
 pp_0029  1625.0 1375.0 1.0                                                                     8.293297E-01
 pp_0030  2625.0 1375.0 1.0                                                                      8.559393E-01
 pp_0031  3625.0 1375.0 1.0                                                                      8.759306E-01
