time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
1.000000000000,34.44959183,35.16386992,35.25175563,35.98557975,34.47516697,34.18022667,34.34808027,34.04225105,34.85937692,34.52988600,33.97051815,34.17408558,33.95330704,34.39234169,35.16929065,35.25716612,35.99043131,34.48036766,34.18413291,34.35325482,34.00918442,34.86472791,34.53510598,33.93592651,34.17925102,33.95858849
32.00000000000,34.51696202,35.25949251,35.34942164,36.08256254,34.60428497,34.27958801,34.48281895,34.14690543,34.98767878,34.69136485,34.05359614,34.30405815,34.09328818,34.45226091,35.26499588,35.35486368,36.08744867,34.60865660,34.28314464,34.48699919,34.10099924,34.99219882,34.69485169,34.00970957,34.30838802,34.09735959
61.00000000000,34.57703415,35.35900671,35.45227901,36.19129758,34.71842862,34.36131400,34.60426361,34.22206218,35.12214721,34.83228831,34.12386542,34.41839475,34.19003042,34.50511130,35.36473538,35.45789717,36.19615428,34.72347527,34.36534885,34.60906949,34.16766096,35.12671958,34.83650537,34.07193534,34.42341770,34.19558499
92.00000000000,34.61508930,35.43744057,35.53477416,36.29064967,34.78709929,34.40428825,34.67939699,34.25792947,35.22696760,34.92196805,34.16252270,34.48645672,34.23185883,34.53835882,35.44351515,35.54071954,36.29551918,34.79317803,34.40892283,34.68527827,34.19955576,35.23216479,34.92741309,34.10612411,34.49252826,34.23872715
122.0000000000,34.61362513,35.45948119,35.55994894,36.33926177,34.77947494,34.38922139,34.67454564,34.23829840,35.25528775,34.92167115,34.15155139,34.47821654,34.20149848,34.53665567,35.46584246,35.56620378,36.34421139,34.78642573,34.39425175,34.68141095,34.18237615,35.26132500,34.92835876,34.09630839,34.48514588,34.20920673
153.0000000000,34.57235145,35.41816646,35.52003338,36.32530992,34.69565134,34.31954006,34.58857805,34.16827832,35.19689542,34.82916351,34.09358106,34.39404375,34.10617891,34.49983658,35.42461911,35.52642681,36.33033190,34.70302129,34.32466214,34.59601418,34.12064967,35.20370170,34.83674714,34.04483258,34.40136929,34.11401328
183.0000000000,34.50353752,35.32432358,35.42530603,36.24978714,34.56168566,34.21692103,34.44813920,34.06885451,35.06825913,34.67264511,34.00601958,34.26024470,33.97606080,34.43887451,35.33066284,35.43165311,36.25492109,34.56892851,34.22178289,34.45557728,34.03287821,35.07552993,34.68055472,33.96713297,34.26741382,33.98335010
214.0000000000,34.42292603,35.19752564,35.29528476,36.12668228,34.40704777,34.10498298,34.28366879,33.96277096,34.89477112,34.48446998,33.90914149,34.10587571,33.84049847,34.36779632,35.20355009,35.30138873,36.13193608,34.41362079,34.10929158,34.29052379,33.93917631,34.90208245,34.49204240,33.88119560,34.11236178,33.84668163
245.0000000000,34.35462796,35.07519309,35.16820680,35.99110233,34.27587862,34.01569135,34.14162965,33.87917733,34.72534219,34.31625358,33.83060456,33.97442943,33.73620533,34.30791092,35.08080149,35.17394550,35.99643876,34.28152615,34.01940386,34.14758303,33.86536264,34.73229345,34.32302819,33.81160558,33.98000111,33.74120994
275.0000000000,34.31685904,34.99227015,35.08050883,35.88439341,34.19924964,33.96944330,34.05549461,33.83597929,34.60467397,34.20737719,33.78894880,33.89647753,33.68384434,34.27521109,34.99751081,35.08589147,35.88972152,34.20410508,33.97281413,34.06061766,33.82740829,34.61106669,34.21327438,33.77488853,33.90129009,33.68806662
306.0000000000,34.31860840,34.96704282,35.05141206,35.82836395,34.19806280,33.97999686,34.04796983,33.84869930,34.55916386,34.18702029,33.79630080,33.89255165,33.70259171,34.27737915,34.97201485,35.05649485,35.83362455,34.20215812,33.98316808,34.05222291,33.83878470,34.56476208,34.19175468,33.78176719,33.89665229,33.70614571
336.0000000000,34.35844742,35.00536220,35.08795633,35.83748322,34.27351680,34.04443517,34.12243634,33.91315369,34.60226837,34.26296416,33.84978411,33.96503446,33.78896537,34.31293408,35.01026408,35.09291545,35.84267659,34.27714868,34.04758159,34.12606380,33.89566200,34.60706448,34.26665493,33.82949544,33.96868796,33.79226846
367.0000000000,34.42726102,35.09787179,35.18108395,35.90747894,34.40920445,34.14889872,34.26283507,34.01525004,34.72415705,34.41806057,33.93812569,34.09799216,33.92260502,34.37371190,35.10287481,35.18607350,35.91256295,34.41280254,34.15222257,34.26626092,33.98560076,34.72832031,34.42114816,33.90785430,34.10161207,33.92622617
398.0000000000,34.50374010,35.21581517,35.30184571,36.01588862,34.56359134,34.26107569,34.42646038,34.12344278,34.88837470,34.60558237,34.03370834,34.25102417,34.06248763,34.44096361,35.22106291,35.30701206,36.02084433,34.56760872,34.26471277,34.43018018,34.08084627,34.89226643,34.60867714,33.99240610,34.25504354,34.06687282
426.0000000000,34.56072921,35.31460934,35.40427066,36.11809064,34.68198171,34.34225015,34.55494083,34.20051216,35.03252142,34.75718915,34.10347594,34.36961523,34.16081412,34.49084942,35.32014053,35.40968068,36.12294473,34.68667623,34.34620781,34.55929354,34.14868129,35.03655123,34.76083436,34.05397494,34.37427874,34.16611450
