time,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_33_7,TRGW_0_34_10,TRGW_0_3_8,TRGW_0_9_1
1.0,0.005611749999999915,0.0052153600000011124,0.0056096300000021415,-0.03525833000000489,0.005720599999996523,0.005621429999997929,-0.035135820000000706,-0.048639719999997055,0.005782209999999566,0.005522990000002892,0.005503019999999026,0.00579119000000361,0.00591649000000416
32.0,0.004883790000000943,0.004788210000000959,0.004741450000004477,-0.05066040000000527,0.0048802200000039875,0.004340859999999225,-0.04767428000000251,-0.06005896000000632,0.005781070000004718,0.004978250000000628,0.005005330000003028,0.005753429999998616,0.005863630000000342
61.0,0.005908189999999536,0.005760619999996663,0.005776400000002013,-0.06118821000000452,0.005449560000002407,0.005454569999997716,-0.05728549000000527,-0.0705590299999983,0.006186259999999777,0.006070200000003467,0.006451079999997944,0.006126399999999421,0.005909299999999007
92.0,0.007057370000005392,0.006700330000001031,0.00700012000000072,-0.06603273000000343,0.006466160000002219,0.006766880000000697,-0.0619910300000015,-0.07719522000000012,0.0067566700000014634,0.007163540000000523,0.0075299099999952546,0.006689569999998923,0.006149380000003646
122.0,0.007835829999997657,0.007232299999998304,0.00786832000000004,-0.06297133999999716,0.0073974400000054175,0.007804459999995572,-0.05972571000000215,-0.07701340999999928,0.007180479999995271,0.007804489999998054,0.00800519999999949,0.0071350600000030795,0.006509190000002718
153.0,0.008003680000001623,0.0071576100000001475,0.008137779999998429,-0.05252495999999951,0.00798524999999728,0.008304530000003751,-0.05087375000000094,-0.06992908000000142,0.007301760000004265,0.007817780000003438,0.00776506999999782,0.007306489999997723,0.006898230000004446
183.0,0.007580799999999499,0.006615220000000477,0.007758789999996907,-0.037946480000002225,0.008005510000003824,0.00811697000000322,-0.038141640000006305,-0.05795330000000121,0.007089260000000763,0.007255400000005352,0.006953879999997525,0.0071534599999978354,0.00715383999999375
214.0,0.0066015399999983515,0.0056351400000025365,0.00677757999999784,-0.022920609999999897,0.007425149999995995,0.0072509000000025026,-0.024939879999998027,-0.04385779999999784,0.006537700000002644,0.006193440000004102,0.005727270000001283,0.006648120000001256,0.007133280000005016
245.0,0.0055208899999996675,0.004701439999998058,0.005642090000002042,-0.011188080000003708,0.006536459999999522,0.006129440000002262,-0.01452586999999994,-0.0315176699999995,0.005897670000003075,0.0051133900000053245,0.004595969999996896,0.006039649999998176,0.006964570000000947
275.0,0.004709670000003996,0.004116740000000618,0.004760000000004538,-0.005355710000003455,0.00566497999999882,0.005165679999997508,-0.009381159999996669,-0.024114089999997645,0.005360689999996282,0.004390280000002633,0.003960599999999204,0.005495070000002045,0.006598470000000134
306.0,0.004085430000003498,0.003764169999996625,0.004049779999995451,-0.0071887400000036905,0.004806469999998342,0.004238489999998762,-0.010770520000001227,-0.023561260000001027,0.004970339999999851,0.003909190000001672,0.0036487400000027037,0.0050640999999984615,0.006102589999997576
336.0,0.003838970000003883,0.0037972000000010553,0.0036920800000004306,-0.016675270000000353,0.004179519999993886,0.0036239900000012426,-0.018738740000003418,-0.029950540000001524,0.004871579999999653,0.0038175500000008356,0.003777499999998213,0.004917009999999777,0.005724370000002921
