time,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_33_7,TRGW_0_34_10,TRGW_0_3_8,TRGW_0_9_1
1.0,0.0023229900000032444,0.0015037700000064547,0.006015149999996083,-0.008651649999997346,0.0009976799999975583,0.0012257799999986219,-0.0037702300000006517,-0.018167809999994233,0.003985639999996238,0.0012628500000033682,0.0016092400000005114,0.002091000000000065,0.0012885400000044456
32.0,0.0021605399999984343,0.0007453300000008767,0.0017305000000007453,-0.00800131000000448,0.0008386300000040592,0.0016487699999956362,-0.001803809999998407,-0.01703975999999585,0.004619509999997717,0.0009147800000022244,0.0007123999999976149,0.003461710000003393,0.0023435100000028797
61.0,0.001398200000004124,0.003080470000000446,0.0013448199999999133,-0.010993790000000558,0.007003910000001667,0.006620279999999923,-0.007775039999998512,-0.021311590000003378,0.00451715999999891,0.0013624399999940806,0.0007862900000006334,0.0014105400000019586,0.005689759999995658
92.0,0.002098990000000356,0.0012930400000001896,0.0011356000000048994,-0.011723230000001195,0.007359160000000031,0.009945659999999634,-0.007221819999998047,-0.019852120000003026,0.002892899999999088,0.003288410000003239,0.0005276600000030385,0.0016473399999981098,0.004587529999994899
122.0,0.004248629999999309,0.0011857099999943443,0.004861060000003192,-0.008954850000002068,0.0035769099999996,0.010033419999999182,-0.004312499999997499,-0.018911029999998163,0.002992839999997443,0.0021828699999986156,0.00112045999999566,0.0026689500000003363,0.0031056099999986486
153.0,0.005817770000000166,0.0018109300000048734,0.003049560000000895,-0.007281569999996407,0.004480550000003802,0.009011579999999242,-0.003393739999999923,-0.018770590000002585,0.0024653900000046747,0.0015413200000011784,0.0009103099999947517,0.0016784600000008254,0.006682150000003162
183.0,0.004899059999999622,0.0010007999999999129,0.0027418200000042248,-0.005620890000002987,0.0024242500000042355,0.006000239999998769,0.0001625999999959049,-0.017147989999998003,0.0025613199999980907,0.001545690000000377,0.0010337900000010336,0.0026365600000062273,0.003185410000000388
214.0,0.005061519999998154,0.000640430000004244,0.0037859999999980687,-0.004878600000004951,0.0017669900000001348,0.004198139999999739,0.0014475399999938077,-0.015927279999999655,0.0034899500000022954,0.0013083300000005238,0.0008408599999967237,0.0036776100000039946,0.003235499999995284
245.0,0.00362536000000091,0.0006659599999991883,0.0019668799999976727,-0.0036484299999983705,0.0016976299999953426,0.003911980000005144,0.0025882300000006353,-0.014819330000001685,0.004253839999996956,0.0011414700000003108,0.0007122900000027244,0.003983540000000119,0.003152800000002287
275.0,0.0033617100000000733,0.0007580699999962803,0.0014749500000021953,-0.0031030600000008235,0.002842299999997522,0.004664259999998421,0.0020807800000000043,-0.01382842000000295,0.004242039999994063,0.0015984599999967486,0.0006008599999987041,0.004329059999996332,0.0032922800000037
306.0,0.0024754099999952928,0.0009349000000042906,0.0015299999999953684,-0.0026049100000022918,0.003110530000000722,0.003234759999998005,-0.0002631800000045814,-0.013186259999997674,0.004367130000005659,0.0010584699999967029,0.0009084799999996562,0.00248368000000454,0.00396787000000387
336.0,0.0013235199999996894,0.0005972099999951297,0.0011270800000033887,-0.004397340000004135,0.0033471000000062645,0.010503409999998325,-0.0007975000000044474,-0.01416712999999703,0.0034574599999999123,0.0010717399999933264,0.0002614500000035491,0.003495280000002765,0.002527000000000612
367.0,-0.0002496399999998289,0.003384160000003078,-0.00015096999999997252,-0.007071170000003235,0.006007050000000902,0.006399349999995252,-0.00544810999999612,-0.015229449999999645,-4.6479999994630816e-05,0.0004971500000010565,-0.00010333000000173342,0.00030118999999473317,0.006295859999994491
398.0,0.0008749400000027663,0.0009651799999943478,0.0014830300000028274,-0.006489350000002503,0.00382547000000244,0.009174959999995735,-0.002743019999996932,-0.016448709999998812,0.002145920000003798,0.0007212599999988356,0.00038835000000148057,0.0020013099999971473,0.0037366899999966563
426.0,0.0015465899999966837,0.002763590000000704,0.0017962599999989948,-0.010011750000003872,0.0009405699999973649,0.008932540000003542,-0.00890993000000151,-0.017961919999997633,0.00026826999999940426,0.0021248699999958376,0.0005206099999952585,0.0007092899999960878,0.008309179999997696
457.0,0.0014717200000049502,0.001100399999998558,0.0016481299999995258,-0.010562629999995465,0.001655339999999228,0.006922809999998947,-0.007403619999998057,-0.01779994000000329,0.0026804600000005507,0.0010911000000035642,0.0005491600000055996,0.0022523900000024355,0.006735600000006059
487.0,0.002741729999996778,0.0011606500000027609,0.0015091200000014737,-0.008782770000003381,0.0029225899999971716,0.006781799999998839,-0.004117720000003544,-0.017000830000000633,0.003909780000000751,0.0014003100000010704,0.0007015400000014438,0.0027876900000052274,0.0034825200000057066
518.0,0.003250020000002962,0.0008118200000026832,0.002359650000002489,-0.0072577400000000125,0.0017278499999946462,0.0055023200000050565,-0.0029121500000002243,-0.0165533300000007,0.004000509999997348,0.001114699999995139,0.0009958099999991532,0.003512690000000873,0.0029228100000011636
548.0,0.0036278299999992214,0.0007638399999976286,0.0030379700000011667,-0.005208980000006136,0.002001049999996951,0.00468902000000071,2.4529999997469076e-05,-0.014720760000002997,0.004129390000002786,0.0014141899999984275,0.0010138900000029594,0.00362604000000033,0.0031748299999989626
579.0,0.003046120000000485,0.0011419900000007033,0.001898020000005829,-0.0038563999999965404,0.0021596999999999866,0.0045344500000013,0.001354410000004691,-0.013853750000002663,0.004912480000001551,0.0012347100000056344,0.0008220499999964659,0.00399854000000488,0.0029439400000015326
610.0,0.0027923399999991716,0.0008607400000002485,0.0016398699999982114,-0.0027420400000011114,0.001972160000001111,0.004393419999999537,0.0024845299999967096,-0.012907120000001271,0.004658599999999069,0.0011685800000051927,0.0006701400000039825,0.0040338200000036295,0.002874480000002677
640.0,0.0030639500000049225,0.0008497899999966307,0.0015650699999980588,-0.001595270000002813,0.0019994999999966012,0.004465080000002786,0.0038226899999997954,-0.011745840000003227,0.004626899999998102,0.001169189999998821,0.00079368999999474,0.00398222999999831,0.002536540000001253
671.0,0.002492619999998169,0.0005615599999941878,0.0009405400000019881,-0.001870760000002747,0.0019620300000013913,0.005249599999999077,0.002687899999997967,-0.011077870000001155,0.00438070999999951,0.0009045699999958856,0.00041120999999577634,0.0036943600000043375,0.003065780000000018
701.0,0.002020700000002762,0.0003514499999965892,0.0005050400000001787,-0.002785039999999128,0.002239129999999534,0.001127289999999448,0.0008775700000001052,-0.010267290000001594,0.004207230000005779,0.0004333500000015533,0.0004425799999978608,0.0030580000000028917,0.0028776099999987537
732.0,0.0007197099999984857,0.00026211000000131435,0.0008770399999988854,-0.0027057300000024043,0.0010955200000068999,0.0019108699999961232,0.0019337900000024888,-0.011173079999998947,0.003171989999998459,0.00027159000000409605,0.00012966000000602662,0.002329060000000993,0.007718329999995888
