time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
398.0000000000,34.50343591,35.21588749,35.30200051,36.01730396,34.56332836,34.26102044,34.42680973,34.12370534,34.88920528,34.60603183,34.03429020,34.25119553,34.06312043,34.44069275,35.22112517,35.30715360,36.02222511,34.56733615,34.26463793,34.43052793,34.08107135,34.89307935,34.60910155,33.99292314,34.25519280,34.06751187
426.0000000000,34.56038514,35.31464021,35.40440251,36.11997222,34.68156460,34.34214994,34.55507862,34.20073249,35.03339978,34.75761945,34.10404632,34.36971284,34.16129391,34.49054292,35.32016524,35.40980446,36.12480818,34.68625233,34.34609546,34.55942451,34.14886827,35.03742043,34.76124877,34.05447496,34.37436392,34.16658378
457.0000000000,34.59054083,35.38179946,35.47555397,36.20262447,34.74890592,34.38169370,34.63220260,34.23643448,35.14012616,34.85447754,34.13877723,34.43891632,34.20450663,34.51660140,35.38762295,35.48125161,36.20742400,34.75447178,34.38597563,34.63747531,34.18027852,35.14471371,34.85917439,34.08496732,34.44440990,34.21077546
487.0000000000,34.57946542,35.38688483,35.48325210,36.22782943,34.73472204,34.36131021,34.62370266,34.21393832,35.16257841,34.85335395,34.12271366,34.42743168,34.17200999,34.50628389,35.39289590,35.48917101,36.23264645,34.74102986,34.36580957,34.62984210,34.16038467,35.16794703,34.85923229,34.07045172,34.43363126,34.17892499
518.0000000000,34.53014650,35.32868714,35.42560114,36.18907626,34.64304969,34.28627995,34.53208444,34.13948938,35.09579551,34.75537562,34.06010934,34.33873942,34.07235176,34.46237778,35.33471785,35.43159942,36.19394051,34.64975963,34.29082552,34.53878415,34.09473386,35.10194067,34.76223019,34.01482099,34.34532544,34.07939063
548.0000000000,34.45905634,35.22653346,35.32171715,36.09777941,34.50502365,34.18198804,34.38888060,34.03770811,34.96266290,34.59379411,33.97188236,34.20303711,33.93871906,34.39954989,35.23242552,35.32764653,36.10273298,34.51171540,34.18639145,34.39571170,34.00504429,34.96936480,34.60117555,33.93660171,34.20960860,33.94538508
579.0000000000,34.38341413,35.10452358,35.19602271,35.97516543,34.35393478,34.07355577,34.22856773,33.93342890,34.79488460,34.40748922,33.87926170,34.05319327,33.80442251,34.33308303,35.11013539,35.20173089,35.98018841,34.36015203,34.07762259,34.23501006,33.91317394,34.80175744,34.41474674,33.85460051,34.05930927,33.81025211
610.0000000000,34.32756574,35.00120961,35.08815299,35.85882183,34.23807976,33.99612546,34.10237483,33.86034109,34.64547172,34.25588120,33.81224096,33.93716509,33.71220687,34.28438458,35.00649266,35.09356284,35.86389119,34.24352169,33.99979851,34.10810552,33.84880659,34.65207640,34.26241728,33.79536021,33.94252873,33.71705957
640.0000000000,34.30828649,34.94804820,35.03099516,35.78458277,34.19256055,33.97298320,34.04858371,33.84066008,34.56039021,34.18526048,33.79124912,33.89023090,33.68990336,34.26804931,34.95305263,35.03611871,35.78964856,34.19715801,33.97633389,34.05340787,33.83157275,34.56637190,34.19068699,33.77705828,33.89479663,33.69387107
671.0000000000,34.32974661,34.95724517,35.03766613,35.76893321,34.22834460,34.00957680,34.08037533,33.87880481,34.55968034,34.21223943,33.82131068,33.92344410,33.74268602,34.28752096,34.96209228,35.04258971,35.77395304,34.23226674,34.01276862,34.08439079,33.86533289,34.56484730,34.21648230,33.80409185,33.92736094,33.74615291
701.0000000000,34.38496536,35.02590016,35.10610818,35.81729905,34.33364945,34.09401246,34.18736492,33.96262581,34.64424603,34.32884914,33.89269309,34.02634408,33.85345795,34.33647625,35.03075700,35.11097399,35.82222700,34.33726037,34.09725726,34.19089393,33.93923593,34.64865331,34.33218013,33.86757791,34.02995929,33.85689692
732.0000000000,34.46044222,35.13730112,35.21967402,35.91765949,34.48295634,34.20535195,34.34373725,34.07086354,34.79384735,34.50634687,33.98746187,34.17376622,33.99464618,34.40297002,35.14234232,35.22465316,35.92248781,34.48673656,34.20883540,34.34728924,34.03455258,34.79778421,34.50935126,33.95152162,34.17753941,33.99863599
