time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
426.0000000000,34.55437867,34.65464147,34.65704254,34.57781372,34.51232163,34.39255655,34.16329026,34.11243884,34.11173453,34.01004502,33.88073838,33.71013272,33.61034562,34.42885538,34.68918012,34.68841127,34.58211945,34.51971356,34.39615843,34.16805795,34.04263539,34.12164343,34.01388768,33.84885528,33.71422149,33.62142773
457.0000000000,34.58540935,34.66403837,34.66859754,34.59333541,34.56843099,34.45460753,34.20609089,34.13847715,34.09128330,34.00958347,33.89853245,33.69791609,33.60388239,34.45041132,34.68820759,34.68530682,34.60101250,34.57418678,34.46498766,34.21629722,34.07146026,34.09599480,34.01398126,33.87218495,33.70213511,33.61513131
487.0000000000,34.57209515,34.66874325,34.67780873,34.64193264,34.49283696,34.36991087,34.19904947,34.13586946,34.13638189,34.04194960,33.95557482,33.77250469,33.68992762,34.44266411,34.68546833,34.69130456,34.65918850,34.49758853,34.37480355,34.21023678,34.06515231,34.14760241,34.04633225,33.91738197,33.78054807,33.70569285
518.0000000000,34.49536303,34.60246354,34.61001984,34.56354314,34.37878192,34.26141552,34.06647513,34.01388856,34.00954847,33.91457830,33.81749249,33.63327576,33.53654556,34.38321195,34.62352401,34.62624911,34.57681383,34.38264811,34.26601075,34.07937395,33.96585433,34.01938258,33.92327192,33.80171303,33.63869639,33.54697822
548.0000000000,34.39314381,34.51111112,34.52043549,34.49643572,34.22649937,34.09379539,33.92003094,33.85950524,33.89659697,33.78128820,33.69936006,33.51795068,33.42511629,34.30808709,34.52988049,34.53752424,34.52148505,34.23184499,34.10082735,33.93357328,33.85077269,33.90799715,33.79300304,33.70938192,33.52703843,33.43613194
579.0000000000,34.26630056,34.34719268,34.35278283,34.32661218,34.04978307,33.93587624,33.76051657,33.71577287,33.73336795,33.61510413,33.56494062,33.38148337,33.30780775,34.20897075,34.36781359,34.37194829,34.34817420,34.05409548,33.94018690,33.77643601,33.73373426,33.74441330,33.62268563,33.59382383,33.38597066,33.31636267
610.0000000000,34.10833772,34.18882388,34.19491905,34.16749864,33.91794231,33.79837335,33.62073593,33.59447018,33.59197422,33.48204600,33.45069720,33.27882067,33.21021603,34.08702883,34.20925707,34.21596807,34.18786378,33.92297028,33.80266383,33.63254366,33.64692596,33.60188185,33.49147633,33.46672458,33.28480453,33.22401003
640.0000000000,34.06405493,34.10792780,34.10745686,34.06316404,33.82479808,33.74308127,33.54864443,33.54141382,33.51599831,33.41833429,33.36870576,33.21370085,33.14324511,34.05919989,34.12646473,34.12214949,34.08096677,33.82816016,33.74553394,33.55648024,33.59567252,33.52333002,33.42411337,33.38131727,33.21662356,33.15125719
671.0000000000,34.12292220,34.15215150,34.14972803,34.08927707,33.91890044,33.86366276,33.67989808,33.64046380,33.60470889,33.50718003,33.43215413,33.26761520,33.18975486,34.09940635,34.17074881,34.17117568,34.09909077,33.92013703,33.86860352,33.69957754,33.67600302,33.61385093,33.51352690,33.47455109,33.26855098,33.19083348
701.0000000000,34.20195868,34.25049962,34.25569670,34.21723872,34.05128781,33.97765212,33.77089404,33.77334504,33.71599509,33.64154676,33.62264005,33.43282617,33.36379512,34.15781643,34.25330287,34.25840032,34.23570317,34.05507105,33.98014195,33.77121206,33.77082642,33.72391445,33.64729259,33.65739208,33.43655059,33.36178334
732.0000000000,34.38169973,34.43583736,34.43303426,34.31739294,34.17810068,34.09648123,33.84705392,33.83168205,33.76761628,33.69941461,33.64727553,33.45344756,33.39087049,34.31006302,34.47008972,34.46083424,34.31981615,34.17924066,34.10117647,33.84755418,33.81747584,33.76950036,33.71316192,33.66099342,33.45441603,33.39241307
