time,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_33_7,TRGW_0_34_10,TRGW_0_3_8,TRGW_0_9_1
1.0,0.0056128800000010415,0.005214760000001206,0.00560325000000006,-0.03526790000000091,0.005714920000002621,0.005617420000000095,-0.03517538999999914,-0.048644649999999956,0.0057741500000005885,0.0055284600000007345,0.0055035199999977635,0.005786249999999882,0.0059132300000044324
32.0,0.004881560000001173,0.004786140000000216,0.00473825999999633,-0.0506230599999995,0.004876289999998562,0.004338589999996145,-0.04761896000000121,-0.060056840000001444,0.005775059999997723,0.004982609999998999,0.0050067199999972445,0.00574822000000097,0.0058616499999999405
61.0,0.005906879999997727,0.0057614600000022165,0.005775060000004828,-0.0611700500000012,0.005448799999996368,0.0054536299999981,-0.05725724999999926,-0.07055891000000258,0.006184750000002737,0.006071070000004397,0.006451220000002422,0.006124920000004863,0.005908630000000414
92.0,0.007056980000001545,0.006698780000000681,0.007000509999997462,-0.06601264999999756,0.006454089999998303,0.006766999999996415,-0.06195572000000027,-0.07719276000000264,0.006756499999994503,0.0071644400000039354,0.007530810000005772,0.006689520000001892,0.006149380000003646
122.0,0.00783581999999683,0.007232319999999959,0.00786836000000335,-0.06297205999999989,0.007396800000002202,0.007804270000001168,-0.05972636999999992,-0.07701322000000488,0.007180280000000039,0.007804759999999078,0.008005429999997205,0.0071348399999990875,0.006508499999995365
153.0,0.00801431000000008,0.007175560000000303,0.008136729999996817,-0.05242244000000085,0.007990350000000035,0.00831467999999802,-0.05075589000000491,-0.06988159000000138,0.007307860000004496,0.00782573000000042,0.007764660000006529,0.0073142100000040955,0.006905410000001666
183.0,0.0075791499999979806,0.00661191999999744,0.00775667999999996,-0.03792379000000068,0.008009269999995183,0.008122669999998777,-0.03813540999999532,-0.057919200000000615,0.007088540000005139,0.007256339999997863,0.006946590000005415,0.00715328999999798,0.007154370000002075
214.0,0.006613739999998813,0.0056542100000029905,0.006783800000000895,-0.022767100000002927,0.007442599999997412,0.007268089999996619,-0.024784390000000656,-0.043748870000001716,0.00655425000000065,0.006209980000001281,0.005717289999999764,0.006669509999994716,0.007173899999997957
245.0,0.00551729000000023,0.004699219999999116,0.005635649999994996,-0.01113710999999995,0.006540690000001348,0.0061324599999963425,-0.014497909999995784,-0.03140850999999856,0.005898199999997189,0.005102450000002534,0.004584820000005152,0.006040309999995941,0.006956119999998123
275.0,0.004706089999999108,0.004111040000005062,0.004756869999994251,-0.0053084299999994755,0.0056707199999976865,0.0051674199999993675,-0.009376600000003066,-0.024005979999998317,0.0053565999999989344,0.0043781100000046536,0.003955010000005643,0.005491819999996039,0.006589710000000082
306.0,0.004077860000002431,0.003761390000001086,0.004043260000003102,-0.007120530000001679,0.004803049999999587,0.004234510000003411,-0.010715259999997784,-0.023469400000003304,0.004965769999998315,0.0039035599999976967,0.00364624000000191,0.005059809999998777,0.0060948200000012775
336.0,0.0038301800000013486,0.003789730000001157,0.00368321999999921,-0.016632270000002336,0.004171429999999532,0.0036159699999984696,-0.018690200000001767,-0.029884329999994463,0.004865070000001026,0.003811710000000801,0.0037733199999934186,0.004910189999996817,0.005715340000001845
367.0,0.00408892000000094,0.004218399999999178,0.0038789399999998864,-0.03158213000000387,0.003973699999995972,0.0035725799999966057,-0.031487730000002045,-0.04193567999999459,0.005014649999999676,0.004215469999998334,0.004418969999996136,0.004998390000004349,0.005395390000003886
398.0,0.004787950000000762,0.0049070900000032225,0.004566420000003291,-0.04738383999999485,0.004281140000003347,0.004118880000000047,-0.04516854999999964,-0.05578970000000538,0.005401740000003485,0.004986170000002232,0.005360110000005136,0.005336999999997261,0.005271520000000862
426.0,0.005630939999996087,0.005595650000003616,0.005449299999995105,-0.05856541999999365,0.004914689999999666,0.004987290000002531,-0.05498929999999547,-0.06646440000000098,0.005855979999999761,0.005815670000004047,0.006258529999996654,0.005769409999999198,0.005348310000002243
457.0,0.006540709999995897,0.006229720000000327,0.006440300000001287,-0.06348681000000056,0.005848079999999811,0.006115409999999599,-0.05945744000000275,-0.07258607999999356,0.0063240100000001576,0.0066233499999981404,0.006979499999999916,0.006247930000000679,0.0056045100000048365
487.0,0.00713812000000047,0.006537270000002593,0.007145809999997255,-0.059880759999998645,0.00666958999999423,0.007059670000003848,-0.056570340000000385,-0.07143572000000376,0.0066125899999960325,0.007080049999999005,0.007252519999994433,0.006568829999999082,0.0059492600000012885
518.0,0.007268340000003093,0.00644416000000092,0.0073682900000022755,-0.048730160000005185,0.007238180000001648,0.007549589999996442,-0.04709352999999794,-0.06328841999999923,0.0066442800000032776,0.0070522200000056046,0.006969220000001997,0.006657669999995619,0.006291300000000888
548.0,0.006956509999994864,0.006020169999999325,0.007120129999997005,-0.03368615000000119,0.007354070000005208,0.007511970000003032,-0.03416492999999576,-0.050889370000000156,0.006438670000001423,0.006604649999999879,0.006306399999999712,0.00650856000000033,0.006526879999995572
579.0,0.0062039500000068415,0.005307999999999424,0.006377719999996145,-0.01865841999999418,0.006957650000003923,0.006867910000003974,-0.021178319999997086,-0.03725304999999679,0.006011690000001124,0.005791769999994756,0.00535758000000186,0.0061238099999982865,0.006572909999995602
610.0,0.0052689899999975864,0.004558969999997942,0.005398689999999817,-0.008503139999994858,0.006189209999995171,0.005853090000002226,-0.012342470000000105,-0.026806319999998607,0.005490420000000995,0.004906880000000058,0.004464169999998546,0.0056141800000020226,0.006393579999993904
640.0,0.004454269999996541,0.0040071800000021085,0.004492439999999931,-0.00597498999999857,0.005285639999996761,0.0047826999999998066,-0.009956110000004514,-0.02257529000000602,0.005073589999994965,0.004204940000001045,0.0038440000000008467,0.005181800000002568,0.006112919999999633
671.0,0.003961459999999306,0.0038013399999954345,0.003892659999998216,-0.011645909999998594,0.004497790000002055,0.003946710000001019,-0.014598939999999061,-0.025663090000001887,0.004842269999997484,0.0038792200000017374,0.003721640000001969,0.004907529999996996,0.005747180000000185
701.0,0.003922410000001264,0.003991060000004154,0.003763069999997981,-0.0238778900000014,0.004046070000001123,0.0035659599999959823,-0.024937039999997523,-0.0350958500000047,0.004866030000002297,0.003998099999996896,0.004079609999998013,0.004875829999996029,0.005421189999999854
