   8.693690E-01   8.627455E-01   8.610740E-01   8.646335E-01   8.713789E-01   8.773743E-01   8.796280E-01   8.752881E-01   8.611875E-01   8.353643E-01   8.077658E-01   7.828724E-01   7.722480E-01   7.948588E-01   8.301595E-01   8.771041E-01   9.286650E-01   9.661568E-01   9.734771E-01   9.637250E-01
   8.426471E-01   8.335119E-01   8.310067E-01   8.384570E-01   8.507098E-01   8.628932E-01   8.705447E-01   8.698921E-01   8.465108E-01   8.101061E-01   7.687758E-01   7.294396E-01   7.052190E-01   7.288891E-01   7.703193E-01   8.288942E-01   9.040641E-01   9.656981E-01   9.561021E-01   9.301067E-01
   8.115124E-01   7.980025E-01   7.930842E-01   8.072401E-01   8.279665E-01   8.501870E-01   8.674024E-01   8.734477E-01   8.368919E-01   7.888514E-01   7.340795E-01   6.780586E-01   6.250020E-01   6.575381E-01   6.983405E-01   7.550920E-01   8.398488E-01   9.717878E-01   8.982404E-01   8.637089E-01
   7.762715E-01   7.580364E-01   7.556829E-01   7.739314E-01   8.052777E-01   8.407568E-01   8.667732E-01   8.677316E-01   8.331097E-01   7.756494E-01   7.098159E-01   6.478395E-01   6.060791E-01   6.020390E-01   6.203978E-01   6.540529E-01   7.032216E-01   7.509014E-01   7.575834E-01   7.586339E-01
   7.375655E-01   7.100587E-01   7.058397E-01   7.330487E-01   7.816336E-01   8.371852E-01   8.784640E-01   8.843489E-01   8.447313E-01   7.729507E-01   6.902524E-01   6.176207E-01   5.675621E-01   5.444921E-01   5.389532E-01   5.448320E-01   5.578733E-01   5.777979E-01   6.040067E-01   6.393407E-01
   6.996224E-01   6.540125E-01   6.418831E-01   6.815013E-01   7.570272E-01   8.450903E-01   9.138677E-01   9.335545E-01   8.798391E-01   7.815742E-01   6.727288E-01   5.787064E-01   5.152634E-01   4.812814E-01   4.619717E-01   4.483065E-01   4.338508E-01   4.361986E-01   4.713344E-01   5.302043E-01
   6.773441E-01   5.992373E-01   5.632455E-01   6.295687E-01   7.462166E-01   8.712760E-01   9.867784E-01   1.035059E+00   9.481918E-01   8.056719E-01   6.656201E-01   5.391643E-01   4.542855E-01   4.233390E-01   4.093090E-01   3.796399E-01   3.382526E-01   3.179521E-01   3.660302E-01   4.460902E-01
   6.967923E-01   5.939111E-01   4.716641E-01   6.249788E-01   7.762288E-01   9.223574E-01   1.068275E+00   1.224969E+00   1.025748E+00   8.500088E-01   6.872099E-01   5.328001E-01   3.878522E-01   4.080405E-01   3.944199E-01   3.522126E-01   2.905186E-01   2.197055E-01   3.080534E-01   4.010319E-01
   7.820958E-01   7.079141E-01   6.723645E-01   7.489847E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.157907E+00   1.064633E+00   9.149873E-01   7.627434E-01   6.183916E-01   5.093468E-01   4.625670E-01   4.234456E-01   3.700309E-01   3.123688E-01   2.827064E-01   3.218740E-01   3.981865E-01
   9.357735E-01   9.192819E-01   9.237154E-01   9.684319E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.101823E+00   9.998588E-01   8.826227E-01   7.653269E-01   6.606740E-01   5.748481E-01   4.940441E-01   4.208415E-01   3.636197E-01   3.390436E-01   3.619224E-01   4.208376E-01
   1.139091E+00   1.201565E+00   1.250234E+00   1.257531E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.158344E+00   1.098941E+00   1.035484E+00   9.624893E-01   8.629193E-01   7.331875E-01   5.992471E-01   4.886419E-01   4.128678E-01   3.793863E-01   3.971204E-01   4.518870E-01
