,sidx,idx_strs,pargp4,parval1_4,4
0,"(1, 39, 8)",idx0:1_idx1:39_idx2:8,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
1,"(2, 39, 13)",idx0:2_idx1:39_idx2:13,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
2,"(1, 39, 11)",idx0:1_idx1:39_idx2:11,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
3,"(1, 39, 14)",idx0:1_idx1:39_idx2:14,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
4,"(0, 39, 9)",idx0:0_idx1:39_idx2:9,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
5,"(2, 39, 5)",idx0:2_idx1:39_idx2:5,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
6,"(0, 39, 6)",idx0:0_idx1:39_idx2:6,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
7,"(0, 39, 12)",idx0:0_idx1:39_idx2:12,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
8,"(2, 39, 11)",idx0:2_idx1:39_idx2:11,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
9,"(2, 39, 8)",idx0:2_idx1:39_idx2:8,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
10,"(2, 39, 14)",idx0:2_idx1:39_idx2:14,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
11,"(1, 39, 6)",idx0:1_idx1:39_idx2:6,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
12,"(1, 39, 9)",idx0:1_idx1:39_idx2:9,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
13,"(1, 39, 12)",idx0:1_idx1:39_idx2:12,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
14,"(0, 39, 7)",idx0:0_idx1:39_idx2:7,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
15,"(2, 39, 9)",idx0:2_idx1:39_idx2:9,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
16,"(0, 39, 10)",idx0:0_idx1:39_idx2:10,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
17,"(2, 39, 6)",idx0:2_idx1:39_idx2:6,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
18,"(2, 39, 12)",idx0:2_idx1:39_idx2:12,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
19,"(0, 39, 13)",idx0:0_idx1:39_idx2:13,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
20,"(1, 39, 10)",idx0:1_idx1:39_idx2:10,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
21,"(1, 39, 7)",idx0:1_idx1:39_idx2:7,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
22,"(1, 39, 13)",idx0:1_idx1:39_idx2:13,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
23,"(0, 39, 5)",idx0:0_idx1:39_idx2:5,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
24,"(2, 39, 10)",idx0:2_idx1:39_idx2:10,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
25,"(2, 39, 7)",idx0:2_idx1:39_idx2:7,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
26,"(0, 39, 8)",idx0:0_idx1:39_idx2:8,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
27,"(0, 39, 14)",idx0:0_idx1:39_idx2:14,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
28,"(1, 39, 5)",idx0:1_idx1:39_idx2:5,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
29,"(0, 39, 11)",idx0:0_idx1:39_idx2:11,ghbcondcn,1.0,1.62683965208152847559119891229784116148948669433593750
