time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
1.0,34.5458843,35.01192822,35.06893772,35.18735999,34.4038584,34.20476176,34.19638529,34.03769876,34.26026394,34.05132279,33.89125193,33.68765655,33.60108448,34.52771649,35.01591386,35.07102872,35.18864853,34.40618139,34.20626553,34.20240044,34.02904711,34.26126162,34.05254857,33.8874817,33.6889194,33.60269372
32.0,34.50678397,34.97741375,35.02806786,35.13846262,34.38057731,34.18260566,34.14128272,34.00969496,34.25779641,34.05058013,33.84828121,33.65047062,33.55812717,34.48974363,34.98203249,35.03152832,35.14080721,34.38273769,34.1833513,34.14301455,34.0016927,34.25863474,34.05222815,33.84647546,33.65138582,33.55883966
61.0,34.57353163,35.03225006,35.08856849,35.32366008,34.46287877,34.32875045,34.24724066,34.12876853,34.45889665,34.20957754,33.92462395,33.75737866,33.63908529,34.55222252,35.0367685,35.08998144,35.32934408,34.46427804,34.33182859,34.24858467,34.11777766,34.46589237,34.21619368,33.91685448,33.75874045,33.63987178
92.0,34.58609825,35.06070503,35.13223906,35.37341805,34.49277315,34.32774164,34.30144515,34.13748513,34.55768219,34.29858261,33.96247049,33.81368266,33.66474723,34.56624834,35.06360037,35.1338889,35.37800286,34.49487225,34.32902731,34.30258025,34.12576554,34.56503623,34.30852368,33.95525364,33.81697022,33.66527544
122.0,34.53397119,35.04075013,35.10985305,35.36291696,34.44638566,34.21415754,34.26829697,34.06388801,34.49962278,34.24350272,33.91942051,33.77708016,33.63314581,34.51506053,35.04374406,35.11252241,35.36602163,34.45063338,34.21534452,34.2731577,34.05493361,34.50320077,34.25353499,33.91510742,33.77926304,33.63426599
153.0,34.52076829,35.02862978,35.10282817,35.42272354,34.43591567,34.20196437,34.24093427,34.08225059,34.46715119,34.19192322,33.89014274,33.71950002,33.58364319,34.50199819,35.03109704,35.10450776,35.42940292,34.44173334,34.20377964,34.24398424,34.07497363,34.47163297,34.20093645,33.88675206,33.72104216,33.58455369
183.0,34.49390154,35.00707821,35.08012945,35.32575281,34.37074182,34.11648156,34.12469521,33.95634143,34.37439235,34.08658937,33.82311166,33.64656192,33.51467866,34.47675257,35.00963969,35.082765,35.32894,34.37563943,34.11748365,34.12743854,33.9507178,34.37681978,34.09259379,33.8232683,33.64810822,33.51571223
214.0,34.45246563,34.97269438,35.04304806,35.29603578,34.31805713,34.08181873,34.08819231,33.93605242,34.30896477,34.02112092,33.77262348,33.58876643,33.461262,34.43653676,34.97618327,35.04672366,35.29927199,34.32311862,34.08245975,34.09198005,33.93117145,34.31073456,34.02532172,33.77406785,33.59007545,33.46210293
245.0,34.41130638,34.92938432,34.99332695,35.19908122,34.26753664,34.04280659,34.01698388,33.88043464,34.247821,33.96167939,33.71787178,33.53952267,33.41820226,34.39648511,34.93363726,34.99730859,35.20223652,34.27116308,34.04347363,34.01895115,33.87678281,34.24952065,33.96559342,33.72045583,33.54066528,33.41891463
275.0,34.38078215,34.89235694,34.95517718,35.14492421,34.22813832,34.02478615,33.98949887,33.87051811,34.22156097,33.94524944,33.69434629,33.53043002,33.39979971,34.36695037,34.89659661,34.95950371,35.14821912,34.23149973,34.02554537,33.99097259,33.86741222,34.22440432,33.949915,33.69642431,33.53202893,33.40040078
306.0,34.38141001,34.87611337,34.94440056,35.18888003,34.23321023,34.0576983,34.01556996,33.93446421,34.24596534,33.96228271,33.71496153,33.53435512,33.41190761,34.36822217,34.88048049,34.94688425,35.19284661,34.23568623,34.05863257,34.01709994,33.93185733,34.24907449,33.96551812,33.71469829,33.53541317,33.4128159
