time,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-3-8,TRGW-0-33-7,TRGW-0-34-10,TRGW-0-9-1
3652.5,0.004483249999999828,0.001282960000004607,-0.08775963000000075,0.00459846999999769,0.001683220000003871,-0.015268909999996083,0.0024258099999983074,0.011579279999999414,-0.031705960000003586,0.005897380000000396,0.01017466000000411,0.0043418099999996684,0.00789462000000185
3683.5,0.00638392000000465,0.0016709100000014132,-0.11268375000000219,0.0025702499999979977,-8.599000000231172e-05,-0.021334520000003465,0.00021801999999837562,0.012332110000002672,-0.04118439999999879,0.007220669999995266,0.00790150000000267,0.0006830200000038644,0.009474129999993863
3712.5,0.008278579999995372,0.0022410099999987665,-0.14187117999999543,0.0029482899999990764,-0.0005398799999980497,-0.026281189999998844,9.627000000023145e-05,0.012298669999999845,-0.05021085999999997,0.00874083999999442,0.009959410000000446,0.0028655699999973194,0.011397889999997801
3743.5,0.008790699999998708,0.002530360000001508,-0.1643761899999987,0.003913780000004863,4.396000000639333e-05,-0.02998730999999566,0.0006080599999975789,0.01313757999999865,-0.055970530000003293,0.010006690000004426,0.012974390000003666,0.00492160999999669,0.012030869999996696
3773.5,0.007426790000003791,0.0023732599999988224,-0.1593373299999996,0.0052816799999959585,0.0019201100000003635,-0.02913604000000447,0.0018169399999976577,0.015692239999999913,-0.052886739999998156,0.010234229999994682,0.014698719999998389,0.007755509999995525,0.01063862999999543
3804.5,0.007881400000002259,0.0027078299999985234,-0.14692081000000456,0.005863380000000973,0.0031550200000012296,-0.025186990000001686,0.0026651300000040123,0.015382799999997587,-0.047934370000000115,0.010622169999997766,0.01730115000000154,0.010511899999997354,0.01056923000000154
3834.5,0.0059213199999987864,0.001967119999996214,-0.13290243000000146,0.005571699999997293,0.0033822099999980537,-0.02258442000000116,0.003487960000001067,0.012429690000004712,-0.0426123299999972,0.009514110000004905,0.018800630000001206,0.008724089999994078,0.009929990000003386
3865.5,0.005405849999995382,0.002102180000001397,-0.11012928000000244,0.005897689999997624,0.0039029399999961356,-0.01856831999999997,0.004039120000001617,0.009323479999999051,-0.03553916999999984,0.008735529999995606,0.01815686999999855,0.00949214999999981,0.008874820000002615
3896.5,0.006729410000005487,0.0030510599999971078,-0.07566294000000084,0.006813960000002339,0.005192319999999029,-0.009851449999999318,0.00536805000000129,0.01025312999999528,-0.025478230000004487,0.009337779999995632,0.02259749000000255,0.013778280000003917,0.008191279999998358
3926.5,0.0039581099999992375,0.0021216100000032156,-0.05684243000000322,0.0055032399999959125,0.004673609999997552,-0.004402370000001099,0.004976989999995851,0.008867649999999117,-0.018135110000002896,0.007557830000003207,0.01928822999999369,0.008930890000002023,0.007328479999998194
3957.5,0.005621960000006254,0.0018434999999996649,-0.05629591999999661,0.0037655199999946376,0.002484199999997827,-0.004652749999998207,0.0025262299999937454,0.011152920000000677,-0.019347609999996962,0.007091590000001702,0.013077279999997415,0.005658749999994939,0.007281960000000254
3987.5,0.004102400000000728,0.0011489500000010366,-0.06236859999999922,0.002902730000002407,0.001027419999999779,-0.008596199999999499,0.001497600000000432,0.010925450000002002,-0.023304170000002955,0.006116159999997706,0.008992110000001219,-0.00011779999999816937,0.00732311000000152
4018.5,0.007894450000001996,0.0020112300000008076,-0.10530388000000102,0.0019440700000004085,-0.0016080299999998715,-0.017152679999995257,-0.0005201499999998305,0.010499460000005456,-0.03804303000000431,0.007651080000002253,0.0060109199999942575,0.0013042900000002078,0.010866849999999317
4049.5,0.00664049000000233,0.0017431699999974626,-0.12681584999999984,0.0029711599999941996,-0.0009063999999980865,-0.023926850000002275,-0.00021593000000308393,0.012472339999995086,-0.0448591399999998,0.007985479999994993,0.007385179999999991,0.0014555099999995491,0.009854439999998021
4077.5,0.006043839999996692,0.001704639999999813,-0.13503826000000174,0.00366403999999676,0.00023595999999770356,-0.026238050000003454,0.00036333999999982325,0.013958680000001777,-0.047143740000002765,0.008169829999999934,0.008985400000000254,0.003565910000006056,0.00947054999999608
4108.5,0.006672539999996729,0.0019693799999984662,-0.14310451000000057,0.003940769999999816,0.0007990400000039699,-0.02816116999999707,0.0006823100000019622,0.014294810000002656,-0.049805379999995125,0.008584700000000112,0.01064636000000263,0.004791730000000882,0.009784410000001742
4138.5,0.00569923999999844,0.001773230000004844,-0.13273394000000138,0.004740229999995904,0.0023510199999989823,-0.02635058000000612,0.0021742400000022144,0.011876000000000886,-0.045592159999998216,0.008501249999994798,0.014340289999999811,0.007920570000003124,0.009141560000003324
