,sidx,idx_strs,xy,x,y,pargp9,parval1_9,9
15,"(33, 33, 15)",idx0:33_idx1:33_idx2:15,"(3875.0, 1625.0)",3875.0,1625.0,sfrcond_gr,1.0,0.818293485652873076041657895984826609492301940917968750000000000000000000000000
16,"(38, 38, 15)",idx0:38_idx1:38_idx2:15,"(3875.0, 375.0)",3875.0,375.0,sfrcond_gr,1.0,0.156089863096959907684535551197768654674291610717773437500000000000000000000000
17,"(4, 4, 15)",idx0:4_idx1:4_idx2:15,"(3875.0, 8875.0)",3875.0,8875.0,sfrcond_gr,1.0,0.1134501562518904077547787778712518047541379928588867187500000000000000000000
18,"(2, 2, 15)",idx0:2_idx1:2_idx2:15,"(3875.0, 9375.0)",3875.0,9375.0,sfrcond_gr,1.0,0.9165649891959668504881619810475967824459075927734375000000000000000000000000
19,"(25, 25, 15)",idx0:25_idx1:25_idx2:15,"(3875.0, 3625.0)",3875.0,3625.0,sfrcond_gr,1.0,2.504418904868186857015643909107893705368041992187500000000000000000000000000000
20,"(37, 37, 15)",idx0:37_idx1:37_idx2:15,"(3875.0, 625.0)",3875.0,625.0,sfrcond_gr,1.0,9.383428418796105674459795409347862005233764648437500000000000000000000000000000
21,"(27, 27, 15)",idx0:27_idx1:27_idx2:15,"(3875.0, 3125.0)",3875.0,3125.0,sfrcond_gr,1.0,5.070193391493095447231098660267889499664306640625000000000000000000000000000000
22,"(35, 35, 15)",idx0:35_idx1:35_idx2:15,"(3875.0, 1125.0)",3875.0,1125.0,sfrcond_gr,1.0,5.912356521491244798482966871233657002449035644531250000000000000000000000000000
23,"(10, 10, 15)",idx0:10_idx1:10_idx2:15,"(3875.0, 7375.0)",3875.0,7375.0,sfrcond_gr,1.0,0.204256270639948167566757319946191273629665374755859375000000000000000000000000
24,"(12, 12, 15)",idx0:12_idx1:12_idx2:15,"(3875.0, 6875.0)",3875.0,6875.0,sfrcond_gr,1.0,1.717298347479204068122271564789116382598876953125000000000000000000000000000000
25,"(18, 18, 15)",idx0:18_idx1:18_idx2:15,"(3875.0, 5375.0)",3875.0,5375.0,sfrcond_gr,1.0,1.928423126798673337134459870867431163787841796875000000000000000000000000000000
26,"(20, 20, 15)",idx0:20_idx1:20_idx2:15,"(3875.0, 4875.0)",3875.0,4875.0,sfrcond_gr,1.0,0.115944681603364060928917922410619212314486503601074218750000000000000000000000
27,"(0, 0, 15)",idx0:0_idx1:0_idx2:15,"(3875.0, 9875.0)",3875.0,9875.0,sfrcond_gr,1.0,1.9840765153782364826895445730770006775856018066406250000000000000000000000000
