,sidx,idx_strs,xy,x,y,pargp4,parval1_4,4
0,"(1, 39, 11)",idx0:1_idx1:39_idx2:11,"(2875.0, 125.0)",2875.0,125.0,ghbcond_gr,1.0,1.47330724855385275517960508295800536870956420898437500000000000000000000000000
1,"(2, 39, 14)",idx0:2_idx1:39_idx2:14,"(3625.0, 125.0)",3625.0,125.0,ghbcond_gr,1.0,1.10267209375771257917620005173375830054283142089843750000000000000000000000000
2,"(0, 39, 11)",idx0:0_idx1:39_idx2:11,"(2875.0, 125.0)",2875.0,125.0,ghbcond_gr,1.0,3.11558904057468444293022002966608852148056030273437500000000000000000000000000
3,"(0, 39, 6)",idx0:0_idx1:39_idx2:6,"(1625.0, 125.0)",1625.0,125.0,ghbcond_gr,1.0,1.9455229209838995618753187955007888376712799072265625000000000000000000000000
4,"(1, 39, 14)",idx0:1_idx1:39_idx2:14,"(3625.0, 125.0)",3625.0,125.0,ghbcond_gr,1.0,4.63927285386181331716670683817937970161437988281250000000000000000000000000000
5,"(0, 39, 12)",idx0:0_idx1:39_idx2:12,"(3125.0, 125.0)",3125.0,125.0,ghbcond_gr,1.0,2.07165886720226000150546497025061398744583129882812500000000000000000000000000
6,"(1, 39, 13)",idx0:1_idx1:39_idx2:13,"(3375.0, 125.0)",3375.0,125.0,ghbcond_gr,1.0,0.32246780545994685462929396635445300489664077758789062500000000000000000000000
7,"(1, 39, 6)",idx0:1_idx1:39_idx2:6,"(1625.0, 125.0)",1625.0,125.0,ghbcond_gr,1.0,1.7878162946439346558946681398083455860614776611328125000000000000000000000000
8,"(2, 39, 7)",idx0:2_idx1:39_idx2:7,"(1875.0, 125.0)",1875.0,125.0,ghbcond_gr,1.0,1.6008444943909050373065383610082790255546569824218750000000000000000000000000
9,"(1, 39, 8)",idx0:1_idx1:39_idx2:8,"(2125.0, 125.0)",2125.0,125.0,ghbcond_gr,1.0,1.7445714855307925539307234430452808737754821777343750000000000000000000000000
10,"(1, 39, 5)",idx0:1_idx1:39_idx2:5,"(1375.0, 125.0)",1375.0,125.0,ghbcond_gr,1.0,1.4119878462717658784697505325311794877052307128906250000000000000000000000000
11,"(2, 39, 8)",idx0:2_idx1:39_idx2:8,"(2125.0, 125.0)",2125.0,125.0,ghbcond_gr,1.0,10.000000000000000000000000000000000000000000000000000000000000000000000000000
12,"(0, 39, 9)",idx0:0_idx1:39_idx2:9,"(2375.0, 125.0)",2375.0,125.0,ghbcond_gr,1.0,9.1389313550606043889956708881072700023651123046875000000000000000000000000000
13,"(1, 39, 7)",idx0:1_idx1:39_idx2:7,"(1875.0, 125.0)",1875.0,125.0,ghbcond_gr,1.0,0.5490563756888670043920797070313710719347000122070312500000000000000000000000
14,"(2, 39, 9)",idx0:2_idx1:39_idx2:9,"(2375.0, 125.0)",2375.0,125.0,ghbcond_gr,1.0,0.8235094761590202594447873707395046949386596679687500000000000000000000000000
15,"(0, 39, 10)",idx0:0_idx1:39_idx2:10,"(2625.0, 125.0)",2625.0,125.0,ghbcond_gr,1.0,0.39874398154015949780060168450290802866220474243164062500000000000000000000000
