,sidx,idx_strs,pargp4,parval1_4,4
0,"(1, 39, 11)",idx0:1_idx1:39_idx2:11,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
1,"(2, 39, 14)",idx0:2_idx1:39_idx2:14,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
2,"(0, 39, 11)",idx0:0_idx1:39_idx2:11,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
3,"(0, 39, 6)",idx0:0_idx1:39_idx2:6,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
4,"(1, 39, 14)",idx0:1_idx1:39_idx2:14,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
5,"(0, 39, 12)",idx0:0_idx1:39_idx2:12,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
6,"(1, 39, 13)",idx0:1_idx1:39_idx2:13,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
7,"(1, 39, 6)",idx0:1_idx1:39_idx2:6,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
8,"(2, 39, 7)",idx0:2_idx1:39_idx2:7,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
9,"(1, 39, 8)",idx0:1_idx1:39_idx2:8,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
10,"(1, 39, 5)",idx0:1_idx1:39_idx2:5,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
11,"(2, 39, 8)",idx0:2_idx1:39_idx2:8,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
12,"(0, 39, 9)",idx0:0_idx1:39_idx2:9,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
13,"(1, 39, 7)",idx0:1_idx1:39_idx2:7,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
14,"(2, 39, 9)",idx0:2_idx1:39_idx2:9,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
15,"(0, 39, 10)",idx0:0_idx1:39_idx2:10,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
16,"(1, 39, 10)",idx0:1_idx1:39_idx2:10,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
17,"(2, 39, 10)",idx0:2_idx1:39_idx2:10,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
18,"(0, 39, 7)",idx0:0_idx1:39_idx2:7,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
19,"(1, 39, 9)",idx0:1_idx1:39_idx2:9,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
20,"(2, 39, 11)",idx0:2_idx1:39_idx2:11,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
21,"(0, 39, 8)",idx0:0_idx1:39_idx2:8,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
22,"(2, 39, 5)",idx0:2_idx1:39_idx2:5,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
23,"(2, 39, 12)",idx0:2_idx1:39_idx2:12,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
24,"(0, 39, 13)",idx0:0_idx1:39_idx2:13,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
25,"(1, 39, 12)",idx0:1_idx1:39_idx2:12,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
26,"(2, 39, 6)",idx0:2_idx1:39_idx2:6,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
27,"(2, 39, 13)",idx0:2_idx1:39_idx2:13,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
28,"(0, 39, 14)",idx0:0_idx1:39_idx2:14,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
29,"(0, 39, 5)",idx0:0_idx1:39_idx2:5,ghbcond_cn,1.0,0.582722345789612794497713821328943595290184020996093750
