   6.938134E-01   6.854233E-01   6.704543E-01   6.506728E-01   6.293821E-01   6.160189E-01   6.263137E-01   6.733343E-01   7.529295E-01   8.555156E-01   9.218875E-01   9.368970E-01   9.155229E-01   8.831191E-01   8.475418E-01   8.082910E-01   7.716364E-01   7.427160E-01   7.219381E-01   7.077306E-01
   7.156674E-01   7.075866E-01   6.888851E-01   6.600574E-01   6.235148E-01   5.866514E-01   5.819555E-01   6.498955E-01   7.704385E-01   9.205691E-01   1.033613E+00   1.022087E+00   9.638723E-01   9.139064E-01   8.703193E-01   8.146939E-01   7.662561E-01   7.330903E-01   7.118391E-01   6.986465E-01
   7.476820E-01   7.436943E-01   7.240401E-01   6.902720E-01   6.413726E-01   5.810680E-01   5.121416E-01   6.433588E-01   7.956768E-01   9.850584E-01   1.226106E+00   1.079367E+00   9.760925E-01   9.107492E-01   8.838900E-01   7.944362E-01   7.416489E-01   7.112124E-01   6.940496E-01   6.847098E-01
   7.916909E-01   7.995338E-01   7.875052E-01   7.514602E-01   6.969487E-01   6.397520E-01   6.242925E-01   6.962847E-01   8.248031E-01   9.749623E-01   1.074086E+00   1.030408E+00   9.267665E-01   8.437087E-01   7.847070E-01   7.295562E-01   6.945930E-01   6.769726E-01   6.692534E-01   6.666554E-01
   8.464994E-01   8.791086E-01   8.820670E-01   8.401119E-01   7.759770E-01   7.242453E-01   7.156157E-01   7.629968E-01   8.563035E-01   9.595689E-01   1.007320E+00   9.601674E-01   8.532332E-01   7.503783E-01   6.811345E-01   6.457168E-01   6.364656E-01   6.368540E-01   6.407964E-01   6.465373E-01
   9.001748E-01   9.777770E-01   1.019697E+00   9.521213E-01   8.599956E-01   7.964224E-01   7.793205E-01   8.169252E-01   8.947055E-01   9.774867E-01   1.007257E+00   9.228187E-01   7.883424E-01   6.580500E-01   5.719174E-01   5.611560E-01   5.815676E-01   5.995551E-01   6.140493E-01   6.271621E-01
   9.253270E-01   1.039347E+00   1.223950E+00   1.034547E+00   9.182516E-01   8.480250E-01   8.101609E-01   8.679763E-01   9.407991E-01   1.017994E+00   1.078502E+00   9.169622E-01   7.534653E-01   5.981348E-01   4.577379E-01   5.065602E-01   5.431649E-01   5.714086E-01   5.935855E-01   6.028646E-01
   9.022555E-01   9.865396E-01   1.044862E+00   9.983970E-01   9.263227E-01   8.816635E-01   8.702194E-01   9.189199E-01   9.938150E-01   1.069137E+00   1.057234E+00   9.254579E-01   7.549608E-01   6.036590E-01   5.092017E-01   4.967581E-01   5.252778E-01   5.553321E-01   5.805591E-01   5.929367E-01
   8.479711E-01   8.924419E-01   9.185817E-01   9.126594E-01   1.000000E+00   1.000000E+00   1.000000E+00   9.574593E-01   1.050294E+00   1.137088E+00   1.118532E+00   9.748545E-01   7.832734E-01   6.264348E-01   5.324481E-01   5.040772E-01   5.211631E-01   5.496445E-01   5.686448E-01   5.881444E-01
   7.879613E-01   8.079733E-01   8.212752E-01   8.329817E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.089061E+00   1.244232E+00   1.282068E+00   1.070901E+00   8.152580E-01   6.293369E-01   5.213843E-01   4.990491E-01   5.246364E-01   5.469440E-01   5.693480E-01   5.880848E-01
   7.577961E-01   7.412285E-01   7.387915E-01   7.659528E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.073447E+00   1.274305E+00   1.613123E+00   1.116076E+00   8.199966E-01   6.210413E-01   4.737769E-01   5.066615E-01   5.321655E-01   5.554138E-01   5.752134E-01   5.919397E-01
   7.122330E-01   7.026218E-01   7.004550E-01   7.141168E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   9.801091E-01   1.107343E+00   1.149568E+00   9.835293E-01   7.852027E-01   6.358488E-01   5.474154E-01   5.321425E-01   5.518717E-01   5.704024E-01   5.854037E-01   5.991338E-01
   6.834502E-01   6.623190E-01   6.580300E-01   6.721595E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.508353E-01   8.905013E-01   8.826197E-01   8.183026E-01   7.276574E-01   6.462421E-01   5.946906E-01   5.734282E-01   5.766041E-01   5.871301E-01   5.876850E-01   5.955898E-01
   6.621477E-01   6.321166E-01   6.144386E-01   6.274979E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.276336E-01   7.253439E-01   7.054492E-01   6.917733E-01   6.675602E-01   6.429965E-01   6.214353E-01   6.012284E-01   5.940671E-01   5.952861E-01   5.996209E-01   6.050340E-01
   6.346069E-01   6.066035E-01   5.609011E-01   5.949425E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   6.337730E-01   6.100462E-01   5.695669E-01   5.963568E-01   6.107765E-01   6.225684E-01   6.432537E-01   6.191934E-01   6.092771E-01   6.076984E-01   6.291201E-01   6.376037E-01
