   8.987096E-01   9.348605E-01   1.008447E+00   1.136813E+00   1.319383E+00   1.516187E+00   1.628729E+00   1.577506E+00   1.420212E+00   1.262709E+00   1.117793E+00   1.003507E+00   9.113310E-01   8.406584E-01   8.022706E-01   8.029357E-01   8.256901E-01   8.536296E-01   8.788646E-01   8.991985E-01
   8.646367E-01   8.876562E-01   9.559815E-01   1.127739E+00   1.405603E+00   1.757858E+00   2.019983E+00   1.857588E+00   1.562863E+00   1.322358E+00   1.128523E+00   9.979722E-01   8.874204E-01   7.969115E-01   7.440829E-01   7.645409E-01   8.095521E-01   8.497798E-01   8.806756E-01   9.031511E-01
   8.284506E-01   8.336077E-01   8.579934E-01   1.105449E+00   1.460865E+00   1.978583E+00   2.755840E+00   2.097678E+00   1.643856E+00   1.333962E+00   1.118639E+00   9.791675E-01   8.740376E-01   7.773189E-01   6.730089E-01   7.564967E-01   8.196351E-01   8.643055E-01   8.947790E-01   9.151881E-01
   7.975964E-01   7.993816E-01   8.760153E-01   1.088809E+00   1.443978E+00   1.917224E+00   2.232200E+00   2.009475E+00   1.598915E+00   1.282714E+00   1.071263E+00   9.479129E-01   8.858736E-01   8.345119E-01   7.998881E-01   8.281560E-01   8.714824E-01   9.026842E-01   9.230135E-01   9.357479E-01
   7.712462E-01   7.600980E-01   8.330127E-01   1.039145E+00   1.390942E+00   1.820809E+00   2.059365E+00   1.893137E+00   1.512423E+00   1.181355E+00   9.811686E-01   9.019838E-01   9.014014E-01   9.229787E-01   9.368876E-01   9.495162E-01   9.571671E-01   9.607366E-01   9.625506E-01   9.628055E-01
   7.582249E-01   7.058313E-01   7.346812E-01   9.531590E-01   1.348002E+00   1.860169E+00   2.180175E+00   1.901139E+00   1.416976E+00   1.046662E+00   8.405514E-01   8.294042E-01   9.199500E-01   1.026033E+00   1.107398E+00   1.098108E+00   1.055140E+00   1.025703E+00   1.006100E+00   9.921228E-01
   7.836767E-01   7.063206E-01   5.942016E-01   9.175985E-01   1.342109E+00   1.909088E+00   2.714954E+00   1.881191E+00   1.331059E+00   9.429117E-01   6.513935E-01   7.945301E-01   9.447138E-01   1.120849E+00   1.355145E+00   1.222108E+00   1.137902E+00   1.082409E+00   1.044759E+00   1.012633E+00
   8.720895E-01   8.282058E-01   8.495515E-01   1.048687E+00   1.379487E+00   1.755435E+00   1.958774E+00   1.663016E+00   1.259867E+00   9.498138E-01   8.006655E-01   8.360423E-01   9.753322E-01   1.141949E+00   1.273515E+00   1.265402E+00   1.186132E+00   1.120307E+00   1.072121E+00   1.031527E+00
   1.021307E+00   1.059630E+00   1.143630E+00   1.274288E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.452562E+00   1.195062E+00   9.824311E-01   8.826604E-01   9.015697E-01   1.008837E+00   1.149992E+00   1.258385E+00   1.268610E+00   1.206786E+00   1.138298E+00   1.079970E+00   1.040561E+00
   1.199283E+00   1.338843E+00   1.501899E+00   1.530866E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.151115E+00   9.831016E-01   8.954300E-01   9.277294E-01   1.044241E+00   1.188461E+00   1.300675E+00   1.288135E+00   1.208168E+00   1.133169E+00   1.078034E+00   1.038601E+00
