,sidx,idx_strs,pargp4,parval1_4,4
0,"(1, 39, 11)",idx0:1_idx1:39_idx2:11,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
1,"(2, 39, 14)",idx0:2_idx1:39_idx2:14,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
2,"(0, 39, 11)",idx0:0_idx1:39_idx2:11,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
3,"(0, 39, 6)",idx0:0_idx1:39_idx2:6,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
4,"(1, 39, 14)",idx0:1_idx1:39_idx2:14,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
5,"(0, 39, 12)",idx0:0_idx1:39_idx2:12,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
6,"(1, 39, 13)",idx0:1_idx1:39_idx2:13,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
7,"(1, 39, 6)",idx0:1_idx1:39_idx2:6,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
8,"(2, 39, 7)",idx0:2_idx1:39_idx2:7,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
9,"(1, 39, 8)",idx0:1_idx1:39_idx2:8,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
10,"(1, 39, 5)",idx0:1_idx1:39_idx2:5,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
11,"(2, 39, 8)",idx0:2_idx1:39_idx2:8,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
12,"(0, 39, 9)",idx0:0_idx1:39_idx2:9,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
13,"(1, 39, 7)",idx0:1_idx1:39_idx2:7,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
14,"(2, 39, 9)",idx0:2_idx1:39_idx2:9,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
15,"(0, 39, 10)",idx0:0_idx1:39_idx2:10,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
16,"(1, 39, 10)",idx0:1_idx1:39_idx2:10,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
17,"(2, 39, 10)",idx0:2_idx1:39_idx2:10,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
18,"(0, 39, 7)",idx0:0_idx1:39_idx2:7,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
19,"(1, 39, 9)",idx0:1_idx1:39_idx2:9,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
20,"(2, 39, 11)",idx0:2_idx1:39_idx2:11,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
21,"(0, 39, 8)",idx0:0_idx1:39_idx2:8,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
22,"(2, 39, 5)",idx0:2_idx1:39_idx2:5,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
23,"(2, 39, 12)",idx0:2_idx1:39_idx2:12,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
24,"(0, 39, 13)",idx0:0_idx1:39_idx2:13,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
25,"(1, 39, 12)",idx0:1_idx1:39_idx2:12,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
26,"(2, 39, 6)",idx0:2_idx1:39_idx2:6,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
27,"(2, 39, 13)",idx0:2_idx1:39_idx2:13,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
28,"(0, 39, 14)",idx0:0_idx1:39_idx2:14,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
29,"(0, 39, 5)",idx0:0_idx1:39_idx2:5,ghbcondcn,1.0,5.15416370575847437862648803275078535079956054687500000
