,sidx,idx_strs,pargp3,parval1_3,3
0,"(2, 11, 13)",idx0:2_idx1:11_idx2:13,welcst,1.0,1.045888575739545744980318886518944054841995239257813
1,"(2, 29, 6)",idx0:2_idx1:29_idx2:6,welcst,1.0,1.045888575739545744980318886518944054841995239257813
2,"(2, 26, 10)",idx0:2_idx1:26_idx2:10,welcst,1.0,1.045888575739545744980318886518944054841995239257813
3,"(2, 34, 12)",idx0:2_idx1:34_idx2:12,welcst,1.0,1.045888575739545744980318886518944054841995239257813
4,"(2, 20, 14)",idx0:2_idx1:20_idx2:14,welcst,1.0,1.045888575739545744980318886518944054841995239257813
5,"(2, 9, 16)",idx0:2_idx1:9_idx2:16,welcst,1.0,1.045888575739545744980318886518944054841995239257813
