   1.339943E+00   1.392051E+00   1.435266E+00   1.458944E+00   1.464252E+00   1.441459E+00   1.363635E+00   1.216987E+00   1.040058E+00   8.560782E-01   7.272291E-01   6.244719E-01   5.406364E-01   4.785968E-01   4.502763E-01   4.623744E-01   5.012907E-01   5.508321E-01   6.016727E-01   6.494130E-01
   1.428752E+00   1.503867E+00   1.567878E+00   1.599136E+00   1.616474E+00   1.626356E+00   1.559825E+00   1.331599E+00   1.068821E+00   8.477572E-01   6.941619E-01   5.807844E-01   4.838801E-01   4.043407E-01   3.638246E-01   3.929726E-01   4.525424E-01   5.161043E-01   5.763037E-01   6.305700E-01
   1.528913E+00   1.631454E+00   1.733929E+00   1.737544E+00   1.745479E+00   1.781727E+00   1.874904E+00   1.392157E+00   1.065905E+00   8.286682E-01   6.585639E-01   5.473953E-01   4.506651E-01   3.608698E-01   2.757552E-01   3.522224E-01   4.274772E-01   4.983882E-01   5.630485E-01   6.204120E-01
   1.639484E+00   1.766592E+00   1.843591E+00   1.841081E+00   1.805373E+00   1.760200E+00   1.603575E+00   1.299620E+00   1.016017E+00   8.022905E-01   6.437735E-01   5.300585E-01   4.507236E-01   3.827342E-01   3.445123E-01   3.736380E-01   4.355034E-01   5.013022E-01   5.637704E-01   6.200460E-01
   1.761555E+00   1.931128E+00   2.011864E+00   1.958453E+00   1.834452E+00   1.669262E+00   1.446662E+00   1.188715E+00   9.512411E-01   7.581667E-01   6.165487E-01   5.229844E-01   4.632785E-01   4.226311E-01   4.031365E-01   4.212411E-01   4.672399E-01   5.217324E-01   5.768728E-01   6.287303E-01
   1.882581E+00   2.141029E+00   2.286025E+00   2.117445E+00   1.857339E+00   1.611476E+00   1.354762E+00   1.111969E+00   8.974272E-01   7.067252E-01   5.735649E-01   5.105641E-01   4.866607E-01   4.612198E-01   4.498967E-01   4.691185E-01   5.076615E-01   5.528741E-01   5.992115E-01   6.444319E-01
   1.959655E+00   2.289701E+00   2.756694E+00   2.248918E+00   1.872104E+00   1.567124E+00   1.301544E+00   1.091889E+00   8.876730E-01   6.915636E-01   5.111833E-01   5.362006E-01   5.324174E-01   5.120118E-01   4.858245E-01   5.168481E-01   5.516830E-01   5.893021E-01   6.275799E-01   6.510423E-01
   1.957586E+00   2.242810E+00   2.393204E+00   2.185578E+00   1.865011E+00   1.568275E+00   1.327337E+00   1.119945E+00   9.388451E-01   7.766407E-01   6.627439E-01   6.258514E-01   6.091961E-01   5.858392E-01   5.690195E-01   5.775447E-01   6.006113E-01   6.288396E-01   6.584165E-01   6.739287E-01
   1.902335E+00   2.126265E+00   2.218960E+00   2.081128E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.189216E+00   1.048378E+00   9.242522E-01   8.332702E-01   7.658947E-01   7.128715E-01   6.721780E-01   6.506529E-01   6.441239E-01   6.531984E-01   6.692496E-01   6.772974E-01   6.964219E-01
   1.821522E+00   2.051361E+00   2.176055E+00   2.019870E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.163995E+00   1.102400E+00   1.040747E+00   9.285548E-01   8.300633E-01   7.622908E-01   7.244040E-01   7.037122E-01   7.013319E-01   6.961759E-01   7.035597E-01   7.160380E-01
   1.734082E+00   1.925282E+00   2.251047E+00   1.917888E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.247985E+00   1.243920E+00   1.315953E+00   1.077767E+00   9.301743E-01   8.369080E-01   7.817513E-01   7.502618E-01   7.286233E-01   7.222476E-01   7.147993E-01   7.200865E-01
   1.569909E+00   1.681319E+00   1.753432E+00   1.658574E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.281579E+00   1.277171E+00   1.236765E+00   1.117557E+00   9.787769E-01   8.766515E-01   8.064086E-01   7.634135E-01   7.484239E-01   7.426294E-01   7.256791E-01   7.281125E-01
   1.385952E+00   1.402581E+00   1.407694E+00   1.395880E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.260384E+00   1.254563E+00   1.197097E+00   1.097764E+00   9.783774E-01   8.728437E-01   8.039025E-01   7.623163E-01   7.471114E-01   7.293337E-01   7.239391E-01   7.259068E-01
   1.229789E+00   1.183415E+00   1.146317E+00   1.182549E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.247042E+00   1.239337E+00   1.194404E+00   1.085507E+00   9.564584E-01   8.490437E-01   7.721780E-01   7.338212E-01   7.225816E-01   7.179489E-01   7.176965E-01   7.212883E-01
   1.147982E+00   1.063758E+00   9.368606E-01   1.060716E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.209582E+00   1.218927E+00   1.228483E+00   1.060757E+00   9.200834E-01   8.074941E-01   7.213759E-01   7.061790E-01   6.999264E-01   6.998454E-01   6.808312E-01   6.827754E-01
