 pp_0000  625.0 9375.0 1.0                                                                       1.560333E+00
 pp_0001  1625.0 9375.0 1.0                                                                       9.328970E-01
 pp_0002  2625.0 9375.0 1.0                                                                        1.168778E+00
 pp_0003  3625.0 9375.0 1.0                                                                        8.474701E-01
 pp_0004  625.0 8375.0 1.0                                                                       1.291630E+00
 pp_0005  1625.0 8375.0 1.0                                                                       1.127733E+00
 pp_0006  2625.0 8375.0 1.0                                                                        7.796806E-01
 pp_0007  3625.0 8375.0 1.0                                                                        9.689523E-01
 pp_0008  625.0 7375.0 1.0                                                                        7.048778E-01
 pp_0009  2625.0 7375.0 1.0                                                                         1.139206E+00
 pp_0010  3625.0 7375.0 1.0                                                                         5.384974E-01
 pp_0011  625.0 6375.0 1.0                                                                        8.725997E-01
 pp_0012  2625.0 6375.0 1.0                                                                         4.804723E-01
 pp_0013  3625.0 6375.0 1.0                                                                         4.641289E-01
 pp_0014  625.0 5375.0 1.0                                                                        1.193643E+00
 pp_0015  2625.0 5375.0 1.0                                                                         1.247853E+00
 pp_0016  3625.0 5375.0 1.0                                                                         5.802573E-01
 pp_0017  625.0 4375.0 1.0                                                                        6.885564E-01
 pp_0018  1625.0 4375.0 1.0                                                                        3.445329E-01
 pp_0019  2625.0 4375.0 1.0                                                                         4.565024E-01
 pp_0020  3625.0 4375.0 1.0                                                                         9.672371E-01
 pp_0021  625.0 3375.0 1.0                                                                        9.529192E-01
 pp_0022  1625.0 3375.0 1.0                                                                        1.879201E+00
 pp_0023  2625.0 3375.0 1.0                                                                         1.316375E+00
 pp_0024  3625.0 3375.0 1.0                                                                         2.494217E-01
 pp_0025  625.0 2375.0 1.0                                                                        9.549184E-01
 pp_0026  1625.0 2375.0 1.0                                                                        1.122386E+00
 pp_0027  2625.0 2375.0 1.0                                                                         5.917634E-01
 pp_0028  3625.0 2375.0 1.0                                                                         4.842694E-01
 pp_0029  1625.0 1375.0 1.0                                                                        9.324918E-01
 pp_0030  2625.0 1375.0 1.0                                                                         7.464225E-01
 pp_0031  3625.0 1375.0 1.0                                                                         7.571273E-01
