 pp_0000  625.0 9375.0 1.0                                                                         7.385333E-01
 pp_0001  1625.0 9375.0 1.0                                                                         7.280213E-01
 pp_0002  2625.0 9375.0 1.0                                                                          6.418360E-01
 pp_0003  3625.0 9375.0 1.0                                                                          8.981901E-01
 pp_0004  625.0 8375.0 1.0                                                                         6.754413E-01
 pp_0005  1625.0 8375.0 1.0                                                                         6.517528E-01
 pp_0006  2625.0 8375.0 1.0                                                                          7.937139E-01
 pp_0007  3625.0 8375.0 1.0                                                                          1.243174E+00
 pp_0008  625.0 7375.0 1.0                                                                          8.044949E-01
 pp_0009  2625.0 7375.0 1.0                                                                           9.557845E-01
 pp_0010  3625.0 7375.0 1.0                                                                           4.644920E-01
 pp_0011  625.0 6375.0 1.0                                                                          7.281307E-01
 pp_0012  2625.0 6375.0 1.0                                                                           1.151220E+00
 pp_0013  3625.0 6375.0 1.0                                                                           4.084628E-01
 pp_0014  625.0 5375.0 1.0                                                                          2.457569E+00
 pp_0015  2625.0 5375.0 1.0                                                                           1.445555E+00
 pp_0016  3625.0 5375.0 1.0                                                                           5.959439E-01
 pp_0017  625.0 4375.0 1.0                                                                          1.716120E+00
 pp_0018  1625.0 4375.0 1.0                                                                          1.313751E+00
 pp_0019  2625.0 4375.0 1.0                                                                           1.142544E+00
 pp_0020  3625.0 4375.0 1.0                                                                           5.734616E-01
 pp_0021  625.0 3375.0 1.0                                                                          2.271303E+00
 pp_0022  1625.0 3375.0 1.0                                                                          1.564734E+00
 pp_0023  2625.0 3375.0 1.0                                                                           7.481732E-01
 pp_0024  3625.0 3375.0 1.0                                                                           8.124483E-01
 pp_0025  625.0 2375.0 1.0                                                                          7.829547E-01
 pp_0026  1625.0 2375.0 1.0                                                                          8.093433E-01
 pp_0027  2625.0 2375.0 1.0                                                                           1.260394E+00
 pp_0028  3625.0 2375.0 1.0                                                                           7.594640E-01
 pp_0029  1625.0 1375.0 1.0                                                                          5.200654E-01
 pp_0030  2625.0 1375.0 1.0                                                                           5.612712E-01
 pp_0031  3625.0 1375.0 1.0                                                                           5.902700E-01
