time,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_33_7,TRGW_0_34_10,TRGW_0_3_8,TRGW_0_9_1
306.0,0.0022488899999970613,0.0034325199999969414,0.006598130000000424,-0.04921233999999686,0.003705910000000756,0.0003628999999989446,-0.03523200999999432,-0.02070392000000254,0.0008070399999979827,0.000923479999997312,0.0036169800000038776,0.004546879999999476,0.004963949999996942
336.0,0.00761374999999731,0.0018436900000011747,0.00830222999999819,-0.040752240000003326,0.00410171000000048,0.0016893700000011336,-0.039529270000002725,-0.024862840000004383,0.0012144999999961215,0.0016498300000051813,0.002772710000002121,0.0019268999999937364,0.0058449200000012524
367.0,0.01419798999999955,0.0015357799999975441,0.0060213900000007925,-0.03574843999999899,0.004200269999998341,0.0010457799999983308,-0.030506240000001128,-0.024575370000000873,0.0029782199999957015,0.0010367000000002236,0.002266220000002761,0.0045363300000005324,0.0035726799999977743
398.0,0.013513410000001613,0.0005587400000024445,0.00224195999999921,-0.056630710000000306,0.003933189999997921,0.002075680000004354,-0.05692793999999424,-0.034835850000000335,0.004433360000000164,0.003512990000004379,0.008044380000001183,0.006644279999996172,0.007386439999997663
426.0,0.024239680000000874,0.003347439999998869,0.0008846300000016072,-0.07161357999999751,0.0019536400000035314,0.00550358999999645,-0.06549011999999976,-0.03168660000000045,0.0022886400000032836,0.004498279999999966,0.0028386799999964296,0.0024761600000005046,0.007706269999999904
457.0,0.027613260000002526,0.0035103500000062127,-0.001387089999994373,-0.09709106000000389,0.008030980000000909,0.0027071400000053814,-0.08940052999999892,-0.04210374999999544,0.00426350000000042,0.0028814200000013557,0.010017510000004393,0.006226640000001282,0.0070163199999981885
487.0,0.016259189999999535,0.004100760000000037,0.007259969999999782,-0.07598878000000298,0.00907331999999883,0.0055224199999983625,-0.06194442999999694,-0.03545178999999621,0.0027498199999982376,0.0031271300000028646,0.004374450000000252,0.0042318799999989665,0.00556884000000224
518.0,0.026897470000001533,0.005532850000001588,0.004845870000004027,-0.10597551000000038,0.007268209999999442,0.0034536799999997925,-0.07885230999999493,-0.04583494999999971,0.004944989999998484,0.0008615299999945591,0.010444110000001672,0.0022833299999973633,0.0031140299999989907
548.0,0.01854536999999823,0.005432890000001578,0.015789290000000733,-0.06442077000000523,0.008395280000002003,0.005216519999997615,-0.045505429999998626,-0.03638124999999803,0.003038490000001559,0.003898370000001705,0.006095769999994616,0.004556969999995886,0.006335290000002658
579.0,0.014441259999998124,0.00418936999999886,0.015777379999995844,-0.039974329999999725,0.007782259999999042,0.005146799999998564,-0.02902892000000179,-0.02838057999999677,0.0026025800000013533,0.0033562399999951253,0.003802309999997533,0.004094290000004719,0.005427330000003394
610.0,0.010927080000001865,0.003727290000000494,0.017790139999995347,-0.029060100000002365,0.008298660000001234,0.006780769999998881,-0.018592540000000213,-0.024491760000003637,0.0022755299999985823,0.002233709999998723,0.002879169999999931,0.004429229999999507,0.004966169999995884
640.0,0.012916069999995727,0.0032257500000056893,0.012729069999998899,-0.016911639999996453,0.006114410000002124,0.003719330000002685,-0.01194144000000108,-0.021785899999997582,0.0018634099999985665,0.002094139999996969,0.0034640299999963986,0.0029651699999959646,0.004717620000000977
671.0,0.011694749999996645,0.001814000000003091,0.013640660000000082,-0.02145269999999755,0.006825710000001095,0.0033773100000047407,-0.012558880000000272,-0.025445969999999818,0.003673509999998714,0.0018630399999963743,0.0005916100000007418,0.007677670000006742,0.004840990000005263
701.0,0.003576590000001545,0.0006157799999968461,0.012888650000000723,-0.03702485000000166,0.004177939999998159,-0.0007233599999949547,-0.03270498999999916,-0.02729200000000276,0.006190240000002234,0.0010132999999967751,0.01046738000000147,0.005675340000003359,0.0030114699999970185
732.0,0.007201000000002011,0.0032836600000010208,0.005649489999996149,-0.04332123000000365,0.003086379999999167,0.0033203300000010927,-0.032826650000004065,-0.028819480000002784,0.004330380000006073,0.0013805299999987142,0.0021035099999977547,0.004414520000004529,0.002492169999996463
