 pp_0000  625.0 9375.0 1.0                                                                          1.350855E+00
 pp_0001  1625.0 9375.0 1.0                                                                          7.304568E-01
 pp_0002  2625.0 9375.0 1.0                                                                           9.323481E-01
 pp_0003  3625.0 9375.0 1.0                                                                           8.862886E-01
 pp_0004  625.0 8375.0 1.0                                                                          2.088250E+00
 pp_0005  1625.0 8375.0 1.0                                                                          1.569160E+00
 pp_0006  2625.0 8375.0 1.0                                                                           4.096568E-01
 pp_0007  3625.0 8375.0 1.0                                                                           5.440720E-01
 pp_0008  625.0 7375.0 1.0                                                                           1.513942E+00
 pp_0009  2625.0 7375.0 1.0                                                                            1.011422E+00
 pp_0010  3625.0 7375.0 1.0                                                                            3.778072E-01
 pp_0011  625.0 6375.0 1.0                                                                           1.613091E+00
 pp_0012  2625.0 6375.0 1.0                                                                            1.987589E+00
 pp_0013  3625.0 6375.0 1.0                                                                            1.694189E+00
 pp_0014  625.0 5375.0 1.0                                                                           1.835158E+00
 pp_0015  2625.0 5375.0 1.0                                                                            8.927772E-01
 pp_0016  3625.0 5375.0 1.0                                                                            6.885078E-01
 pp_0017  625.0 4375.0 1.0                                                                           1.327547E+00
 pp_0018  1625.0 4375.0 1.0                                                                           8.868026E-01
 pp_0019  2625.0 4375.0 1.0                                                                            8.407776E-01
 pp_0020  3625.0 4375.0 1.0                                                                            4.920149E-01
 pp_0021  625.0 3375.0 1.0                                                                           3.553455E-01
 pp_0022  1625.0 3375.0 1.0                                                                           1.299458E+00
 pp_0023  2625.0 3375.0 1.0                                                                            2.397969E+00
 pp_0024  3625.0 3375.0 1.0                                                                            1.613126E+00
 pp_0025  625.0 2375.0 1.0                                                                           5.428794E-01
 pp_0026  1625.0 2375.0 1.0                                                                           5.864135E-01
 pp_0027  2625.0 2375.0 1.0                                                                            4.715205E-01
 pp_0028  3625.0 2375.0 1.0                                                                            6.163328E-01
 pp_0029  1625.0 1375.0 1.0                                                                           1.097225E+00
 pp_0030  2625.0 1375.0 1.0                                                                            6.590496E-01
 pp_0031  3625.0 1375.0 1.0                                                                            8.226793E-01
