 pp_0000  625.0 9375.0 1.0                                                                          7.416848E-01
 pp_0001  1625.0 9375.0 1.0                                                                          1.667074E+00
 pp_0002  2625.0 9375.0 1.0                                                                           1.869451E+00
 pp_0003  3625.0 9375.0 1.0                                                                           8.590325E-01
 pp_0004  625.0 8375.0 1.0                                                                          4.142373E-01
 pp_0005  1625.0 8375.0 1.0                                                                          6.177456E-01
 pp_0006  2625.0 8375.0 1.0                                                                           2.646842E+00
 pp_0007  3625.0 8375.0 1.0                                                                           1.644145E+00
 pp_0008  625.0 7375.0 1.0                                                                           4.104712E-01
 pp_0009  2625.0 7375.0 1.0                                                                            1.900136E+00
 pp_0010  3625.0 7375.0 1.0                                                                            9.413561E-01
 pp_0011  625.0 6375.0 1.0                                                                           2.525832E+00
 pp_0012  2625.0 6375.0 1.0                                                                            8.203984E-01
 pp_0013  3625.0 6375.0 1.0                                                                            1.078435E+00
 pp_0014  625.0 5375.0 1.0                                                                           2.252235E+00
 pp_0015  2625.0 5375.0 1.0                                                                            1.209664E+00
 pp_0016  3625.0 5375.0 1.0                                                                            8.754629E-01
 pp_0017  625.0 4375.0 1.0                                                                           4.305119E-01
 pp_0018  1625.0 4375.0 1.0                                                                           1.266906E+00
 pp_0019  2625.0 4375.0 1.0                                                                            7.661800E-01
 pp_0020  3625.0 4375.0 1.0                                                                            8.601625E-01
 pp_0021  625.0 3375.0 1.0                                                                           1.089512E+00
 pp_0022  1625.0 3375.0 1.0                                                                           7.986484E-01
 pp_0023  2625.0 3375.0 1.0                                                                            1.265718E+00
 pp_0024  3625.0 3375.0 1.0                                                                            1.582671E+00
 pp_0025  625.0 2375.0 1.0                                                                           1.594127E+00
 pp_0026  1625.0 2375.0 1.0                                                                           2.162923E+00
 pp_0027  2625.0 2375.0 1.0                                                                            1.076830E+00
 pp_0028  3625.0 2375.0 1.0                                                                            1.032550E+00
 pp_0029  1625.0 1375.0 1.0                                                                           1.043846E+00
 pp_0030  2625.0 1375.0 1.0                                                                            2.066953E+00
 pp_0031  3625.0 1375.0 1.0                                                                            2.802058E+00
