time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
1.000000000000,34.54888979,35.01843867,35.07612365,35.19762811,34.40700252,34.20695568,34.19951074,34.04014299,34.26593369,34.05576805,33.89355182,33.69044020,33.60332700,34.53060892,35.02242441,35.07822254,35.19891989,34.40932640,34.20845435,34.20552327,34.03142508,34.26691979,34.05700436,33.88971109,33.69170375,33.60493771
32.00000000000,34.50976203,34.98368982,35.03491215,35.14754907,34.38359565,34.18454092,34.14397682,34.01159753,34.26300499,34.05458605,33.85039849,33.65300836,33.56015741,34.49261546,34.98832246,35.03839482,35.14991338,34.38576120,34.18528820,34.14571068,34.00354327,34.26384583,34.05625253,33.84853941,33.65392613,33.56087362
61.00000000000,34.57645778,35.03836035,35.09518747,35.33257281,34.46583908,34.33055762,34.24981274,34.13043412,34.46408553,34.21349786,33.92655176,33.75980839,33.64095141,34.55504704,35.04289165,35.09662153,35.33827882,34.46724570,34.33363779,34.25115920,34.11939870,34.47109191,34.22013419,33.91874623,33.76117547,33.64173883
92.00000000000,34.58892584,35.06659296,35.13856507,35.38163898,34.49563626,34.32960304,34.30396096,34.13909568,34.56250407,34.30223101,33.96429545,33.81595665,33.66654536,34.56897937,35.06950715,35.14023714,35.38624122,34.49774257,34.33089129,34.30510247,34.12731963,34.56986804,34.31218547,33.95703091,33.81924671,33.66707622
122.0000000000,34.53660535,35.04635027,35.11584831,35.37047323,34.44905743,34.21580203,34.27052577,34.06530318,34.50400398,34.24684701,33.92105795,33.77915673,33.63478256,34.51760194,35.04936541,35.11854054,35.37359087,34.45331415,34.21698767,34.27538886,34.05630243,34.50758248,34.25688946,33.91670666,33.78134159,33.63590541
153.0000000000,34.52326364,35.03394673,35.10851396,35.42980218,34.43848566,34.20366824,34.24310866,34.08366787,34.47117013,34.19499556,33.89167436,33.72138377,33.58514824,34.50440499,35.03643446,35.11021555,35.43649372,34.44431129,34.20547982,34.24615978,34.07634204,34.47565246,34.20401709,33.88824234,33.72292689,33.58605990
183.0000000000,34.49627893,35.01209632,35.08547049,35.33210583,34.37312931,34.11803030,34.12658417,33.95776597,34.37799380,34.08930661,33.82452919,33.64823915,33.51597562,34.47904550,35.01467975,35.08812947,35.33530281,34.37803411,34.11903268,34.12932298,33.95210179,34.38042268,34.09531820,33.82465446,33.64978676,33.51700987
214.0000000000,34.45469681,34.97740011,35.04803346,35.30187509,34.32029320,34.08328539,34.08998440,33.93728480,34.31222383,34.02361314,33.77390366,33.59029524,33.46248775,34.43868742,34.98091118,35.05173193,35.30511892,34.32536108,34.08392635,34.09377179,33.93236374,34.31399253,34.02781923,33.77531719,33.59160506,33.46333037
245.0000000000,34.41336450,34.93375889,34.99795013,35.20429106,34.26951418,34.04402892,34.01842653,33.88145825,34.25073628,33.96389839,33.71898650,33.54087588,33.41926611,34.39846950,34.93803483,35.00195439,35.20745144,34.27315026,34.04469620,34.02039074,33.87777771,34.25243660,33.96782046,33.72154709,33.54201910,33.41997835
275.0000000000,34.38274111,34.89645684,34.95947374,35.14978004,34.23008799,34.02597471,33.99095199,33.87150929,34.22423012,33.94725633,33.69536398,33.53170098,33.40077714,34.36883912,34.90071699,34.96382093,35.15307763,34.23345229,34.02673196,33.99242687,33.86837324,34.22707422,33.95192941,33.69741840,33.53330158,33.40137817
