,sidx,idx_strs,pargp4,parval1_4,4
0,"(1, 39, 11)",idx0:1_idx1:39_idx2:11,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
1,"(2, 39, 14)",idx0:2_idx1:39_idx2:14,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
2,"(0, 39, 11)",idx0:0_idx1:39_idx2:11,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
3,"(0, 39, 6)",idx0:0_idx1:39_idx2:6,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
4,"(1, 39, 14)",idx0:1_idx1:39_idx2:14,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
5,"(0, 39, 12)",idx0:0_idx1:39_idx2:12,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
6,"(1, 39, 13)",idx0:1_idx1:39_idx2:13,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
7,"(1, 39, 6)",idx0:1_idx1:39_idx2:6,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
8,"(2, 39, 7)",idx0:2_idx1:39_idx2:7,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
9,"(1, 39, 8)",idx0:1_idx1:39_idx2:8,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
10,"(1, 39, 5)",idx0:1_idx1:39_idx2:5,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
11,"(2, 39, 8)",idx0:2_idx1:39_idx2:8,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
12,"(0, 39, 9)",idx0:0_idx1:39_idx2:9,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
13,"(1, 39, 7)",idx0:1_idx1:39_idx2:7,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
14,"(2, 39, 9)",idx0:2_idx1:39_idx2:9,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
15,"(0, 39, 10)",idx0:0_idx1:39_idx2:10,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
16,"(1, 39, 10)",idx0:1_idx1:39_idx2:10,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
17,"(2, 39, 10)",idx0:2_idx1:39_idx2:10,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
18,"(0, 39, 7)",idx0:0_idx1:39_idx2:7,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
19,"(1, 39, 9)",idx0:1_idx1:39_idx2:9,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
20,"(2, 39, 11)",idx0:2_idx1:39_idx2:11,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
21,"(0, 39, 8)",idx0:0_idx1:39_idx2:8,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
22,"(2, 39, 5)",idx0:2_idx1:39_idx2:5,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
23,"(2, 39, 12)",idx0:2_idx1:39_idx2:12,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
24,"(0, 39, 13)",idx0:0_idx1:39_idx2:13,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
25,"(1, 39, 12)",idx0:1_idx1:39_idx2:12,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
26,"(2, 39, 6)",idx0:2_idx1:39_idx2:6,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
27,"(2, 39, 13)",idx0:2_idx1:39_idx2:13,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
28,"(0, 39, 14)",idx0:0_idx1:39_idx2:14,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
29,"(0, 39, 5)",idx0:0_idx1:39_idx2:5,ghbcond_cn,1.0,1.384791793347837751682050111412536352872848510742187500
