name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
strinf,2.69897,0.5,1.69897,3.69897,2.69897,0.219556,2.25986,3.13808
wel5,2.47712,0.488561,1.5,3.45424,2.47712,0.464122,1.54888,3.40536
wel2,2.47712,0.488561,1.5,3.45424,2.47712,0.432426,1.61227,3.34197
wel3,2.47712,0.488561,1.5,3.45424,2.47712,0.440718,1.59568,3.35856
wel1,2.47712,0.488561,1.5,3.45424,2.47712,0.434437,1.60825,3.346
wel4,2.47712,0.488561,1.5,3.45424,2.47712,0.424384,1.62835,3.32589
wel0,2.47712,0.488561,1.5,3.45424,2.47712,0.423762,1.6296,3.32464
hk_i:27_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.934818,-1.17067,2.56861
hk_i:17_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.992055,-1.28514,2.68308
hk_i:27_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.997846,-1.29672,2.69466
hk_i:7_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.988464,-1.27796,2.6759
hk_i:27_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.99086,-1.28275,2.68069
hk_i:37_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.955109,-1.21125,2.60919
hk_i:7_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.94196,-1.18495,2.58289
hk_i:32_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.9685,-1.23803,2.63597
hk_i:2_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.997207,-1.29544,2.69338
hk_i:22_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.966525,-1.23408,2.63202
hk_i:37_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.992,-1.28503,2.68297
hk_i:2_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.980949,-1.26293,2.66087
hk_i:12_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.999877,-1.30078,2.69872
hk_i:22_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.947817,-1.19666,2.5946
hk_i:17_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.991492,-1.28401,2.68195
hk_i:12_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.977837,-1.2567,2.65464
hk_i:22_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.972495,-1.24602,2.64396
hk_i:27_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.858957,-1.01894,2.41688
hk_i:17_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.985052,-1.27113,2.66907
hk_i:2_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.734825,-0.77068,2.16862
hk_i:32_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.985087,-1.2712,2.66914
hk_i:32_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.992572,-1.28617,2.68411
hk_i:2_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.981199,-1.26343,2.66137
hk_i:7_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.992664,-1.28636,2.6843
hk_i:7_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.69897,0.856264,-1.01356,2.4115
