name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
strinf,2.69897,0.5,1.69897,3.69897,3.06867,0.087404,2.89386,3.24347
wel5,2.47712,0.488561,1.5,3.45424,2.46187,0.443539,1.57479,3.34895
wel2,2.47712,0.488561,1.5,3.45424,2.23997,0.454095,1.33177,3.14816
wel3,2.47712,0.488561,1.5,3.45424,2.33459,0.443477,1.44763,3.22154
wel1,2.47712,0.488561,1.5,3.45424,2.33255,0.438533,1.45549,3.20962
wel4,2.47712,0.488561,1.5,3.45424,2.17537,0.466952,1.24146,3.10927
wel0,2.47712,0.488561,1.5,3.45424,2.33476,0.424735,1.48529,3.18423
hk_i:27_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.610205,0.888198,-1.16619,2.3866
hk_i:17_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.758362,0.990573,-1.22278,2.73951
hk_i:27_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.736489,0.976594,-1.2167,2.68968
hk_i:7_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.366731,0.986718,-1.60671,2.34017
hk_i:27_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.343159,0.987919,-1.63268,2.319
hk_i:37_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.543843,0.932671,-1.3215,2.40919
hk_i:7_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.767263,0.91493,-1.0626,2.59712
hk_i:32_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.50792,0.96126,-1.4146,2.43044
hk_i:2_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.680233,0.995142,-1.31005,2.67052
hk_i:22_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.751681,0.943481,-1.13528,2.63864
hk_i:37_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.502047,0.99284,-1.48363,2.48773
hk_i:2_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.75947,0.969534,-1.1796,2.69854
hk_i:12_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.700432,0.999486,-1.29854,2.6994
hk_i:22_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.4979,0.937995,-1.37809,2.37389
hk_i:17_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.330167,0.985574,-1.64098,2.30132
hk_i:12_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.461742,0.974207,-1.48667,2.41016
hk_i:22_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.824798,0.948727,-1.07266,2.72225
hk_i:27_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.728469,0.857909,-0.987349,2.44429
hk_i:17_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.427913,0.97901,-1.53011,2.38593
hk_i:2_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.551892,0.751598,-0.951305,2.05509
hk_i:32_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.657128,0.977233,-1.29734,2.61159
hk_i:32_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.365017,0.989161,-1.61331,2.34334
hk_i:2_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.377251,0.983642,-1.59003,2.34453
hk_i:7_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.656808,0.990937,-1.32507,2.63868
hk_i:7_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.523748,0.86922,-1.21469,2.26219
hk_i:22_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.332786,0.986283,-1.63978,2.30535
hk_i:12_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.355337,0.986623,-1.61791,2.32858
hk_i:37_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.515008,0.996372,-1.47774,2.50775
hk_i:32_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.66596,0.919848,-1.17374,2.50566
rch_i:17_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0937368,0.149952,-0.206168,0.393642
rch_i:27_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.149886,-0.600803,-0.00125737
rch_i:27_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.150086,-0.601202,-0.000857672
rch_i:7_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.150065,-0.60116,-0.000899896
rch_i:27_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.140829,0.147734,-0.15464,0.436298
rch_i:37_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.150257,-0.601545,-0.000515309
rch_i:22_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.0307891,0.149821,-0.33043,0.268852
rch_i:12_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.149923,-0.600876,-0.00118433
rch_i:32_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.0244188,0.149774,-0.323967,0.275129
rch_i:7_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.169014,0.149484,-0.129953,0.467981
rch_i:32_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.150123,-0.601275,-0.000784809
rch_i:17_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.149911,-0.600852,-0.00120756
rch_i:7_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.0591999,0.149744,-0.358687,0.240287
rch_i:37_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.0455436,0.150273,-0.34609,0.255002
rch_i:17_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.150059,-0.601149,-0.000911116
rch_i:22_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.116401,0.149266,-0.18213,0.414932
rch_i:2_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.166334,0.148569,-0.130805,0.463472
rch_i:2_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.162333,0.149483,-0.461298,0.136632
rch_i:22_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.149904,-0.600838,-0.00122188
rch_i:32_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.149893,-0.600816,-0.00124446
rch_i:2_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.149956,-0.600942,-0.00111774
rch_i:22_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.150106,-0.601242,-0.000817748
rch_i:7_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.149932,-0.600893,-0.00116682
rch_i:12_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.150051,-0.601132,-0.000927732
rch_i:32_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.101769,0.149103,-0.196438,0.399975
rch_i:12_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.114294,0.149999,-0.185705,0.414293
rch_i:37_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.15033,-0.60169,-0.000370448
rch_i:27_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0202693,0.148932,-0.277596,0.318134
rch_i:2_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.30103,0.150004,-0.601038,-0.0010218
