name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
strinf,2.69897,0.5,1.69897,3.69897,2.9685,0.201302,2.5659,3.37111
wel5,2.47712,0.488561,1.5,3.45424,2.72682,0.409797,1.90723,3.54642
wel2,2.47712,0.488561,1.5,3.45424,1.88224,0.482523,0.917189,2.84728
wel3,2.47712,0.488561,1.5,3.45424,2.38427,0.444397,1.49548,3.27306
wel1,2.47712,0.488561,1.5,3.45424,2.52243,0.408669,1.7051,3.33977
wel4,2.47712,0.488561,1.5,3.45424,2.15541,0.475435,1.20454,3.10628
wel0,2.47712,0.488561,1.5,3.45424,2.12048,0.464134,1.19221,3.04875
hk_i:27_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.729348,0.818689,-0.908031,2.36673
hk_i:17_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.822712,0.989329,-1.15595,2.80137
hk_i:27_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.805287,0.827224,-0.849161,2.45974
hk_i:7_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.0781271,0.982878,-1.88763,2.04388
hk_i:27_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.00862852,0.977367,-1.94611,1.96336
hk_i:37_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.581207,0.969252,-1.3573,2.51971
hk_i:7_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.97312,1.69301e-12,0.97312,0.97312
hk_i:32_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.497971,0.951633,-1.40529,2.40124
hk_i:2_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.669352,0.998587,-1.32782,2.66653
hk_i:22_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,1.08702,0.951221,-0.815423,2.98946
hk_i:37_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.306245,0.9901,-1.67396,2.28644
hk_i:2_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.921343,0.998214,-1.07508,2.91777
hk_i:12_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.693098,0.997537,-1.30198,2.68817
hk_i:22_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.455749,0.931965,-1.40818,2.31968
hk_i:17_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,-0.0232018,0.973781,-1.97076,1.92436
hk_i:12_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.356368,0.98486,-1.61335,2.32609
hk_i:22_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.968624,0.898736,-0.828848,2.7661
hk_i:27_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.948285,0.90801,-0.867736,2.76431
hk_i:17_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.277911,0.980151,-1.68239,2.23821
hk_i:2_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.701353,0.98249,-1.26363,2.66633
hk_i:32_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.626508,0.988989,-1.35147,2.60449
hk_i:32_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.0208295,0.982621,-1.94441,1.98607
hk_i:2_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.0923088,0.976647,-1.86098,2.0456
hk_i:7_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.628023,0.987986,-1.34795,2.60399
hk_i:7_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.582379,0.9849,-1.38742,2.55218
hk_i:22_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.00513506,0.977071,-1.94901,1.95928
hk_i:12_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.0484237,0.982216,-1.91601,2.01286
hk_i:37_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.230179,0.988477,-1.74677,2.20713
hk_i:32_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.758102,0.970355,-1.18261,2.69881
rch_i:27_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,-0.00121795,0.150269,-0.301756,0.29932
rch_i:22_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.265542,0.0603385,0.144865,0.386219
rch_i:32_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.111712,0.14968,-0.411073,0.187649
rch_i:7_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.277223,0.150438,-0.023653,0.578099
rch_i:7_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0415059,0.150216,-0.258926,0.341938
rch_i:37_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.121549,0.150297,-0.422144,0.179046
rch_i:2_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.150288,0.0265109,0.0972663,0.20331
rch_i:32_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,-0.201825,0.150172,-0.502169,0.0985198
rch_i:27_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.0985388,0.148264,-0.395067,0.197989
