name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
strinf,2.69897,0.5,1.69897,3.69897,2.98231,0.135673,2.71097,3.25366
wel5,2.47712,0.488561,1.5,3.45424,2.41211,0.46319,1.48573,3.33849
wel2,2.47712,0.488561,1.5,3.45424,2.38652,0.428569,1.52938,3.24366
wel3,2.47712,0.488561,1.5,3.45424,2.33806,0.448616,1.44083,3.23529
wel1,2.47712,0.488561,1.5,3.45424,2.37665,0.439635,1.49738,3.25592
wel4,2.47712,0.488561,1.5,3.45424,2.31528,0.4507,1.41388,3.21668
wel0,2.47712,0.488561,1.5,3.45424,2.40074,0.424907,1.55093,3.25055
hk_i:27_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.632606,0.918136,-1.20367,2.46888
hk_i:17_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.702761,0.991016,-1.27927,2.68479
hk_i:27_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.701119,0.997541,-1.29396,2.6962
hk_i:7_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.630415,0.987824,-1.34523,2.60606
hk_i:27_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.632102,0.990089,-1.34808,2.61228
hk_i:37_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.647255,0.953516,-1.25978,2.55429
hk_i:7_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.685621,0.938182,-1.19074,2.56199
hk_i:32_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.633181,0.961502,-1.28982,2.55619
hk_i:2_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.700634,0.997323,-1.29401,2.69528
hk_i:22_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.684396,0.96238,-1.24036,2.60916
hk_i:37_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.657384,0.992011,-1.32664,2.64141
hk_i:2_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.693667,0.98034,-1.26701,2.65435
hk_i:12_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.697947,0.999881,-1.30181,2.69771
hk_i:22_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.62281,0.939277,-1.25574,2.50136
hk_i:17_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.631024,0.989928,-1.34883,2.61088
hk_i:12_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.627628,0.972697,-1.31777,2.57302
hk_i:22_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.716093,0.967336,-1.21858,2.65076
hk_i:27_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.666573,0.850906,-1.03524,2.36838
hk_i:17_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.627056,0.978278,-1.3295,2.58361
hk_i:2_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.616331,0.730332,-0.844334,2.077
hk_i:32_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.677179,0.983685,-1.29019,2.64455
hk_i:32_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.637429,0.992388,-1.34735,2.6222
hk_i:2_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.628929,0.980294,-1.33166,2.58952
hk_i:7_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.699593,0.992171,-1.28475,2.68393
hk_i:7_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.618,0.853669,-1.08934,2.32534
hk_i:22_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.630387,0.989654,-1.34892,2.6097
hk_i:12_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.632474,0.99101,-1.34955,2.61449
hk_i:37_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.667042,0.99845,-1.32986,2.66394
hk_i:32_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.670008,0.954382,-1.23875,2.57877
rch_i:17_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0895047,0.150016,-0.210527,0.389537
rch_i:27_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.197739,0.149705,-0.497148,0.10167
rch_i:27_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.110688,0.149674,-0.410035,0.188659
rch_i:7_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.110545,0.149612,-0.409769,0.188678
rch_i:27_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0998676,0.149016,-0.198164,0.397899
rch_i:37_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.129193,0.150282,-0.429757,0.171371
rch_i:22_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0341507,0.14935,-0.26455,0.332851
rch_i:12_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.18981,0.149671,-0.489151,0.109532
rch_i:32_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0326539,0.149876,-0.267098,0.332406
rch_i:7_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0922423,0.14992,-0.207598,0.392083
rch_i:32_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.11902,0.149955,-0.41893,0.18089
rch_i:17_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.19325,0.149659,-0.492568,0.106068
rch_i:7_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0285542,0.149501,-0.270449,0.327557
rch_i:37_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0145793,0.150288,-0.285996,0.315155
rch_i:17_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.11354,0.149604,-0.412747,0.185667
rch_i:22_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0984592,0.14955,-0.200641,0.397559
rch_i:2_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0910829,0.149471,-0.207859,0.390025
rch_i:2_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0363508,0.148339,-0.260328,0.333029
rch_i:22_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.194248,0.149676,-0.4936,0.105103
rch_i:32_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.198403,0.149821,-0.498045,0.101239
rch_i:2_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.17322,0.149668,-0.472555,0.126115
rch_i:22_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.109587,0.149695,-0.408977,0.189803
rch_i:7_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.185249,0.149667,-0.484583,0.114086
rch_i:12_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.112966,0.1496,-0.412166,0.186235
rch_i:32_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0684745,0.149957,-0.231439,0.368388
rch_i:12_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0866755,0.150098,-0.213521,0.386872
rch_i:37_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.0936311,0.150302,-0.394235,0.206973
rch_i:27_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0490721,0.148497,-0.247923,0.346067
rch_i:2_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.100901,0.1493,-0.399502,0.1977
