name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
strinf,2.69897,0.5,1.69897,3.69897,3.04082,0.124232,2.79236,3.28929
wel5,2.47712,0.488561,1.5,3.45424,2.37895,0.46217,1.45461,3.30329
wel2,2.47712,0.488561,1.5,3.45424,2.33473,0.428342,1.47804,3.19141
wel3,2.47712,0.488561,1.5,3.45424,2.2774,0.443415,1.39057,3.16423
wel1,2.47712,0.488561,1.5,3.45424,2.32555,0.441198,1.44315,3.20794
wel4,2.47712,0.488561,1.5,3.45424,2.2469,0.453865,1.33917,3.15463
wel0,2.47712,0.488561,1.5,3.45424,2.36217,0.425626,1.51092,3.21342
hk_i:27_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.588501,0.88726,-1.18602,2.36302
hk_i:17_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.710498,0.979249,-1.248,2.669
hk_i:27_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.704724,0.992701,-1.28068,2.69012
hk_i:7_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.583506,0.986994,-1.39048,2.55749
hk_i:27_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.582471,0.987409,-1.39235,2.55729
hk_i:37_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.61966,0.953167,-1.28668,2.52599
hk_i:7_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.680506,0.929305,-1.1781,2.53912
hk_i:32_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.585785,0.959365,-1.33294,2.50451
hk_i:2_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.698742,0.995815,-1.29289,2.69037
hk_i:22_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.673436,0.957605,-1.24177,2.58864
hk_i:37_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.630597,0.992193,-1.35379,2.61498
hk_i:2_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.690982,0.976517,-1.26205,2.64402
hk_i:12_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.697292,0.999884,-1.30247,2.69706
hk_i:22_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.569709,0.936562,-1.30341,2.44283
hk_i:17_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.581469,0.98499,-1.38851,2.55145
hk_i:12_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.579081,0.971647,-1.36421,2.52238
hk_i:22_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.736983,0.904776,-1.07257,2.54653
hk_i:27_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.647208,0.838923,-1.03064,2.32505
hk_i:17_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.575763,0.971205,-1.36665,2.51817
hk_i:2_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.570975,0.717866,-0.864757,2.00671
hk_i:32_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.664426,0.983956,-1.30349,2.63234
hk_i:32_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.592163,0.991099,-1.39003,2.57436
hk_i:2_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.581517,0.977508,-1.3735,2.53653
hk_i:7_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.694627,0.985751,-1.27687,2.66613
hk_i:7_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.571899,0.852992,-1.13409,2.27788
hk_i:22_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.579865,0.985532,-1.3912,2.55093
hk_i:12_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.584986,0.989485,-1.39398,2.56396
hk_i:37_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.645071,0.99832,-1.35157,2.64171
hk_i:32_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.651164,0.954834,-1.2585,2.56083
rch_i:17_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.121482,0.149744,-0.178005,0.42097
rch_i:27_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.224013,0.149041,-0.522095,0.0740686
rch_i:7_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.228179,0.148975,-0.52613,0.0697713
rch_i:27_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.125607,0.148528,-0.171449,0.422663
rch_i:37_j:17_zone:1.0,0,0.150515,-0.30103,0.30103,-0.23453,0.150155,-0.534841,0.0657804
rch_i:22_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0182761,0.14924,-0.280204,0.316756
rch_i:32_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0253058,0.149577,-0.273849,0.32446
rch_i:7_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.121231,0.149851,-0.178472,0.420934
rch_i:32_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.230697,0.149526,-0.529749,0.0683542
rch_i:7_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.00187689,0.149572,-0.297267,0.301021
rch_i:37_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.0026777,0.150131,-0.302941,0.297585
rch_i:17_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.228965,0.148904,-0.526774,0.0688439
rch_i:22_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.129032,0.149042,-0.169052,0.427116
rch_i:2_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.109564,0.149388,-0.189212,0.408339
rch_i:2_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,-0.00265216,0.148651,-0.299954,0.29465
rch_i:22_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.221799,0.149018,-0.519834,0.0762359
rch_i:12_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.228472,0.148961,-0.526393,0.0694498
rch_i:32_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.0877268,0.149468,-0.211209,0.386662
rch_i:12_j:2_zone:1.0,0,0.150515,-0.30103,0.30103,0.118062,0.149993,-0.181923,0.418048
rch_i:37_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.17553,0.150284,-0.476097,0.125037
rch_i:27_j:7_zone:1.0,0,0.150515,-0.30103,0.30103,0.0372075,0.149036,-0.260864,0.335279
rch_i:2_j:12_zone:1.0,0,0.150515,-0.30103,0.30103,-0.219725,0.14837,-0.516465,0.0770147
