name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
strinf,2.69897,0.5,1.69897,3.69897,3.05244,0.240956,2.57052,3.53435
wel5,2.47712,0.488561,1.5,3.45424,2.3662,0.465001,1.43619,3.2962
wel2,2.47712,0.488561,1.5,3.45424,2.31583,0.433179,1.44947,3.18219
wel3,2.47712,0.488561,1.5,3.45424,2.24337,0.452953,1.33747,3.14928
wel1,2.47712,0.488561,1.5,3.45424,2.30743,0.441355,1.42472,3.19014
wel4,2.47712,0.488561,1.5,3.45424,2.21522,0.456883,1.30145,3.12898
wel0,2.47712,0.488561,1.5,3.45424,2.35376,0.429432,1.4949,3.21263
hk_i:27_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.569944,0.917456,-1.26497,2.40486
hk_i:17_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.715858,0.986162,-1.25647,2.68818
hk_i:27_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.705664,0.996334,-1.287,2.69833
hk_i:7_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.554006,0.986844,-1.41968,2.52769
hk_i:27_j:17_zone:1.0,0.69897,1,-1.30103,2.69897,0.548994,0.986588,-1.42418,2.52217
hk_i:37_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.606683,0.96939,-1.3321,2.54546
hk_i:7_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.687699,0.0232093,0.641281,0.734118
hk_i:32_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.560793,0.959477,-1.35816,2.47975
hk_i:2_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.6991,0.997521,-1.29594,2.69414
hk_i:22_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.669476,0.97188,-1.27428,2.61324
hk_i:37_j:12_zone:1.0,0.69897,1,-1.30103,2.69897,0.615271,0.994746,-1.37422,2.60476
hk_i:2_j:7_zone:1.0,0.69897,1,-1.30103,2.69897,0.696875,0.999031,-1.30119,2.69494
hk_i:12_j:2_zone:1.0,0.69897,1,-1.30103,2.69897,0.697145,0.999983,-1.30282,2.69711
