   1.252844E+00   1.288360E+00   1.333801E+00   1.396794E+00   1.482281E+00   1.591899E+00   1.689860E+00   1.775200E+00   1.832937E+00   1.870052E+00   1.885069E+00   1.909896E+00   1.935413E+00   1.964375E+00   1.978508E+00   2.002025E+00   2.040819E+00   2.080799E+00   2.135450E+00   2.195633E+00   2.248334E+00   2.267573E+00   2.220548E+00   2.095356E+00   1.913523E+00   1.725123E+00   1.552023E+00   1.402785E+00   1.271734E+00   1.162937E+00   1.058413E+00   9.855741E-01   9.390861E-01   9.207047E-01   9.202050E-01   9.198545E-01   9.335549E-01   9.523155E-01   9.713944E-01   9.908984E-01   1.000205E+00   1.007092E+00   9.928176E-01   9.557527E-01   9.026255E-01   8.390914E-01   7.911388E-01   7.535045E-01   7.311105E-01   7.201894E-01   7.209000E-01   7.288140E-01   7.540503E-01   8.042860E-01   8.771646E-01   9.578954E-01   1.039046E+00   1.101227E+00   1.116809E+00   1.094152E+00
   1.196577E+00   1.226678E+00   1.273252E+00   1.349624E+00   1.459329E+00   1.589998E+00   1.728270E+00   1.834019E+00   1.885533E+00   1.908834E+00   1.926710E+00   1.938648E+00   1.959430E+00   1.987097E+00   2.004044E+00   2.042918E+00   2.084983E+00   2.135746E+00   2.208716E+00   2.286619E+00   2.371377E+00   2.460930E+00   2.448244E+00   2.265053E+00   2.001738E+00   1.762872E+00   1.564726E+00   1.395127E+00   1.257277E+00   1.128732E+00   1.022487E+00   9.381774E-01   8.834466E-01   8.749035E-01   8.822123E-01   8.973861E-01   9.219389E-01   9.452235E-01   9.717794E-01   9.850691E-01   1.012431E+00   1.047552E+00   1.042606E+00   9.896515E-01   9.080406E-01   8.338187E-01   7.700943E-01   7.227560E-01   7.013580E-01   6.937059E-01   6.887702E-01   6.894040E-01   7.093764E-01   7.719234E-01   8.668062E-01   9.777868E-01   1.098813E+00   1.189117E+00   1.179872E+00   1.126026E+00
   1.139335E+00   1.158392E+00   1.196289E+00   1.291500E+00   1.411330E+00   1.555538E+00   1.725202E+00   1.923090E+00   1.921119E+00   1.925333E+00   1.935613E+00   1.951296E+00   1.976932E+00   1.979796E+00   1.988702E+00   2.020304E+00   2.077773E+00   2.174907E+00   2.180897E+00   2.227407E+00   2.328823E+00   2.503495E+00   2.780824E+00   2.261913E+00   1.908272E+00   1.663385E+00   1.493411E+00   1.378800E+00   1.167321E+00   1.021795E+00   9.215219E-01   8.536456E-01   8.142984E-01   7.956432E-01   7.990158E-01   8.230751E-01   8.674950E-01   9.372377E-01   9.352677E-01   9.484576E-01   9.834472E-01   1.041235E+00   1.119541E+00   9.946772E-01   8.966547E-01   8.175769E-01   7.486790E-01   6.837962E-01   6.819166E-01   6.791398E-01   6.734558E-01   6.645930E-01   6.516649E-01   7.447936E-01   8.478615E-01   9.680525E-01   1.119050E+00   1.317820E+00   1.203092E+00   1.121472E+00
   1.079445E+00   1.082984E+00   1.131309E+00   1.226522E+00   1.352178E+00   1.503159E+00   1.669742E+00   1.822231E+00   1.895170E+00   1.910294E+00   1.919615E+00   1.927794E+00   1.933438E+00   1.937239E+00   1.942707E+00   1.956833E+00   1.976689E+00   2.003772E+00   2.030008E+00   2.069904E+00   2.139645E+00   2.222916E+00   2.199016E+00   1.965876E+00   1.700837E+00   1.489423E+00   1.323308E+00   1.165815E+00   1.016795E+00   9.044527E-01   8.181537E-01   7.552418E-01   7.166612E-01   7.049721E-01   7.168867E-01   7.419218E-01   7.787842E-01   8.222912E-01   8.543893E-01   8.815019E-01   9.163808E-01   9.603950E-01   9.793999E-01   9.341191E-01   8.651983E-01   8.004665E-01   7.452135E-01   7.041244E-01   6.887973E-01   6.864350E-01   6.827633E-01   6.777902E-01   6.906453E-01   7.482551E-01   8.310271E-01   9.298829E-01   1.043552E+00   1.139609E+00   1.130426E+00   1.071857E+00
   1.017434E+00   1.003534E+00   1.051185E+00   1.147957E+00   1.281088E+00   1.438502E+00   1.606529E+00   1.757023E+00   1.855673E+00   1.887064E+00   1.894799E+00   1.895303E+00   1.892888E+00   1.884431E+00   1.873047E+00   1.862049E+00   1.845893E+00   1.845089E+00   1.853121E+00   1.872870E+00   1.901434E+00   1.893714E+00   1.811287E+00   1.649681E+00   1.464089E+00   1.294634E+00   1.133337E+00   9.881002E-01   8.660952E-01   7.791015E-01   7.094335E-01   6.517991E-01   6.193465E-01   6.117910E-01   6.297476E-01   6.559800E-01   6.869793E-01   7.255544E-01   7.643569E-01   8.031250E-01   8.375702E-01   8.693990E-01   8.803270E-01   8.621318E-01   8.255189E-01   7.821378E-01   7.439610E-01   7.149785E-01   6.994189E-01   6.970022E-01   6.965746E-01   6.967888E-01   7.174972E-01   7.588166E-01   8.161851E-01   8.827673E-01   9.529182E-01   1.009248E+00   1.027639E+00   1.003508E+00
   9.488497E-01   9.182943E-01   9.564969E-01   1.057495E+00   1.205655E+00   1.380695E+00   1.564996E+00   1.726722E+00   1.831374E+00   1.862795E+00   1.869498E+00   1.868666E+00   1.858655E+00   1.836165E+00   1.804205E+00   1.766538E+00   1.724304E+00   1.697296E+00   1.687179E+00   1.686774E+00   1.680743E+00   1.635442E+00   1.538802E+00   1.405960E+00   1.258336E+00   1.112233E+00   9.660179E-01   8.376243E-01   7.390839E-01   6.692754E-01   6.086895E-01   5.543822E-01   5.247269E-01   5.245057E-01   5.487793E-01   5.779536E-01   6.071001E-01   6.427749E-01   6.842901E-01   7.271260E-01   7.639546E-01   7.936905E-01   8.076860E-01   8.045713E-01   7.872521E-01   7.621784E-01   7.380274E-01   7.189804E-01   7.084500E-01   7.081225E-01   7.113992E-01   7.168623E-01   7.361464E-01   7.646048E-01   7.997517E-01   8.379824E-01   8.758338E-01   9.082379E-01   9.275453E-01   9.336424E-01
   9.165682E-01   8.470307E-01   8.488294E-01   9.630299E-01   1.134515E+00   1.332180E+00   1.548450E+00   1.736398E+00   1.824449E+00   1.812705E+00   1.818817E+00   1.842301E+00   1.834963E+00   1.786654E+00   1.711365E+00   1.651986E+00   1.608398E+00   1.559388E+00   1.534947E+00   1.503694E+00   1.473280E+00   1.437740E+00   1.341391E+00   1.218437E+00   1.082795E+00   9.507014E-01   8.280253E-01   7.089943E-01   6.327323E-01   5.807855E-01   5.248050E-01   4.675314E-01   4.339943E-01   4.485702E-01   4.893699E-01   5.214041E-01   5.402116E-01   5.713557E-01   6.193341E-01   6.738514E-01   7.146766E-01   7.382320E-01   7.536917E-01   7.616536E-01   7.608275E-01   7.496530E-01   7.317676E-01   7.182531E-01   7.119573E-01   7.154884E-01   7.227748E-01   7.347402E-01   7.509039E-01   7.670297E-01   7.777887E-01   7.931988E-01   8.095530E-01   8.257570E-01   8.519458E-01   8.703836E-01
   8.972018E-01   8.198303E-01   7.292894E-01   9.017167E-01   1.084449E+00   1.283611E+00   1.512527E+00   1.797660E+00   1.745603E+00   1.725226E+00   1.730741E+00   1.762332E+00   1.826540E+00   1.688072E+00   1.589584E+00   1.517142E+00   1.463977E+00   1.427223E+00   1.373581E+00   1.332803E+00   1.294941E+00   1.251491E+00   1.194436E+00   1.068446E+00   9.457988E-01   8.263861E-01   7.101147E-01   5.956656E-01   5.609013E-01   5.185051E-01   4.687379E-01   4.114544E-01   3.462775E-01   4.092197E-01   4.608761E-01   4.980476E-01   5.158162E-01   5.079973E-01   5.956501E-01   6.606899E-01   7.027058E-01   7.209788E-01   7.134888E-01   7.456263E-01   7.562942E-01   7.516208E-01   7.365463E-01   7.141007E-01   7.161557E-01   7.179118E-01   7.231999E-01   7.369494E-01   7.659296E-01   7.510976E-01   7.500046E-01   7.549827E-01   7.584477E-01   7.531417E-01   7.973980E-01   8.260781E-01
   9.115957E-01   8.437544E-01   8.279360E-01   9.217107E-01   1.066554E+00   1.231165E+00   1.406305E+00   1.562412E+00   1.612454E+00   1.604455E+00   1.609085E+00   1.620910E+00   1.606467E+00   1.528368E+00   1.445130E+00   1.372707E+00   1.312532E+00   1.265249E+00   1.209738E+00   1.180702E+00   1.151867E+00   1.115130E+00   1.054433E+00   9.443228E-01   8.429663E-01   7.425643E-01   6.485629E-01   5.728854E-01   5.146473E-01   4.796487E-01   4.412423E-01   4.025324E-01   3.906384E-01   4.162319E-01   4.654437E-01   5.091012E-01   5.428470E-01   5.845862E-01   6.420156E-01   6.946888E-01   7.313247E-01   7.515419E-01   7.656974E-01   7.752377E-01   7.769923E-01   7.709689E-01   7.555317E-01   7.364805E-01   7.238325E-01   7.148209E-01   7.100937E-01   7.110179E-01   7.151240E-01   7.138700E-01   7.172820E-01   7.262860E-01   7.398701E-01   7.532069E-01   7.808298E-01   8.027556E-01
   9.527242E-01   9.020788E-01   9.096250E-01   9.744927E-01   1.072395E+00   1.186142E+00   1.304281E+00   1.401631E+00   1.456217E+00   1.471605E+00   1.475485E+00   1.468559E+00   1.437475E+00   1.376643E+00   1.302475E+00   1.233795E+00   1.172612E+00   1.122479E+00   1.082396E+00   1.056564E+00   1.043388E+00   1.014251E+00   9.560564E-01   8.696826E-01   7.744074E-01   6.890322E-01   6.116706E-01   5.472978E-01   4.973576E-01   4.612419E-01   4.350254E-01   4.197248E-01   4.232116E-01   4.499185E-01   4.965267E-01   5.517706E-01   6.127610E-01   6.731109E-01   7.282712E-01   7.703188E-01   7.973065E-01   8.179611E-01   8.285271E-01   8.288611E-01   8.189918E-01   8.045346E-01   7.832498E-01   7.581640E-01   7.322956E-01   7.075753E-01   6.870405E-01   6.721096E-01   6.671530E-01   6.723097E-01   6.878709E-01   7.107930E-01   7.346339E-01   7.551048E-01   7.795004E-01   7.933750E-01
