,sidx,idx_strs,pargp3,parval1_3,3
0,"(0, 119, 39)",idx0:0_idx1:119_idx2:39,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
1,"(0, 119, 45)",idx0:0_idx1:119_idx2:45,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
2,"(0, 119, 17)",idx0:0_idx1:119_idx2:17,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
3,"(0, 119, 23)",idx0:0_idx1:119_idx2:23,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
4,"(0, 119, 20)",idx0:0_idx1:119_idx2:20,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
5,"(0, 119, 26)",idx0:0_idx1:119_idx2:26,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
6,"(0, 119, 29)",idx0:0_idx1:119_idx2:29,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
7,"(0, 119, 35)",idx0:0_idx1:119_idx2:35,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
8,"(0, 119, 32)",idx0:0_idx1:119_idx2:32,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
9,"(0, 119, 38)",idx0:0_idx1:119_idx2:38,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
10,"(0, 119, 44)",idx0:0_idx1:119_idx2:44,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
11,"(0, 119, 41)",idx0:0_idx1:119_idx2:41,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
12,"(0, 119, 47)",idx0:0_idx1:119_idx2:47,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
13,"(0, 119, 16)",idx0:0_idx1:119_idx2:16,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
14,"(0, 119, 19)",idx0:0_idx1:119_idx2:19,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
15,"(0, 119, 25)",idx0:0_idx1:119_idx2:25,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
16,"(0, 119, 22)",idx0:0_idx1:119_idx2:22,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
17,"(0, 119, 28)",idx0:0_idx1:119_idx2:28,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
18,"(0, 119, 31)",idx0:0_idx1:119_idx2:31,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
19,"(0, 119, 37)",idx0:0_idx1:119_idx2:37,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
20,"(0, 119, 34)",idx0:0_idx1:119_idx2:34,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
21,"(0, 119, 40)",idx0:0_idx1:119_idx2:40,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
22,"(0, 119, 43)",idx0:0_idx1:119_idx2:43,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
23,"(0, 119, 46)",idx0:0_idx1:119_idx2:46,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
24,"(0, 119, 18)",idx0:0_idx1:119_idx2:18,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
25,"(0, 119, 15)",idx0:0_idx1:119_idx2:15,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
26,"(0, 119, 21)",idx0:0_idx1:119_idx2:21,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
27,"(0, 119, 24)",idx0:0_idx1:119_idx2:24,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
28,"(0, 119, 30)",idx0:0_idx1:119_idx2:30,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
29,"(0, 119, 27)",idx0:0_idx1:119_idx2:27,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
30,"(0, 119, 33)",idx0:0_idx1:119_idx2:33,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
31,"(0, 119, 36)",idx0:0_idx1:119_idx2:36,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
32,"(0, 119, 42)",idx0:0_idx1:119_idx2:42,ghbheadcn,0.0,0.36232583470432722094756172737106680870056152343750000
