time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
306.0000000000,34.16560073,34.35525907,34.37958922,34.62410723,34.00676115,33.92280836,33.87908007,33.81587936,34.01647080,33.87682866,33.75293214,33.74446843,33.67646847,34.14206953,34.36023309,34.38465826,34.63021736,34.01084438,33.92657376,33.88312730,33.80867861,34.02128088,33.88106870,33.74215340,33.74837872,33.68011876
336.0000000000,34.21371300,34.40280543,34.42632771,34.65046651,34.08314771,33.99352849,33.95973989,33.88787354,34.08461082,33.96031880,33.81744899,33.81914209,33.75171568,34.18379694,34.40767586,34.43124356,34.65619026,34.08698045,33.99731908,33.96342685,33.87120636,34.08878635,33.96393962,33.79872007,33.82296287,33.75549270
367.0000000000,34.29897906,34.50397821,34.52859617,34.74430260,34.21012768,34.10520111,34.09309814,33.99927512,34.21781651,34.10423176,33.91751360,33.93959068,33.86459254,34.25708291,34.50900173,34.53360422,34.74971261,34.21422304,34.10942520,34.09698575,33.96775761,34.22179093,34.10781443,33.88608470,33.94382091,33.86902440
398.0000000000,34.39506074,34.62739840,34.65468078,34.87644066,34.34878226,34.22359776,34.23846330,34.11605540,34.37551984,34.26476011,34.02261205,34.06907690,33.98063175,34.33934458,34.63280066,34.66001780,34.88171611,34.35356570,34.22850342,34.24302570,34.06875982,34.37979187,34.26887463,33.97751260,34.07406963,33.98599630
426.0000000000,34.46765637,34.72738962,34.75769169,34.99503547,34.45050954,34.30812781,34.34522028,34.19859969,34.50077494,34.38523306,34.09713941,34.16256362,34.06031595,34.40127721,34.73323911,34.76345483,35.00037845,34.45612680,34.31371650,34.35064166,34.14011316,34.50568495,34.39021587,34.04221930,34.16837975,34.06654677
457.0000000000,34.50750148,34.79161245,34.82498331,35.08648835,34.50209620,34.34732784,34.39935724,34.23554644,34.57789469,34.45012550,34.13099814,34.20795726,34.09296078,34.43497646,34.79792933,34.83122338,35.09209018,34.50862382,34.35354856,34.40578641,34.17209949,34.58373081,34.45623566,34.07156832,34.21457147,34.09993208
487.0000000000,34.49618594,34.79187976,34.82716525,35.11209447,34.47982164,34.32308372,34.37667574,34.21011783,34.57402647,34.43088948,34.10893700,34.18438446,34.06269390,34.42478921,34.79847521,34.83371525,35.11800650,34.48694528,34.32963174,34.38380219,34.15012265,34.58069155,34.43791985,34.05226276,34.19144331,34.06992814
518.0000000000,34.43660994,34.72708815,34.76248169,35.06283486,34.38895319,34.24106732,34.28175317,34.12780103,34.48766028,34.33068187,34.03561509,34.09735348,33.97719989,34.37333722,34.73373517,34.76914327,35.06913145,34.39622811,34.24751734,34.28913795,34.07905025,34.49491210,34.33824131,33.98850396,34.10440261,33.98417601
548.0000000000,34.34870428,34.61982757,34.65360287,34.95729716,34.26014455,34.12911325,34.14725560,34.01679135,34.34998057,34.18435471,33.93615207,33.97623119,33.86496759,34.29778802,34.62626625,34.66011268,34.96382575,34.26710290,34.13513570,34.15438264,33.98304204,34.35734473,34.19187125,33.90194424,33.98283064,33.87127384
579.0000000000,34.25402850,34.49605362,34.52685862,34.82053473,34.12534975,34.01452703,34.00639091,33.90416315,34.19444470,34.02824113,33.83481618,33.85149667,33.75413653,34.21669270,34.50206418,34.53298043,34.82710507,34.13155450,34.01984065,34.01277101,33.88539109,34.20140664,34.03511224,33.81353975,33.85729469,33.75949103
610.0000000000,34.18295907,34.39521999,34.42260233,34.69600029,34.02745798,33.93416557,33.90403290,33.82596441,34.07060256,33.91184039,33.76390484,33.76263060,33.68001467,34.15612392,34.40073094,34.42823755,34.70241557,34.03274601,33.93873828,33.90945244,33.81741662,34.07679286,33.91770930,33.75153730,33.76755773,33.68448035
640.0000000000,34.15718026,34.34839925,34.37301725,34.62238774,33.99630105,33.91239757,33.87139449,33.80626378,34.01655579,33.87081965,33.74536390,33.73665284,33.66488911,34.13458237,34.35347962,34.37820465,34.62849936,34.00076176,33.91640914,33.87589707,33.80024767,34.02184949,33.87561211,33.73537418,33.74087061,33.66874343
671.0000000000,34.18260032,34.36631719,34.38944198,34.61655197,34.03900278,33.95450733,33.91591764,33.84969980,34.04448984,33.91416908,33.78385571,33.77936150,33.71233316,34.15693196,34.37116344,34.39435455,34.62230653,34.04296736,33.95831021,33.91981633,33.83804776,34.04900078,33.91812607,33.76924975,33.78324041,33.71605457
701.0000000000,34.25104740,34.44358274,34.46702157,34.68152942,34.14202712,34.04655822,34.02351696,33.94192185,34.14604211,34.02871064,33.86638952,33.87751413,33.80712836,34.21594646,34.44844335,34.47189058,34.68694720,34.14594278,34.05054497,34.02727562,33.91806295,34.15008776,34.03227146,33.84147186,33.88150757,33.81120335
732.0000000000,34.34567579,34.56151187,34.58703621,34.80171251,34.27978409,34.16554895,34.16744749,34.05963008,34.29659823,34.18604743,33.97212079,34.00656045,33.92524140,34.29710342,34.56666422,34.59214071,34.80694264,34.28418480,34.17010461,34.17164475,34.01997101,34.30067853,34.18985172,33.93361183,34.01115986,33.93013803
