time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.09074497999999664,0.10748887000000451,0.10906638000000157,0.10996038999999769,0.1291851599999987,0.1148582499999975,0.133497509999998,0.11586975000000166,0.13332172000000497,0.1473711100000017,0.10261653999999965,0.1277174599999995,0.1259713199999979,0.07932685000000106,0.10754717999999741,0.10907796000000047,0.10993304000000137,0.12858547999999814,0.11452124999999569,0.13278485000000018,0.10110449999999815,0.13257434999999873,0.1462350999999984,0.09022686000000135,0.12718437000000193,0.12547379000000092
61.0,0.17205651999999816,0.21367680000000178,0.21776833999999923,0.22976743999999627,0.2367704400000008,0.20669095999999598,0.24447642999999886,0.2040915099999978,0.25850653000000534,0.26869665000000253,0.1848766700000013,0.22709224999999833,0.21210413000000017,0.15001791999999625,0.21418083999999737,0.21819073000000344,0.22980898000000138,0.2371824799999942,0.2072920099999962,0.24479206000000175,0.17879632000000356,0.2583363399999996,0.2686554100000009,0.16283190000000047,0.22775482000000125,0.21316998999999726
92.0,0.22378316999999726,0.2911550000000034,0.2982285599999983,0.33252817999999706,0.2978921099999994,0.25503365999999517,0.3065118600000005,0.24877561999999642,0.34225437999999997,0.33900481999999954,0.22744943000000006,0.27814002000000215,0.2493857300000002,0.19480369000000053,0.29224356999999657,0.29922828000000123,0.33282505000000384,0.2994248199999987,0.256537459999997,0.3080248300000008,0.21829431999999827,0.34308966000000396,0.3402474499999997,0.20052185000000122,0.2799483300000034,0.25159823999999986
122.0,0.22278902000000045,0.3050395899999998,0.3142263800000009,0.37210793999999936,0.2855665999999957,0.23874350999999905,0.2920676199999974,0.2299050999999963,0.3468104700000012,0.32696697000000086,0.21117538000000025,0.2585217899999961,0.22162489000000107,0.1936391300000011,0.30654758000000015,0.3156696600000046,0.37278163999999947,0.28784384999999446,0.2407404100000008,0.29442305999999974,0.20199128000000144,0.3485785700000008,0.32922518000000167,0.18631343000000555,0.26099678000000637,0.22434271999999567
153.0,0.16731512999999865,0.24804643000000226,0.2577257999999958,0.33245548000000014,0.20048141000000186,0.16041452999999706,0.20188911999999704,0.15057861999999744,0.265751520000002,0.23177538000000197,0.1386866900000001,0.17095160999999592,0.13474310999999517,0.1450696599999972,0.24966555999999684,0.2593311199999988,0.3335206900000003,0.2029032399999977,0.16234989000000155,0.20447862000000327,0.1325852499999982,0.2680647100000044,0.23450202000000075,0.12253939000000003,0.1734153900000024,0.13718167999999764
183.0,0.0740145400000003,0.13629754000000105,0.14455887999999817,0.22279371999999853,0.06938438999999619,0.044982279999999264,0.06468115999999924,0.03608914999999513,0.124001370000002,0.08321871999999786,0.03358099000000436,0.04366693000000055,0.016950189999995757,0.06366266999999937,0.13766934999999592,0.14597831000000383,0.22409271000000075,0.07132775999999552,0.04633919999999847,0.06683336000000395,0.03216898000000157,0.12629927000000407,0.08571404999999999,0.029901490000000308,0.04546937000000639,0.018463289999999688
214.0,-0.03675026000000514,-0.006716210000000444,-0.0016537700000043287,0.06406625999999704,-0.079287309999998,-0.08227343000000076,-0.08973814000000147,-0.08849622000000323,-0.04831337999999619,-0.08651090000000039,-0.08107961999999702,-0.09485834000000182,-0.10539654000000098,-0.03275367999999901,-0.005907090000000892,-0.0007428099999984283,0.0653708299999991,-0.07832800000000617,-0.08186116000000254,-0.08858544999999651,-0.07727934999999775,-0.04661603999999642,-0.084898680000002,-0.07128636999999571,-0.09420139999999577,-0.10523183000000103
245.0,-0.13239015999999992,-0.13897868999999474,-0.1380083200000044,-0.09792695000000151,-0.20250125000000452,-0.184699209999998,-0.2165936199999976,-0.1873663900000011,-0.20120336999999466,-0.2288685899999976,-0.17164424999999994,-0.20469563000000335,-0.1974733300000011,-0.11575720999999817,-0.13886061000000183,-0.13776090999999724,-0.09686811999999634,-0.20266356000000485,-0.18524349000000484,-0.21662445999999846,-0.16423308000000247,-0.20044447000000076,-0.22843282000000187,-0.1512879699999985,-0.20525531999999913,-0.19854881999999918
275.0,-0.1878203000000056,-0.2244255099999961,-0.2272178899999986,-0.21723304000000354,-0.2706110100000032,-0.23816167000000377,-0.2857864300000017,-0.23780292000000003,-0.2957968399999942,-0.3100703799999991,-0.21664570000000083,-0.2607717500000035,-0.239964140000005,-0.16349493999999964,-0.22486852000000113,-0.2275393500000007,-0.21656576000000172,-0.2715928000000005,-0.23928092999999961,-0.28671422000000035,-0.20851891999999594,-0.29593300999999883,-0.3106185400000001,-0.19096567999999792,-0.2620940799999971,-0.24171027000000578
306.0,-0.1899087399999999,-0.24397782999999862,-0.24944349999999815,-0.2684792100000024,-0.26516800000000273,-0.22736934000000275,-0.27868767999999733,-0.2246244800000028,-0.31000169,-0.30831314000000276,-0.20402018000000055,-0.24829674000000068,-0.21927615999999972,-0.1647725400000013,-0.2448085900000052,-0.2501930799999954,-0.26830838000000057,-0.2667560000000009,-0.22880229999999813,-0.280307729999997,-0.19699602000000027,-0.311001730000001,-0.3097668500000026,-0.17977341999999652,-0.25005984999999953,-0.22128492000000222
336.0,-0.1385653600000012,-0.1931922399999948,-0.1995000200000021,-0.23870014999999967,-0.18683290999999969,-0.15452378999999894,-0.1957839299999975,-0.15051038000000005,-0.2385257999999979,-0.22217244000000136,-0.13619048999999706,-0.16817544999999967,-0.13884918000000113,-0.11968867000000216,-0.1941116100000002,-0.2003916699999948,-0.23893235999999973,-0.18860840000000678,-0.15589530999999823,-0.19768305000000197,-0.13199471000000074,-0.2401139299999997,-0.22417970000000054,-0.11988553999999851,-0.16995428999999973,-0.1406446500000058
367.0,-0.04566445000000385,-0.08373736000000065,-0.08889119999999906,-0.13536765000000628,-0.05362979000000223,-0.0364442899999986,-0.05608117999999962,-0.03269415000000464,-0.0974545099999986,-0.07152030000000309,-0.028813519999999926,-0.0386609199999981,-0.017220300000005295,-0.03875018000000097,-0.08447386000000279,-0.08966287999999878,-0.1359098000000003,-0.05509112000000016,-0.037369550000001084,-0.05772419000000184,-0.028722569999999337,-0.09918533999999823,-0.07350473000000335,-0.02524700000000024,-0.03997858999999693,-0.018306720000005328
398.0,0.05991843999999702,0.05013435000000044,0.047742780000000096,0.008567459999994753,0.09358937999999739,0.09035852999999605,0.09782306000000318,0.09251440999999971,0.07005817000000292,0.09787258000000065,0.08502703999999994,0.10051668999999919,0.10763063999999645,0.05293474999999859,0.04981687999999451,0.04734034999999892,0.007927620000003799,0.0928520399999968,0.09011943000000144,0.09690008999999833,0.08096743000000117,0.06867643000000356,0.09646271999999811,0.0749663300000023,0.10004480999999998,0.1075681299999971
426.0,0.14022825999999355,0.1587996300000043,0.15953986999999614,0.13716961999999455,0.20251156999999864,0.1817650699999973,0.21130130000000236,0.18151671999999763,0.2028740300000038,0.22516955999999766,0.16548909000000123,0.19945166000000114,0.19216939999999738,0.12246065000000073,0.15896071999999606,0.159593270000002,0.1366248400000032,0.20263041999999842,0.1822017200000019,0.21127139000000028,0.1589407100000031,0.20216505000000495,0.22466354000000166,0.14574812000000037,0.19990427000000466,0.19308818999999744
457.0,0.18513620999999603,0.22885561000000365,0.23277671999999683,0.23561995000000024,0.2591548599999953,0.2257083900000012,0.26984424999999845,0.22274664999999771,0.28447002000000055,0.2942047599999995,0.2024460400000052,0.24595813999999905,0.2253575699999999,0.16105162999999578,0.22949668999999773,0.23332025999999928,0.2353590200000042,0.26016536999999573,0.22674856999999804,0.27080396000000206,0.19510412000000343,0.2846955300000005,0.2948231299999975,0.1782271900000012,0.2472602000000066,0.22705398000000088
487.0,0.17391877000000022,0.22927243000000175,0.23513671999999985,0.26130959999999703,0.23750375999999562,0.2015635799999984,0.24695608999999763,0.19684054999999745,0.2794381600000051,0.27416041000000035,0.17823071000000112,0.21803111999999913,0.19043013999999658,0.15082498999999672,0.2301850599999966,0.23598656000000062,0.26138816000000276,0.23906855999999976,0.20287598999999545,0.2485754,0.17245881000000196,0.2804716099999993,0.2756669400000007,0.1568508599999987,0.21977628000000493,0.1923850800000011
518.0,0.10938286999999747,0.15940854000000115,0.1653886799999995,0.20659861000000035,0.14278995000000094,0.11542053000000152,0.1478113499999978,0.11018370000000033,0.18767800000000534,0.16914402999999822,0.09892141000000265,0.12258340999999717,0.09674465999999882,0.09435099999999608,0.16033634999999435,0.16631243000000495,0.20703403000000264,0.1444471299999961,0.11661082999999905,0.14963103000000189,0.09661239999999793,0.18924040000000275,0.17110375000000033,0.08703539000000404,0.12423051000000385,0.09833615999999523
548.0,0.013131279999996082,0.042986840000004634,0.04727662999999893,0.09068190999999359,0.006682109999999852,-0.0039011500000043497,0.005757449999997277,-0.008298740000000748,0.04101057000000452,0.014898369999997385,-0.008813289999999085,-0.008139550000002771,-0.02446267000000546,0.01050963000000138,0.04367225000000019,0.04801666000000182,0.09133938000000086,0.007963619999998173,-0.003157829999999251,0.007242789999999388,-0.007160419999998169,0.04263118000000077,0.016752259999996966,-0.007824579999997638,-0.007037799999999095,-0.02364764000000008
579.0,-0.09115256000000471,-0.09157422999999909,-0.09038800000000435,-0.05854565000000633,-0.1368727199999995,-0.12697767000000226,-0.1436524900000009,-0.12913460000000043,-0.12444201999999649,-0.15001466999999735,-0.11829439999999636,-0.1407440400000013,-0.14226338000000283,-0.08004837000000009,-0.09136000000000166,-0.09007786000000095,-0.0578783300000012,-0.13638872000000646,-0.1269556800000018,-0.14297022999999598,-0.1131140199999976,-0.12328459999999808,-0.14887025000000165,-0.10428487000000075,-0.14058004999999696,-0.1425343300000037
610.0,-0.1701739900000021,-0.2015615199999985,-0.2039445200000003,-0.1940401900000026,-0.24217855999999927,-0.21412016000000023,-0.2527198399999975,-0.21337077000000448,-0.255911569999995,-0.273121009999997,-0.1940398899999991,-0.23359053000000074,-0.21942548000000528,-0.14837735000000407,-0.20187766000000096,-0.20414875999999538,-0.19355541000000187,-0.2426280400000067,-0.2148323199999993,-0.2530333599999963,-0.18705674999999644,-0.25555711999999886,-0.27301226000000156,-0.17106340999999503,-0.23439782999999892,-0.2206951100000012
640.0,-0.20006045000000228,-0.2532127499999959,-0.25846391000000324,-0.27348286000000144,-0.2774755000000013,-0.23953413000000268,-0.28863218000000046,-0.23616301999999934,-0.3132110499999996,-0.3170785699999996,-0.21422965000000005,-0.25963892000000044,-0.23419722000000576,-0.17383037000000456,-0.25396025000000577,-0.25911920000000066,-0.2733282099999954,-0.2787234800000036,-0.2407652500000026,-0.28983419000000055,-0.20710179999999667,-0.31376437999999496,-0.31802618000000393,-0.18881576999999794,-0.26113396999999594,-0.23604627000000278
671.0,-0.17382091000000344,-0.2349350299999955,-0.24178316000000422,-0.27961389000000025,-0.23489227000000312,-0.1973434499999982,-0.24380272999999875,-0.1924676699999992,-0.28426853999999935,-0.27303123000000085,-0.17413720999999782,-0.21336604000000392,-0.18348547000000082,-0.1505002000000033,-0.2358934300000044,-0.24268999999999608,-0.27980857000000015,-0.23657315000000523,-0.19872677000000039,-0.2455356199999983,-0.16876604000000128,-0.28555470999999955,-0.2747385300000005,-0.1533541800000009,-0.21511602999999724,-0.1853779099999997
701.0,-0.0996667300000027,-0.15156178999999526,-0.15806977999999816,-0.20785781000000014,-0.12725133,-0.10046493000000112,-0.1312339699999967,-0.09528033000000136,-0.17647572999999994,-0.15312458999999734,-0.08536369000000121,-0.10714871000000414,-0.08082361000000304,-0.08572805000000017,-0.15248511000000065,-0.15900389000000104,-0.20840581999999586,-0.12892742000000368,-0.10164427000000131,-0.13304851000000184,-0.0835889000000023,-0.17818485000000095,-0.15517222999999802,-0.07509783999999797,-0.1087347699999981,-0.08231500000000125
