time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
1.000000000000,34.56429064,34.90148479,34.94555014,35.38270210,34.60551531,34.44343535,34.66547894,34.44119467,35.07938743,34.95018701,34.53120790,35.05496025,34.95597088,34.48918322,34.90782234,34.95190845,35.38920253,34.61169035,34.44882760,34.67162887,34.35504400,35.08568011,34.95635894,34.42210435,35.06101499,34.96203640
32.00000000000,34.65503562,35.00897366,35.05461652,35.49266249,34.73470047,34.55829360,34.79897645,34.55706442,35.21270915,35.09755812,34.63382444,35.18267771,35.08194220,34.56851007,35.01536952,35.06098641,35.49913557,34.74027583,34.56334885,34.80441372,34.45614850,35.21825446,35.10259404,34.51233121,35.18819936,35.08751019
61.00000000000,34.73634716,35.11516159,35.16331848,35.61246954,34.84228575,34.65012631,34.90995537,34.64528618,35.33789396,35.21888366,34.71608457,35.28205250,35.16807501,34.63920114,35.12200318,35.17009918,35.61901151,34.84887283,34.65611961,34.91642093,34.53384032,35.34401645,35.22501435,34.58493625,35.28876981,35.17520639
92.00000000000,34.78807381,35.19263979,35.24377870,35.71523028,34.90340742,34.69846901,34.97199080,34.68997029,35.42164181,35.28919183,34.75865733,35.33310027,35.20535661,34.68398691,35.20006591,35.25113673,35.72202758,34.91111517,34.70536506,34.97965370,34.57333832,35.42876977,35.29660639,34.62262620,35.34096332,35.21363464
122.0000000000,34.78707966,35.20652438,35.25977652,35.75481004,34.89108191,34.68217886,34.95754656,34.67109977,35.42619790,35.27715398,34.74238328,35.31348204,35.17759577,34.68282235,35.21436992,35.26757811,35.76198417,34.89953420,34.68956801,34.96605193,34.55703528,35.43425868,35.28558412,34.60841778,35.32201177,35.18637912
153.0000000000,34.73160577,35.14953122,35.20327594,35.71515758,34.80599672,34.60384988,34.86736806,34.59177329,35.34513895,35.18196239,34.66989459,35.22591186,35.09071399,34.63425288,35.15748790,35.21123957,35.72272322,34.81459359,34.61117749,34.87610749,34.48762925,35.35374482,35.19086096,34.54464374,35.23443038,35.09921808
183.0000000000,34.63830518,35.03778233,35.09010902,35.60549582,34.67489970,34.48841763,34.73016010,34.47728382,35.20338880,35.03340573,34.56478889,35.09862718,34.97292107,34.55284589,35.04549169,35.09788676,35.61329524,34.68301811,34.49516680,34.73846223,34.38721298,35.21197938,35.04207299,34.45200584,35.10648436,34.98049969
214.0000000000,34.52754038,34.89476858,34.94389637,35.44676836,34.52622800,34.36116192,34.57574080,34.35269845,35.03107405,34.86367611,34.45012828,34.96010191,34.85057434,34.45642954,34.90191525,34.95116564,35.45457336,34.53336235,34.36696644,34.58304342,34.27776465,35.03906407,34.87146026,34.35081798,34.96681359,34.85680457
245.0000000000,34.43190048,34.76250610,34.80754182,35.28477515,34.40301406,34.25873614,34.44888532,34.25382828,34.87818406,34.72131842,34.35956365,34.85026462,34.75849755,34.37342601,34.76896173,34.81414754,35.29233441,34.40902679,34.26358411,34.45500441,34.19081092,34.88523564,34.72792612,34.27081638,34.85575967,34.76348758
275.0000000000,34.37647034,34.67705928,34.71833225,35.16546906,34.33490430,34.20527368,34.37969251,34.20339175,34.78359059,34.64011663,34.31456220,34.79418850,34.71600674,34.32568828,34.68295382,34.72436910,35.17263677,34.34009755,34.20954667,34.38491465,34.14652508,34.78974710,34.64574040,34.23113867,34.79892091,34.72032613
306.0000000000,34.37438190,34.65750696,34.69610664,35.11422289,34.34034731,34.21606601,34.38679126,34.21657019,34.76938574,34.64187387,34.32718772,34.80666351,34.73669472,34.32441068,34.66301375,34.70171537,35.12089415,34.34493435,34.22002530,34.39132114,34.15804798,34.77467838,34.64659209,34.24233093,34.81095514,34.74075148
336.0000000000,34.42572528,34.70829255,34.74605012,35.14400195,34.41868240,34.28891156,34.46969501,34.29068429,34.84086163,34.72801457,34.39501741,34.88678480,34.81712170,34.36949455,34.71371073,34.75151678,35.15027017,34.42308195,34.29293229,34.47394582,34.22304929,34.84556618,34.73217924,34.30221881,34.89106070,34.82139175
367.0000000000,34.51862619,34.81774743,34.85665894,35.24733445,34.55188552,34.40699106,34.60939776,34.40850052,34.98193292,34.87866671,34.50239438,35.01629933,34.93875058,34.45043304,34.82334848,34.86224557,35.25329273,34.55659923,34.41145805,34.61390468,34.32632143,34.98649477,34.88285421,34.39685735,35.02103640,34.94372968
398.0000000000,34.62420908,34.95161914,34.99329292,35.39126956,34.69910469,34.53379388,34.76330200,34.53370908,35.14944560,35.04805959,34.61623494,35.15547694,35.06360152,34.54211797,34.95763922,34.99924880,35.39713015,34.70454239,34.53894703,34.76852896,34.43601143,35.15435654,35.05282166,34.49707068,35.16105980,35.06960453
426.0000000000,34.70451890,35.06028442,35.10509001,35.51987172,34.80802688,34.62520042,34.87678024,34.62271139,35.28226146,35.17535657,34.69669699,35.25441191,35.14814028,34.61164387,35.06678306,35.11150172,35.52582737,34.81432077,34.63102932,34.88290026,34.51398471,35.28784516,35.18102248,34.56785247,35.26091926,35.15512459
457.0000000000,34.74942685,35.13034040,35.17832686,35.61832205,34.86467017,34.66914374,34.93532319,34.66394132,35.36385745,35.24439177,34.73365394,35.30091839,35.18132845,34.65023485,35.13731903,35.18522871,35.62456155,34.87185572,34.67557617,34.94243283,34.55014812,35.37037564,35.25118207,34.60033154,35.30827519,35.18909038
487.0000000000,34.73820941,35.13075722,35.18068686,35.64401170,34.84301907,34.64499893,34.91243503,34.63803522,35.35882559,35.22434742,34.70943861,35.27299137,35.14640102,34.64000821,35.13800740,35.18789501,35.65059069,34.85075891,34.65170359,34.92020427,34.52750281,35.36615172,35.23202588,34.57895521,35.28079127,35.15442148
518.0000000000,34.67367351,35.06089333,35.11093882,35.58930071,34.74830526,34.55885588,34.81329029,34.55137837,35.26706543,35.11933104,34.63012931,35.17754366,35.05271554,34.58353422,35.06815869,35.11822088,35.59623656,34.75613748,34.56543843,34.82125990,34.45165640,35.27492051,35.12746269,34.50913974,35.18524550,35.06037256
548.0000000000,34.57742192,34.94447163,34.99282677,35.47338401,34.61219742,34.43953420,34.67123639,34.43289593,35.12039800,34.96508538,34.52239461,35.04682070,34.93150821,34.49969285,34.95149459,34.99992511,35.48054191,34.61965397,34.44566977,34.67887166,34.34788358,35.12831129,34.97311120,34.41427977,35.05397719,34.93838876
579.0000000000,34.47313808,34.80991056,34.85516214,35.32415645,34.46864259,34.31645768,34.52182645,34.31206007,34.95494541,34.80017234,34.41291350,34.91421621,34.81370750,34.40913485,34.81646234,34.86183059,35.33132420,34.47530163,34.32187192,34.52865864,34.24192998,34.96239551,34.80748869,34.31781948,34.92043494,34.81950207
610.0000000000,34.39411665,34.69992327,34.74160562,35.18866191,34.36333675,34.22931519,34.41275910,34.22782390,34.82347586,34.67706600,34.33716801,34.82136972,34.73654540,34.34080587,34.70594468,34.74775969,35.19564712,34.36906231,34.23399528,34.41859551,34.16798725,34.83012299,34.68334668,34.25104094,34.82661716,34.74134129
640.0000000000,34.36423019,34.64827204,34.68708623,35.10921924,34.32803981,34.20390122,34.37684676,34.20503165,34.76617638,34.63310844,34.31697825,34.79532133,34.72177366,34.31535285,34.65386209,34.69278925,35.11587432,34.33296687,34.20806235,34.38179468,34.14794220,34.77191573,34.63833276,34.23328858,34.79988102,34.72599013
