time,HEADWATER,TAILWATER,GAGE_1
1.000000000000,22200.00000000000,.000000000000000,.000000000000000
32.00000000000,34342.42712402338,.000000000000000,.000000000000000
61.00000000000,36625.69454956065,.000000000000000,.000000000000000
92.00000000000,34708.75964355463,.000000000000000,.000000000000000
122.0000000000,29149.75918579097,.000000000000000,.000000000000000
153.0000000000,21567.25799560546,.000000000000000,.000000000000000
183.0000000000,14168.98841857910,.000000000000000,.000000000000000
214.0000000000,9109.036582946783,.000000000000000,.000000000000000
245.0000000000,7860.666824340811,.000000000000000,.000000000000000
275.0000000000,10787.35265350343,.000000000000000,.000000000000000
306.0000000000,17036.95870971681,.000000000000000,.000000000000000
336.0000000000,24789.84361267084,.000000000000000,.000000000000000
367.0000000000,31788.66494750972,.000000000000000,.000000000000000
398.0000000000,35995.63879394537,.000000000000000,.000000000000000
426.0000000000,36185.86111450187,.000000000000000,.000000000000000
457.0000000000,32303.93692016597,.000000000000000,.000000000000000
487.0000000000,25480.14518737801,.000000000000000,.000000000000000
518.0000000000,17701.29885864257,.000000000000000,.000000000000000
548.0000000000,11232.30113983155,.000000000000000,.000000000000000
579.0000000000,7956.670578002939,.000000000000000,.000000000000000
610.0000000000,8828.144897460927,.000000000000000,.000000000000000
640.0000000000,13592.98537445069,.000000000000000,.000000000000000
671.0000000000,20863.85375976562,.000000000000000,.000000000000000
701.0000000000,28523.75482177732,.000000000000000,.000000000000000
732.0000000000,34342.42712402338,.000000000000000,.000000000000000
