 pp_0000  625.0 9375.0 1.0  0.200000000000000038857805861880478914827108383178710937500000000000000000000000000 
 pp_0001  1625.0 9375.0 1.0  0.897143325199773578049189381999894976615905761718750000000000000000000000000000000 
 pp_0002  2625.0 9375.0 1.0  1.1790337831295132353659482760122045874595642089843750000000000000000000000000000000 
 pp_0003  3625.0 9375.0 1.0  1.8957490203174791609797011915361508727073669433593750000000000000000000000000000000 
 pp_0004  625.0 8375.0 1.0  2.954583556873288774369257225771434605121612548828125000000000000000000000000000000 
 pp_0005  1625.0 8375.0 1.0  1.864409082277478146849603035661857575178146362304687500000000000000000000000000000 
 pp_0006  2625.0 8375.0 1.0  0.8505412331063558761812259945145342499017715454101562500000000000000000000000000000 
 pp_0007  3625.0 8375.0 1.0  0.7876539465880236789985247014556080102920532226562500000000000000000000000000000000 
 pp_0008  625.0 7375.0 1.0  0.6692975934546917526901665951299946755170822143554687500000000000000000000000000000 
 pp_0009  2625.0 7375.0 1.0  2.09291241280988682404995415708981454372406005859375000000000000000000000000000000000 
 pp_0010  3625.0 7375.0 1.0  3.45232151541236786940203273843508213758468627929687500000000000000000000000000000000 
 pp_0011  625.0 6375.0 1.0  1.5545174907089620575106891919858753681182861328125000000000000000000000000000000000 
 pp_0012  2625.0 6375.0 1.0  0.79102922834880051716766047320561483502388000488281250000000000000000000000000000000 
 pp_0013  3625.0 6375.0 1.0  2.48473214152959087641647784039378166198730468750000000000000000000000000000000000000 
 pp_0014  625.0 5375.0 1.0  4.9355921991025342165926304005552083253860473632812500000000000000000000000000000000 
 pp_0015  2625.0 5375.0 1.0  0.50543503428664005028281280829105526208877563476562500000000000000000000000000000000 
 pp_0016  3625.0 5375.0 1.0  0.31706746169841382165799359427182935178279876708984375000000000000000000000000000000 
 pp_0017  625.0 4375.0 1.0  0.5458646024868152313302971379016526043415069580078125000000000000000000000000000000 
 pp_0018  1625.0 4375.0 1.0  0.4710914699388486504005868482636287808418273925781250000000000000000000000000000000 
 pp_0019  2625.0 4375.0 1.0  1.98858256847686543089537281048251315951347351074218750000000000000000000000000000000 
 pp_0020  3625.0 4375.0 1.0  0.27253198817513807350465526724292431026697158813476562500000000000000000000000000000 
 pp_0021  625.0 3375.0 1.0  5.0000000000000008881784197001252323389053344726562500000000000000000000000000000000 
 pp_0022  1625.0 3375.0 1.0  0.5467838136692111383752035180805251002311706542968750000000000000000000000000000000 
 pp_0023  2625.0 3375.0 1.0  0.48280684960796083071699058564263395965099334716796875000000000000000000000000000000 
 pp_0024  3625.0 3375.0 1.0  0.30134895686180601659387434665404725819826126098632812500000000000000000000000000000 
 pp_0025  625.0 2375.0 1.0  2.4472483097474442281793471920536831021308898925781250000000000000000000000000000000 
 pp_0026  1625.0 2375.0 1.0  1.0591209030719019867916586008504964411258697509765625000000000000000000000000000000 
 pp_0027  2625.0 2375.0 1.0  0.79666377474438454520111463352805003523826599121093750000000000000000000000000000000 
 pp_0028  3625.0 2375.0 1.0  0.98060630062011866492355238733580335974693298339843750000000000000000000000000000000 
 pp_0029  1625.0 1375.0 1.0  0.7008481526447417619962720891635399311780929565429687500000000000000000000000000000 
 pp_0030  2625.0 1375.0 1.0  1.28539956175739811250480215676361694931983947753906250000000000000000000000000000000 
 pp_0031  3625.0 1375.0 1.0  0.38375981349610904791447296702244784682989120483398437500000000000000000000000000000 
