,sidx,idx_strs,xy,x,y,pargp4,parval1_4,4
0,"(1, 39, 11)",idx0:1_idx1:39_idx2:11,"(2875.0, 125.0)",2875.0,125.0,ghbcond_gr,1.0,1.69862067141330119746100990596460178494453430175781250000000000000000000000000
1,"(2, 39, 14)",idx0:2_idx1:39_idx2:14,"(3625.0, 125.0)",3625.0,125.0,ghbcond_gr,1.0,2.18770625941971985639611375518143177032470703125000000000000000000000000000000
2,"(0, 39, 11)",idx0:0_idx1:39_idx2:11,"(2875.0, 125.0)",2875.0,125.0,ghbcond_gr,1.0,0.46694353189153753325157936160394456237554550170898437500000000000000000000000
3,"(0, 39, 6)",idx0:0_idx1:39_idx2:6,"(1625.0, 125.0)",1625.0,125.0,ghbcond_gr,1.0,4.1502792600582401050246517115738242864608764648437500000000000000000000000000
4,"(1, 39, 14)",idx0:1_idx1:39_idx2:14,"(3625.0, 125.0)",3625.0,125.0,ghbcond_gr,1.0,0.28445423694706967188139401514490600675344467163085937500000000000000000000000
5,"(0, 39, 12)",idx0:0_idx1:39_idx2:12,"(3125.0, 125.0)",3125.0,125.0,ghbcond_gr,1.0,10.0000000000000000000000000000000000000000000000000000000000000000000000000000
6,"(1, 39, 13)",idx0:1_idx1:39_idx2:13,"(3375.0, 125.0)",3375.0,125.0,ghbcond_gr,1.0,0.29702704282450670403292747323575895279645919799804687500000000000000000000000
7,"(1, 39, 6)",idx0:1_idx1:39_idx2:6,"(1625.0, 125.0)",1625.0,125.0,ghbcond_gr,1.0,0.9601000341301305640584473621856886893510818481445312500000000000000000000000
8,"(2, 39, 7)",idx0:2_idx1:39_idx2:7,"(1875.0, 125.0)",1875.0,125.0,ghbcond_gr,1.0,0.3107734806409241934410658814158523455262184143066406250000000000000000000000
9,"(1, 39, 8)",idx0:1_idx1:39_idx2:8,"(2125.0, 125.0)",2125.0,125.0,ghbcond_gr,1.0,1.0441162450005743167480432020965963602066040039062500000000000000000000000000
10,"(1, 39, 5)",idx0:1_idx1:39_idx2:5,"(1375.0, 125.0)",1375.0,125.0,ghbcond_gr,1.0,0.6159372315913164142031632763973902910947799682617187500000000000000000000000
11,"(2, 39, 8)",idx0:2_idx1:39_idx2:8,"(2125.0, 125.0)",2125.0,125.0,ghbcond_gr,1.0,0.8922932256096356429253546593827195465564727783203125000000000000000000000000
12,"(0, 39, 9)",idx0:0_idx1:39_idx2:9,"(2375.0, 125.0)",2375.0,125.0,ghbcond_gr,1.0,4.1422094142907992520008519932162016630172729492187500000000000000000000000000
13,"(1, 39, 7)",idx0:1_idx1:39_idx2:7,"(1875.0, 125.0)",1875.0,125.0,ghbcond_gr,1.0,0.2658927284532560664231937153090257197618484497070312500000000000000000000000
14,"(2, 39, 9)",idx0:2_idx1:39_idx2:9,"(2375.0, 125.0)",2375.0,125.0,ghbcond_gr,1.0,0.2969857549710094302142238120723050087690353393554687500000000000000000000000
15,"(0, 39, 10)",idx0:0_idx1:39_idx2:10,"(2625.0, 125.0)",2625.0,125.0,ghbcond_gr,1.0,1.26766068731431813532140040479134768247604370117187500000000000000000000000000
16,"(1, 39, 10)",idx0:1_idx1:39_idx2:10,"(2625.0, 125.0)",2625.0,125.0,ghbcond_gr,1.0,0.12531915594082962406297099278162932023406028747558593750000000000000000000000
17,"(2, 39, 10)",idx0:2_idx1:39_idx2:10,"(2625.0, 125.0)",2625.0,125.0,ghbcond_gr,1.0,1.41500331373001353441054561699274927377700805664062500000000000000000000000000
18,"(0, 39, 7)",idx0:0_idx1:39_idx2:7,"(1875.0, 125.0)",1875.0,125.0,ghbcond_gr,1.0,3.6436519046983155689645172969903796911239624023437500000000000000000000000000
19,"(1, 39, 9)",idx0:1_idx1:39_idx2:9,"(2375.0, 125.0)",2375.0,125.0,ghbcond_gr,1.0,1.3840587442157286091060086619108915328979492187500000000000000000000000000000
20,"(2, 39, 11)",idx0:2_idx1:39_idx2:11,"(2875.0, 125.0)",2875.0,125.0,ghbcond_gr,1.0,1.01645334795401875993547946563921868801116943359375000000000000000000000000000
21,"(0, 39, 8)",idx0:0_idx1:39_idx2:8,"(2125.0, 125.0)",2125.0,125.0,ghbcond_gr,1.0,1.6141917476446547841106848864001221954822540283203125000000000000000000000000
22,"(2, 39, 5)",idx0:2_idx1:39_idx2:5,"(1375.0, 125.0)",1375.0,125.0,ghbcond_gr,1.0,6.3667198207732891290788757032714784145355224609375000000000000000000000000000
23,"(2, 39, 12)",idx0:2_idx1:39_idx2:12,"(3125.0, 125.0)",3125.0,125.0,ghbcond_gr,1.0,1.16966570909283418266966236842563375830650329589843750000000000000000000000000
24,"(0, 39, 13)",idx0:0_idx1:39_idx2:13,"(3375.0, 125.0)",3375.0,125.0,ghbcond_gr,1.0,0.75915012939681969506011682824464514851570129394531250000000000000000000000000
25,"(1, 39, 12)",idx0:1_idx1:39_idx2:12,"(3125.0, 125.0)",3125.0,125.0,ghbcond_gr,1.0,2.38243843435670443753338076930958777666091918945312500000000000000000000000000
26,"(2, 39, 6)",idx0:2_idx1:39_idx2:6,"(1625.0, 125.0)",1625.0,125.0,ghbcond_gr,1.0,2.6423307276779826047174992709187790751457214355468750000000000000000000000000
27,"(2, 39, 13)",idx0:2_idx1:39_idx2:13,"(3375.0, 125.0)",3375.0,125.0,ghbcond_gr,1.0,1.79338190016687626382463349727913737297058105468750000000000000000000000000000
28,"(0, 39, 14)",idx0:0_idx1:39_idx2:14,"(3625.0, 125.0)",3625.0,125.0,ghbcond_gr,1.0,0.88529341785329851433061776333488523960113525390625000000000000000000000000000
29,"(0, 39, 5)",idx0:0_idx1:39_idx2:5,"(1375.0, 125.0)",1375.0,125.0,ghbcond_gr,1.0,0.6625615692527775379971899383235722780227661132812500000000000000000000000000
