,sidx,idx_strs,pargp4,parval1_4,4
0,"(1, 39, 11)",idx0:1_idx1:39_idx2:11,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
1,"(2, 39, 14)",idx0:2_idx1:39_idx2:14,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
2,"(0, 39, 11)",idx0:0_idx1:39_idx2:11,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
3,"(0, 39, 6)",idx0:0_idx1:39_idx2:6,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
4,"(1, 39, 14)",idx0:1_idx1:39_idx2:14,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
5,"(0, 39, 12)",idx0:0_idx1:39_idx2:12,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
6,"(1, 39, 13)",idx0:1_idx1:39_idx2:13,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
7,"(1, 39, 6)",idx0:1_idx1:39_idx2:6,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
8,"(2, 39, 7)",idx0:2_idx1:39_idx2:7,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
9,"(1, 39, 8)",idx0:1_idx1:39_idx2:8,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
10,"(1, 39, 5)",idx0:1_idx1:39_idx2:5,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
11,"(2, 39, 8)",idx0:2_idx1:39_idx2:8,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
12,"(0, 39, 9)",idx0:0_idx1:39_idx2:9,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
13,"(1, 39, 7)",idx0:1_idx1:39_idx2:7,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
14,"(2, 39, 9)",idx0:2_idx1:39_idx2:9,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
15,"(0, 39, 10)",idx0:0_idx1:39_idx2:10,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
16,"(1, 39, 10)",idx0:1_idx1:39_idx2:10,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
17,"(2, 39, 10)",idx0:2_idx1:39_idx2:10,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
18,"(0, 39, 7)",idx0:0_idx1:39_idx2:7,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
19,"(1, 39, 9)",idx0:1_idx1:39_idx2:9,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
20,"(2, 39, 11)",idx0:2_idx1:39_idx2:11,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
21,"(0, 39, 8)",idx0:0_idx1:39_idx2:8,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
22,"(2, 39, 5)",idx0:2_idx1:39_idx2:5,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
23,"(2, 39, 12)",idx0:2_idx1:39_idx2:12,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
24,"(0, 39, 13)",idx0:0_idx1:39_idx2:13,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
25,"(1, 39, 12)",idx0:1_idx1:39_idx2:12,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
26,"(2, 39, 6)",idx0:2_idx1:39_idx2:6,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
27,"(2, 39, 13)",idx0:2_idx1:39_idx2:13,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
28,"(0, 39, 14)",idx0:0_idx1:39_idx2:14,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
29,"(0, 39, 5)",idx0:0_idx1:39_idx2:5,ghbcond_cn,1.0,0.334503382031587581657561258907662704586982727050781250
