 pp_0000  625.0 9375.0 1.0  0.6737872613554064527008335971913766115903854370117187500000000000000000000000000000 
 pp_0001  1625.0 9375.0 1.0  0.8489211838870215354191373080539051443338394165039062500000000000000000000000000000 
 pp_0002  2625.0 9375.0 1.0  5.00000000000000088817841970012523233890533447265625000000000000000000000000000000000 
 pp_0003  3625.0 9375.0 1.0  1.58269107887117344013461206486681476235389709472656250000000000000000000000000000000 
 pp_0004  625.0 8375.0 1.0  0.6535743849922468484692217316478490829467773437500000000000000000000000000000000000 
 pp_0005  1625.0 8375.0 1.0  1.1749167024790827529301395770744420588016510009765625000000000000000000000000000000 
 pp_0006  2625.0 8375.0 1.0  4.21415431468239631840333458967506885528564453125000000000000000000000000000000000000 
 pp_0007  3625.0 8375.0 1.0  1.12692332119236637844039705669274553656578063964843750000000000000000000000000000000 
 pp_0008  625.0 7375.0 1.0  0.38847068302932341588018516631564125418663024902343750000000000000000000000000000000 
 pp_0009  2625.0 7375.0 1.0  0.257074438934554783120489673819974996149539947509765625000000000000000000000000000000 
 pp_0010  3625.0 7375.0 1.0  2.184116978613916071338962865411303937435150146484375000000000000000000000000000000000 
 pp_0011  625.0 6375.0 1.0  0.45679993468884688700981655529176350682973861694335937500000000000000000000000000000 
 pp_0012  2625.0 6375.0 1.0  1.043350537218628915070439688861370086669921875000000000000000000000000000000000000000 
 pp_0013  3625.0 6375.0 1.0  0.964742667941914766593924923654412850737571716308593750000000000000000000000000000000 
 pp_0014  625.0 5375.0 1.0  1.41230908900126528315865925833350047469139099121093750000000000000000000000000000000 
 pp_0015  2625.0 5375.0 1.0  0.599921746106709563584047373296925798058509826660156250000000000000000000000000000000 
 pp_0016  3625.0 5375.0 1.0  0.803552777304972876137867388024460524320602416992187500000000000000000000000000000000 
 pp_0017  625.0 4375.0 1.0  0.44210620715483489595598598498327191919088363647460937500000000000000000000000000000 
 pp_0018  1625.0 4375.0 1.0  0.98226371389241939890979438132490031421184539794921875000000000000000000000000000000 
 pp_0019  2625.0 4375.0 1.0  1.743637452981702473664427088806405663490295410156250000000000000000000000000000000000 
 pp_0020  3625.0 4375.0 1.0  0.844102381838878867981179610069375485181808471679687500000000000000000000000000000000 
 pp_0021  625.0 3375.0 1.0  0.83181766289744540898709601606242358684539794921875000000000000000000000000000000000 
 pp_0022  1625.0 3375.0 1.0  0.45253288088494308949449873580306302756071090698242187500000000000000000000000000000 
 pp_0023  2625.0 3375.0 1.0  3.057233326841651610550343320937827229499816894531250000000000000000000000000000000000 
 pp_0024  3625.0 3375.0 1.0  0.674344124485393270340694016340421512722969055175781250000000000000000000000000000000 
 pp_0025  625.0 2375.0 1.0  1.88623158058758422228606832504738122224807739257812500000000000000000000000000000000 
 pp_0026  1625.0 2375.0 1.0  0.36590209164342613057385733554838225245475769042968750000000000000000000000000000000 
 pp_0027  2625.0 2375.0 1.0  2.400862105817938463303562457440420985221862792968750000000000000000000000000000000000 
 pp_0028  3625.0 2375.0 1.0  3.266990743824301990372305226628668606281280517578125000000000000000000000000000000000 
 pp_0029  1625.0 1375.0 1.0  1.10684907047415159730974210106069222092628479003906250000000000000000000000000000000 
 pp_0030  2625.0 1375.0 1.0  2.016584795678928010431718576001003384590148925781250000000000000000000000000000000000 
 pp_0031  3625.0 1375.0 1.0  0.416166468414525592134367570906761102378368377685546875000000000000000000000000000000 
