time,TRGW_2_2_15,TRGW_2_2_9,TRGW_2_3_8,TRGW_2_9_1,TRGW_2_13_10,TRGW_2_15_16,TRGW_2_21_10,TRGW_2_22_15,TRGW_2_24_4,TRGW_2_26_6,TRGW_2_29_15,TRGW_2_33_7,TRGW_2_34_10,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_3_8,TRGW_0_9_1,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_33_7,TRGW_0_34_10
1.000000000000,34.38256121,34.77489132,34.82273480,35.21099295,34.33120975,34.14475062,34.21296435,34.02752726,34.49935039,34.29594124,33.94891026,34.04409972,33.89888637,34.34551959,34.77966249,34.82747772,35.21481600,34.33583210,34.14645958,34.21756156,34.00281824,34.50416112,34.30060201,33.92344982,34.04875269,33.90391434
32.00000000000,34.45854339,34.87103948,34.92074833,35.30941061,34.45672198,34.24860295,34.34434105,34.13638221,34.62750222,34.44744757,34.03974318,34.16899811,34.02670849,34.41501472,34.87586077,34.92549592,35.31321665,34.46068929,34.24923296,34.34812969,34.10110661,34.63155042,34.45077438,34.00610705,34.17307513,34.03088023
61.00000000000,34.52562449,34.96689687,35.01941104,35.41621502,34.56083304,34.33041205,34.45469251,34.21489165,34.75192223,34.57213205,34.11305416,34.27065510,34.11255306,34.47619721,34.97199326,35.02440043,35.42003705,34.56552885,34.33102873,34.45920077,34.17299122,34.75621848,34.57623278,34.07312216,34.27554904,34.11804977
92.00000000000,34.56700919,35.03808913,35.09383720,35.50944987,34.61814379,34.37050138,34.51641763,34.25167958,34.83966265,34.64538442,34.15062016,34.32560281,34.14829905,34.51389335,35.04356241,35.09918778,35.51334275,34.62373408,34.37143150,34.52189247,34.20688832,34.84463480,34.65052301,34.10757648,34.33141647,34.15489114
122.0000000000,34.56354055,35.05164116,35.10973359,35.54812786,34.60365313,34.35231250,34.50249120,34.23084885,34.85077919,34.63498969,34.13629292,34.30983886,34.11946998,34.51054649,35.05740996,35.11539711,35.55216269,34.60990187,34.35374184,34.50872924,34.18819396,34.85651563,34.64109265,34.09456349,34.31627647,34.12670302
153.0000000000,34.51552375,35.00229683,35.06106335,35.51944264,34.51939762,34.27893153,34.41377593,34.15575389,34.77834133,34.54040759,34.07169732,34.22583971,34.03226607,34.46644892,35.00814199,35.06684540,35.52362691,34.52588026,34.28091800,34.42036653,34.11996744,34.78469229,34.54715015,34.03560942,34.23243429,34.03952407
183.0000000000,34.43735670,34.90375725,34.96117846,35.42872947,34.39156500,34.17394452,34.27825304,34.05066628,34.64446774,34.39088616,33.97785944,34.09970552,33.91396192,34.39493785,34.90945403,34.96686834,35.43304592,34.39781468,34.17636500,34.28468160,34.02441470,34.65108399,34.39776726,33.94998272,34.10597250,33.92066031
214.0000000000,34.34667181,34.77652603,34.83065252,35.29259784,34.24836405,34.06095159,34.12569230,33.93907866,34.47649644,34.21798708,33.87582187,33.95915593,33.79117297,34.31228782,34.78186657,34.83604396,35.29699382,34.25394427,34.06354535,34.13149022,33.92300091,34.48296495,34.22445055,33.85696150,33.96467497,33.79683713
245.0000000000,34.27023095,34.65794547,34.70770967,35.15059883,34.13034322,33.97207044,33.99887755,33.85197948,34.32181675,34.06943363,33.79482804,33.84377933,33.69765703,34.24294718,34.66283382,34.71268662,35.15496821,34.13508958,33.97463366,34.00381818,33.84391881,34.32779354,34.07512356,33.78320103,33.84842503,33.70226015
275.0000000000,34.22817349,34.58089696,34.62649326,35.04340954,34.06568391,33.92783240,33.92767566,33.80866200,34.21952095,33.97968476,33.75423517,33.78036755,33.65310121,34.20513686,34.58540384,34.63109434,35.04767274,34.06976440,33.93032341,33.93189408,33.80469931,34.22489474,33.98458741,33.74634052,33.78435876,33.65704600
