 pp_0000  625.0 9375.0 1.0  1.04771368591940539083395833586109802126884460449218750000000000000000000000000 
 pp_0001  1625.0 9375.0 1.0  1.00718060637763495712704298057360574603080749511718750000000000000000000000000 
 pp_0002  2625.0 9375.0 1.0  1.727518431547737653986018813156988471746444702148437500000000000000000000000000 
 pp_0003  3625.0 9375.0 1.0  1.152454313848454869884108120459131896495819091796875000000000000000000000000000 
 pp_0004  625.0 8375.0 1.0  2.89733965762489775741528319485951215028762817382812500000000000000000000000000 
 pp_0005  1625.0 8375.0 1.0  0.97951218006545559546793811023235321044921875000000000000000000000000000000000 
 pp_0006  2625.0 8375.0 1.0  2.805978690387605389844338787952437996864318847656250000000000000000000000000000 
 pp_0007  3625.0 8375.0 1.0  1.826894645740599232297540766012389212846755981445312500000000000000000000000000 
 pp_0008  625.0 7375.0 1.0  1.507360705241251874753061201772652566432952880859375000000000000000000000000000 
 pp_0009  2625.0 7375.0 1.0  0.8726357315212935894521706359228119254112243652343750000000000000000000000000000 
 pp_0010  3625.0 7375.0 1.0  2.2855669516123153783837551600299775600433349609375000000000000000000000000000000 
 pp_0011  625.0 6375.0 1.0  0.391426426700552942961053304316010326147079467773437500000000000000000000000000 
 pp_0012  2625.0 6375.0 1.0  1.1818600267709193918364007913623936474323272705078125000000000000000000000000000 
 pp_0013  3625.0 6375.0 1.0  1.7760304387537169112931678682798519730567932128906250000000000000000000000000000 
 pp_0014  625.0 5375.0 1.0  1.709440222831333233699524498661048710346221923828125000000000000000000000000000 
 pp_0015  2625.0 5375.0 1.0  1.4454712044035729068269802155555225908756256103515625000000000000000000000000000 
 pp_0016  3625.0 5375.0 1.0  2.0071933596375575170611682551680132746696472167968750000000000000000000000000000 
 pp_0017  625.0 4375.0 1.0  2.285438712268488270495936376391910016536712646484375000000000000000000000000000 
 pp_0018  1625.0 4375.0 1.0  1.314725945035161158713776785589288920164108276367187500000000000000000000000000 
 pp_0019  2625.0 4375.0 1.0  1.3378542576841736533310722734313458204269409179687500000000000000000000000000000 
 pp_0020  3625.0 4375.0 1.0  1.1122088722338430155645028207800351083278656005859375000000000000000000000000000 
 pp_0021  625.0 3375.0 1.0  0.965844229117822306029950141237350180745124816894531250000000000000000000000000 
 pp_0022  1625.0 3375.0 1.0  0.612798278403406171399581126024713739752769470214843750000000000000000000000000 
 pp_0023  2625.0 3375.0 1.0  1.2097081051082596570012128722737543284893035888671875000000000000000000000000000 
 pp_0024  3625.0 3375.0 1.0  0.8188579350187571437302835875016171485185623168945312500000000000000000000000000 
 pp_0025  625.0 2375.0 1.0  0.994749771562484341735910220450023189187049865722656250000000000000000000000000 
 pp_0026  1625.0 2375.0 1.0  1.016229449519246763600222038803622126579284667968750000000000000000000000000000 
 pp_0027  2625.0 2375.0 1.0  0.5363203099861909572965146253409329801797866821289062500000000000000000000000000 
 pp_0028  3625.0 2375.0 1.0  1.5130120271667397702231028233654797077178955078125000000000000000000000000000000 
 pp_0029  1625.0 1375.0 1.0  1.114850992555953768103904621966648846864700317382812500000000000000000000000000 
 pp_0030  2625.0 1375.0 1.0  0.7007107057206556355311022343812510371208190917968750000000000000000000000000000 
 pp_0031  3625.0 1375.0 1.0  1.8994894084430615777137063560076057910919189453125000000000000000000000000000000 
