time,HEADWATER,TAILWATER,GAGE-1
3652.5,0.0,0.0,0.0
3683.5,-58.04301065582803,-67.34048995670489,204.34215259806194
3712.5,-130.18511203592385,-159.0299306408363,384.7462913583586
3743.5,-164.54834658581075,-181.2513406525108,446.9846942451086
3773.5,-163.86237043699617,-166.7581540927141,366.51255115396066
3804.5,-106.65540429630283,-103.5603856580239,194.37967160605672
3834.5,-50.13683640949364,-34.70881799159801,28.82135513205651
3865.5,29.776966660316702,45.6447993988249,-144.05370031231644
3896.5,98.65054728693809,113.59052207128477,-306.18536317987804
3926.5,126.76436984436017,143.1554034038637,-349.98003032200876
3957.5,166.3548995411097,146.78383850639582,-356.0810226590053
3987.5,157.86153402050897,121.91225366746892,-293.7490629445708
4018.5,88.29906989649817,40.59753750430869,-112.1194373891226
4049.5,4.6909513210259774,-52.36469571122478,55.7508815089966
4077.5,-38.9191277509276,-90.6875408938119,165.7052775847801
4108.5,-86.2831754649132,-137.03759856546299,230.32776600044326
4138.5,-92.1420323362056,-125.05472030470997,195.3834484816648
4169.5,-64.36231527626575,-90.77839247319497,111.28775263310843
4199.5,-12.657088136129232,-20.98172383806579,-41.267666231863586
4230.5,53.13647191472995,35.73928857676941,-172.84978245759487
4261.5,124.19951624086968,109.12533115144893,-314.16031588084985
4291.5,174.28808301031108,146.40568171629283,-354.11359411777767
4322.5,177.95844827506286,135.33223452246844,-316.14834674922525
4352.5,169.45545489773787,115.8419775916021,-247.57920070610305
4383.5,103.49597982627546,38.74017887816569,-47.91721148077022
