   1.383424E+00   1.408438E+00   1.446161E+00   1.503104E+00   1.576740E+00   1.660514E+00   1.740951E+00   1.807918E+00   1.860886E+00   1.889839E+00   1.848213E+00   1.715840E+00   1.537127E+00   1.372607E+00   1.265168E+00   1.229180E+00   1.235845E+00   1.253896E+00   1.270219E+00   1.281948E+00
   1.376492E+00   1.400176E+00   1.439847E+00   1.504926E+00   1.596180E+00   1.721212E+00   1.836280E+00   1.923816E+00   1.999336E+00   2.085574E+00   2.083051E+00   1.867445E+00   1.595876E+00   1.345433E+00   1.188068E+00   1.180829E+00   1.221221E+00   1.254692E+00   1.275577E+00   1.287249E+00
   1.365689E+00   1.385291E+00   1.417450E+00   1.477245E+00   1.568000E+00   1.711486E+00   1.944975E+00   1.967073E+00   2.071154E+00   2.241812E+00   2.463949E+00   2.051346E+00   1.698981E+00   1.376752E+00   1.072979E+00   1.181786E+00   1.247644E+00   1.281032E+00   1.295186E+00   1.299867E+00
   1.352559E+00   1.365305E+00   1.386466E+00   1.426602E+00   1.486250E+00   1.578719E+00   1.713393E+00   1.846676E+00   2.009333E+00   2.210669E+00   2.308493E+00   2.143330E+00   1.852881E+00   1.571252E+00   1.378316E+00   1.332871E+00   1.340570E+00   1.338064E+00   1.327993E+00   1.317402E+00
   1.338176E+00   1.340123E+00   1.344560E+00   1.357223E+00   1.369741E+00   1.401800E+00   1.490238E+00   1.658934E+00   1.896768E+00   2.150804E+00   2.299040E+00   2.246062E+00   2.055471E+00   1.856650E+00   1.704155E+00   1.571597E+00   1.475152E+00   1.408592E+00   1.362471E+00   1.332461E+00
   1.327574E+00   1.318754E+00   1.303757E+00   1.290962E+00   1.265391E+00   1.226202E+00   1.257707E+00   1.457775E+00   1.768803E+00   2.145184E+00   2.426025E+00   2.401463E+00   2.221602E+00   2.146535E+00   2.062830E+00   1.806727E+00   1.588213E+00   1.454229E+00   1.377753E+00   1.334303E+00
   1.329793E+00   1.312136E+00   1.274520E+00   1.256166E+00   1.205964E+00   1.122674E+00   1.006494E+00   1.294782E+00   1.629817E+00   2.068045E+00   2.727432E+00   2.328166E+00   2.152668E+00   2.181356E+00   2.484595E+00   1.884467E+00   1.586426E+00   1.433291E+00   1.354219E+00   1.301100E+00
   1.350117E+00   1.346290E+00   1.314592E+00   1.268439E+00   1.200145E+00   1.127849E+00   1.118544E+00   1.245982E+00   1.480026E+00   1.760320E+00   1.977438E+00   1.926406E+00   1.809151E+00   1.774344E+00   1.754914E+00   1.577528E+00   1.421872E+00   1.332840E+00   1.288577E+00   1.257111E+00
   1.381360E+00   1.397268E+00   1.378809E+00   1.320037E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.221985E+00   1.328724E+00   1.451450E+00   1.511319E+00   1.478627E+00   1.388080E+00   1.293350E+00   1.230226E+00   1.191151E+00   1.181414E+00   1.186927E+00   1.187300E+00   1.198226E+00
   1.405296E+00   1.457706E+00   1.471808E+00   1.385024E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.192609E+00   1.216003E+00   1.198754E+00   1.151106E+00   1.053825E+00   9.295572E-01   8.432238E-01   8.829182E-01   9.728700E-01   1.041433E+00   1.096586E+00   1.137991E+00
