time,TRGW-2-2-15,TRGW-2-2-9,TRGW-2-3-8,TRGW-2-9-1,TRGW-2-13-10,TRGW-2-15-16,TRGW-2-21-10,TRGW-2-22-15,TRGW-2-24-4,TRGW-2-26-6,TRGW-2-29-15,TRGW-2-33-7,TRGW-2-34-10,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-3-8,TRGW-0-9-1,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-33-7,TRGW-0-34-10
3652.500000000,34.39975317,34.69296788,34.73020631,35.06579645,34.32093713,34.18070804,34.20068447,34.06593693,34.40658663,34.24556675,33.97722487,34.02613309,33.91900578,34.34208049,34.69940610,34.73673690,35.07308362,34.32687165,34.18602688,34.20658870,34.02549973,34.41294652,34.25160500,33.93789283,34.03186968,33.92457202
3683.500000000,34.47459654,34.77387259,34.81104295,35.13092027,34.43579504,34.28436255,34.32077478,34.17153930,34.51713430,34.37604607,34.06843608,34.13726127,34.03085503,34.40679926,34.78021735,34.81741439,35.13794127,34.44095011,34.28926795,34.32575788,34.11634606,34.52251961,34.38073773,34.01708127,34.14243535,34.03598661
3712.500000000,34.54068552,34.85692631,34.89543697,35.21442741,34.52865644,34.36390905,34.41808002,34.24817149,34.62223601,34.48089031,34.13992302,34.22417190,34.10615210,34.46350903,34.86359877,34.90208879,35.22126746,34.53481142,34.36978514,34.42407312,34.18301597,34.62810612,34.48665026,34.07939487,34.23041864,34.11273241
3743.500000000,34.57887663,34.91386249,34.95433112,35.28569277,34.57559707,34.40077125,34.46699487,34.28215483,34.68777533,34.53563239,34.17350032,34.26588766,34.13600141,34.49612693,34.92103282,34.96146662,35.29260009,34.58287511,34.40758123,34.47419030,34.21273146,34.69459520,34.54266435,34.10874390,34.27321170,34.14365311
3773.500000000,34.57003949,34.91481675,34.95662981,35.30430783,34.55373674,34.37757199,34.44416641,34.25752188,34.68079315,34.51361199,34.15376639,34.24273763,34.10636574,34.48829062,34.92233610,34.96412736,35.31142503,34.56176423,34.38490252,34.45220657,34.19171230,34.68848600,34.52164631,34.09172036,34.25068525,34.11448108
3804.500000000,34.51260451,34.85172930,34.89341646,35.25279773,34.46516032,34.29805528,34.35155099,34.17796643,34.59476301,34.41450239,34.08350138,34.15754670,34.02335839,34.43872981,34.85932138,34.90103224,35.26019221,34.47333210,34.30530245,34.35983280,34.12304863,34.60298776,34.42299223,34.03067733,34.16548491,34.03121757
3834.500000000,34.42229502,34.74014736,34.77997629,35.13888745,34.33550675,34.18541582,34.21639783,34.06680587,34.45402114,34.26756210,33.98295351,34.03581908,33.91112237,34.36102782,34.74748287,34.78739237,35.14646118,34.34322934,34.19210652,34.22428028,34.02684661,34.46223282,34.27583964,33.94318203,34.04317651,33.91815407
3865.500000000,34.31817842,34.60202410,34.63835432,34.98191910,34.19279128,34.06476821,34.06820917,33.94908693,34.28687724,34.10340743,33.87538623,33.90408631,33.79540768,34.27162703,34.60878404,34.64524243,34.98943594,34.19952566,34.07049003,34.07509911,33.92463849,34.29449201,34.11080954,33.84926581,33.91038356,33.80119233
3896.500000000,34.22937263,34.47550741,34.50755952,34.82360504,34.07617595,33.96924602,33.94779459,33.85680908,34.13948486,33.96681139,33.79062868,33.79871998,33.70735895,34.19562234,34.48157763,34.51378260,34.83084511,34.08179625,33.97400009,33.95352117,33.84431931,34.14617015,33.97305869,33.77507053,33.80390728,33.71199923
3926.500000000,34.17838301,34.39370671,34.42183729,34.70591987,34.01280766,33.92049282,33.88292846,33.81058771,34.04780976,33.88886224,33.74849661,33.74366415,33.66561483,34.15237584,34.39920749,34.42748154,34.71275024,34.01759245,33.92464587,33.88775636,33.80408742,34.05359404,33.89411956,33.73817465,33.74810998,33.66962352
3957.500000000,34.17596840,34.37288027,34.39822597,34.65191137,34.01844530,33.93176692,33.88999063,33.82412979,34.03244299,33.89000346,33.76011432,33.75323456,33.68351793,34.15090989,34.37797824,34.40342839,34.65822216,34.02259904,33.93558927,33.89408942,33.81585760,34.03734572,33.89431215,33.74844654,33.75718892,33.68719268
3987.500000000,34.22257992,34.41782677,34.44221217,34.67429797,34.09307555,34.00112691,33.96903624,33.89479806,34.09831319,33.97156155,33.82346632,33.82661814,33.75782120,34.19134732,34.42278781,34.44722443,34.68016275,34.09696931,34.00496305,33.97278061,33.87719677,34.10257233,33.97524847,33.80393879,33.83047291,33.76162956
4018.500000000,34.30675243,34.51709888,34.54246110,34.76503214,34.21870002,34.11167609,34.10106111,34.00508250,34.22981259,34.11401199,33.92249657,33.94604659,33.86978710,34.26370084,34.52219558,34.54754628,34.77055725,34.22284819,34.11593285,34.10499749,33.97274886,34.23386495,34.11765252,33.89036803,33.95030005,33.87424473
4049.500000000,34.40186616,34.63878569,34.66670189,34.89435944,34.35631511,34.22933577,34.24547773,34.12124423,34.38596824,34.27331689,34.02707418,34.07479457,33.98526309,34.34514139,34.64425506,34.67211059,34.89974200,34.36114354,34.23426932,34.25008215,34.07322294,34.39031083,34.27748275,33.98135269,34.07980807,33.99064892
4077.500000000,34.47324626,34.73664665,34.76744711,35.00928711,34.45678423,34.31239945,34.35096337,34.20222513,34.50978309,34.39278397,34.09996909,34.16781560,34.06402748,34.40604978,34.74257486,34.77329616,35.01476176,34.46246560,34.31803365,34.35645775,34.14326421,34.51476066,34.39782171,34.04470102,34.17367032,34.07031395
4108.500000000,34.51206947,34.79935338,34.83316990,35.09886041,34.50708275,34.35088296,34.40398160,34.23865031,34.58537440,34.45625531,34.13356496,34.21205678,34.09596035,34.43887173,34.80572332,34.83946657,35.10453578,34.51365367,34.35712509,34.41044772,34.17476072,34.59126999,34.46241844,34.07376599,34.21870910,34.10295004
4138.500000000,34.49995566,34.79784280,34.83341996,35.12112201,34.48362442,34.32559985,34.37970694,34.21197865,34.57873486,34.43479780,34.11046368,34.18732239,34.06483852,34.42800955,34.80448972,34.84002805,35.12713664,34.49078576,34.33214761,34.38687349,34.15178596,34.58546580,34.44188732,34.05364247,34.19442257,34.07210409
4169.500000000,34.43983390,34.73246101,34.76815028,35.07148911,34.39233794,34.24368944,34.28472105,34.13012204,34.49193518,34.33411237,34.03782355,34.09978894,33.97946305,34.37608111,34.73912616,34.77482854,35.07780722,34.39961940,34.25012251,34.29210410,34.08105071,34.49919374,34.34167383,33.99042450,34.10684049,33.98644023
4199.500000000,34.35139854,34.62433125,34.65835746,34.96426509,34.26303743,34.13097459,34.14968335,34.01838211,34.35360100,34.18743869,33.93758204,33.97851048,33.86657195,34.30008316,34.63079189,34.66488877,34.97083785,34.27000609,34.13700007,34.15681723,33.98445164,34.36097482,34.19496099,33.90324052,33.98512696,33.87289225
4230.500000000,34.25610364,34.49958453,34.53059066,34.82601358,34.12757036,34.01604985,34.00832107,33.90552802,34.19727413,34.03059546,33.83598605,33.85312298,33.75532476,34.21846327,34.50561494,34.53673283,34.83261790,34.13378460,34.02135904,34.01470629,33.88662583,34.20424723,34.03747543,33.81463724,33.85893429,33.76068305
4261.500000000,34.18486336,34.39840132,34.42597635,34.70090952,34.02955433,33.93563899,33.90579748,33.82730593,34.07295064,33.91383816,33.76509831,33.76401296,33.68105096,34.15774383,34.40391628,34.43161588,34.70733687,34.03484296,33.94020149,33.91121532,33.81861776,34.07915527,33.91971365,33.75263958,33.76894056,33.68550804
